baboon_ID	human_ID	orthotype	OMAgroup
ENSPANG00000018808	BAA03679	1:1	840985
ENSPANG00000018792	AAH00246	1:1	762109
ENSPANG00000018799	AAA19236	1:1	551597
ENSPANG00000018801	ENSG00000174197.16	1:1	766733
ENSPANG00000018745	AAH36660	1:1	828561
ENSPANG00000018717	AAH25290	1:1	764005
ENSPANG00000018718	AAF65317	1:1	551714
ENSPANG00000018707	AAF40472	1:1	643316
ENSPANG00000018648	ENSG00000188089.13	1:1	754671
ENSPANG00000018649	AAH34571	1:1	302706
ENSPANG00000018640	BAD18801	1:1	754669
ENSPANG00000018641	AAH15817	1:1	742370
ENSPANG00000018642	AAF66444	1:1	665269
ENSPANG00000018629	AAH59406	1:1	683976
ENSPANG00000018630	AAD28253	1:1	530162
ENSPANG00000018631	AAG35666	1:1	817366
ENSPANG00000018621	AAC50537	1:1	719058
ENSPANG00000018622	AAH58935	1:1	547489
ENSPANG00000018623	ENSG00000137814.9	1:1	
ENSPANG00000018579	BAA92538	1:1	716353
ENSPANG00000018580	AAH01092	1:1	843323
ENSPANG00000018581	AAO14996	1:1	833969
ENSPANG00000018512	AAC23677	1:1	774426
ENSPANG00000018513	AAH09981	1:1	796180
ENSPANG00000018494	AAD11777	1:1	765369
ENSPANG00000018495	AAA35798	1:1	794721
ENSPANG00000018486	ENSG00000104055.15	1:1	824226
ENSPANG00000018487	AAK97573	1:1	824229
ENSPANG00000018954	AAF75774	1:1	834238
ENSPANG00000018488	AAH75857	1:1	813316
ABY40806.1	AAI09271	1:1	772157
ENSPANG00000018476	AAH09870	1:1	834251
ENSPANG00000018477	AAA21596	1:1	550074
ABY40809.1	ENSG00000166963.12	1:1	550256
ENSPANG00000018331	AAH50263	1:1	857453
ENSPANG00000018276	AAA98744	n:m	
ENSPANG00000018276	AAA98744	n:m	829628
ABY40815.1	AAC50331	1:1	780354
ABY40816.1	AAG13463	1:1	793436
ENSPANG00000018110	AAC63516	1:1	
ENSPANG00000018101	AAI36670	1:1	738170
ABY40819.1	AAC26849	1:1	795893
ABY40820.1	AAA92786	1:1	547313
ENSPANG00000018062	AAH25247	1:1	847961
ABY40822.1	AAH53647	1:1	809660
ENSPANG00000018064	ENSG00000166734.18	1:1	805737
ENSPANG00000018028	AAF29030	1:1	716326
ENSPANG00000018029	AAC78729	n:1	
ENSPANG00000018025	AAH24161	1:1	813934
AAR12070.1	AAA51811	1:1	807195
ENSPANG00000017923	AAH24199	1:1	515014
ENSPANG00000017924	AAA66064	1:1	786334
ENSPANG00000017925	ENSG00000140279.12	1:1	550677
ENSPANG00000017915	AAI37466	1:1	846633
ENSPANG00000017916	AAH20841	1:1	846632
ENSPANG00000017834	AAF71295	1:1	548147
ENSPANG00000017835	ENSG00000138606.19	1:1	
ENSPANG00000017836	AAB88539	1:1	849622
ENSPANG00000017833	AAB29892	1:1	790961
ENSPANG00000017822	AAH21173	1:1	736945
ENSPANG00000017823	AAB82561	1:1	810858
ENSPANG00000017767	AAF08343	1:1	846476
ENSPANG00000017769	AAD34039	1:1	510543
ENSPANG00000017755	AAI50254	1:1	266454
ENSPANG00000017757	EAW77337	1:1	547629
ENSPANG00000004204	ENSG00000233932.4	1:1	259323
ENSPANG00000017746	AAB07364	1:1	756841
ENSPANG00000017748	ENSG00000166147.13	1:1	552109
ENSPANG00000017729	AAH69186	1:1	552921
ENSPANG00000017733	AAH33907	1:1	817029
ENSPANG00000011518	AAD40377	1:1	264378
ENSPANG00000017735	AAH33001	1:1	792442
ENSPANG00000017736	AAC34122	1:1	830929
ENSPANG00000017737	AAA58612	1:1	797049
ENSPANG00000017738	AAA63210	1:1	787959
ENSPANG00000017727	AAF87319	1:1	719156
ENSPANG00000017728	BAB15072	1:1	523685
ENSPANG00000017686	AAC64973	1:1	549751
ENSPANG00000017687	AAC41698	1:1	824805
ENSPANG00000017688	AAA65707	1:1	552028
ENSPANG00000017629	ENSG00000170236.14	1:1	552745
ENSPANG00000017547	AAH51024	1:1	800778
ENSPANG00000017548	AAH25740	1:1	696134
ENSPANG00000017549	AAD43326	1:1	515696
ENSPANG00000017518	AAI27702	1:1	822564
ENSPANG00000017519	AAA35556	1:1	819009
ENSPANG00000017520	AAQ88511	1:1	549093
ENSPANG00000017482	AAI40782	1:1	516302
ENSPANG00000017483	AAD44483	1:1	810297
ENSPANG00000017481	AAF31668	1:1	854161
ENSPANG00000017452	AAF31670	1:1	854157
ENSPANG00000017453	AAH18147	1:1	547816
ENSPANG00000017454	AAA98769	1:1	
ENSPANG00000017449	ENSG00000137875.4	1:1	
ENSPANG00000017450	AAC63826	1:1	551278
ENSPANG00000017451	AAF78783	1:1	547603
ENSPANG00000017406	AAB33211	1:1	552482
ENSPANG00000017409	AAH40548	1:1	735119
ENSPANG00000017410	AAB61705	1:1	556553
ENSPANG00000017318	ENSG00000166415.14	1:1	262603
ENSPANG00000017319	AAH40740	1:1	793702
ENSPANG00000017320	AAF17241	1:1	809724
ENSPANG00000017289	AAC50271	1:1	522156
ENSPANG00000017290	ENSG00000069943.9	1:1	648863
ENSPANG00000017291	AAB69314	1:1	797934
ENSPANG00000017292	EAW77489	1:1	742607
ENSPANG00000017293	AAH62564	1:1	816164
ENSPANG00000017294	AAL91370	1:1	803199
ENSPANG00000017295	AAU05741	1:1	828698
ENSPANG00000017296	AAI36606	1:1	739662
ENSPANG00000017297	AAI12937	1:1	753866
ENSPANG00000017298	AAH28119	1:1	549892
ENSPANG00000017263	AAH31046	1:1	549521
ENSPANG00000017264	AAH15382	1:1	830603
ENSPANG00000017265	AAA58632	1:1	844250
ENSPANG00000017220	AAH30995	1:1	555266
ENSPANG00000017221	AAH01510	1:1	800583
ENSPANG00000017222	AAH30589	1:1	661725
ENSPANG00000017218	AAF16677	1:1	799149
ENSPANG00000017219	ENSG00000166035.10	1:1	758933
ENSPANG00000017216	AAC51766	1:1	548821
ENSPANG00000017217	AAI40812	1:1	750701
ENSPANG00000017193	AAH14944	1:1	552267
ENSPANG00000017194	AAH10369	1:1	553422
ENSPANG00000017195	AAD09309	1:1	752863
ENSPANG00000017196	AAA20902	1:1	547367
ENSPANG00000015408	AAG49399	1:1	847399
ENSPANG00000017197	AAH22537	1:1	767385
ENSPANG00000025696	AAD10824	1:1	739000
ENSPANG00000017198	AAA64951	n:1	842960
ENSPANG00000017199	AAC00021	1:1	822616
ENSPANG00000000869	AAB47564	1:1	785233
ENSPANG00000017200	AAH01388	1:1	548425
ENSPANG00000017201	AAH13684	1:1	771122
ENSPANG00000017172	AAA02963	1:1	791415
ENSPANG00000017173	AAH69387	1:1	529990
ENSPANG00000017174	AAM28197	1:1	693657
ENSPANG00000017059	ENSG00000205502.3	1:1	270993
ENSPANG00000026203	AAI37550	1:1	281376
ENSPANG00000017011	AAM73764	1:1	549039
ENSPANG00000016983	BAD18535	1:1	
ENSPANG00000016984	AAH67288	1:1	722061
ENSPANG00000016985	AAC51199	1:1	522125
ENSPANG00000016959	AAH20905	1:1	840754
ENSPANG00000016960	AAC39789	1:1	638897
ENSPANG00000016961	AAD42992	1:1	548547
ENSPANG00000016930	AAD12586	1:1	265963
ENSPANG00000016876	AAC35001	1:1	
ENSPANG00000016877	AAH08865	1:1	699776
ENSPANG00000016878	AAA98672	1:1	808963
ENSPANG00000016814	AAA35733	1:1	547386
ENSPANG00000016815	AAH19655	1:1	831576
ENSPANG00000016816	ENSG00000169118.17	1:1	548451
ENSPANG00000016813	ENSG00000259316.9	1:m	
ENSPANG00000016813	EAW77680	1:m	818307
ENSPANG00000016750	AAC41738	1:1	665632
ENSPANG00000016751	AAI10402	1:1	552920
ENSPANG00000016753	AAD03265	1:1	747570
ENSPANG00000016754	AAI31613	1:1	302743
ENSPANG00000016755	AAI37504	1:1	841054
ENSPANG00000016756	AAH08744	1:1	554120
ENSPANG00000016757	AAI01274	1:1	550380
ENSPANG00000016758	AAF64275	1:1	547658
ENSPANG00000016759	AAH16630	1:1	661745
ENSPANG00000016744	AAI03843	1:1	733111
ENSPANG00000016745	AAF60286	1:1	522250
ENSPANG00000007309	EAW77711	1:1	742544
ENSPANG00000016746	ENSG00000246922.8	1:1	763526
ENSPANG00000016743	AAD20241	1:1	549215
ENSPANG00000016723	AAI30374	1:1	866443
ENSPANG00000016724	AAC33838	1:1	262901
ENSPANG00000016725	ENSG00000138617.14	1:1	804752
ENSPANG00000016709	AAD13399	1:1	549090
ENSPANG00000016710	BAB13454	1:1	828699
ENSPANG00000016711	AAG29766	1:1	763675
ENSPANG00000016698	ENSG00000074696.12	1:1	831713
ENSPANG00000016699	BAG58878	1:1	783092
ENSPANG00000016700	AAB97832	1:1	809546
ENSPANG00000016685	ENSG00000174485.15	1:1	
ENSPANG00000016687	AAC32887	1:1	522094
ENSPANG00000016671	AAH14124	1:1	551349
ENSPANG00000016672	AAH00870	1:1	516814
ENSPANG00000016664	AAA36318	1:1	548440
ENSPANG00000016665	AAC61873	1:1	841914
ENSPANG00000016666	AAA60281	1:1	865539
ENSPANG00000016647	AAQ89091	1:1	814896
ENSPANG00000016627	AAB18967	1:1	812160
ENSPANG00000016628	AAH01975	1:1	829659
ENSPANG00000016625	AAH31041	1:1	664345
ENSPANG00000016591	BAG57373	1:1	836209
ENSPANG00000016592	AAA96146	1:1	550931
ENSPANG00000016593	AAI68376	1:1	816184
ENSPANG00000016583	AAB58488	1:1	548903
ENSPANG00000016584	AAG48255	1:1	548494
ENSPANG00000016585	ENSG00000128973.12	1:1	271747
ENSPANG00000016581	AAF05314	1:1	267026
ENSPANG00000016582	AAD51919	1:1	845457
ENSPANG00000016540	AAH26335	1:1	849643
ENSPANG00000016536	AAB39706	1:1	548057
ENSPANG00000016524	AAH17998	1:1	264145
ENSPANG00000016528	AAG33638	1:1	548681
ENSPANG00000016492	AAT48654	1:1	813028
ENSPANG00000016380	AAH39234	1:1	771019
ENSPANG00000016357	ENSG00000140332.15	1:1	551155
ENSPANG00000016359	AAG49577	1:1	553424
ENSPANG00000016362	AAH06082	1:1	817988
ENSPANG00000016336	AAH27857	1:1	306424
ENSPANG00000016301	AAH37982	1:1	739612
ENSPANG00000016293	ENSG00000225362.8	1:1	264148
ENSPANG00000016256	AAI40869	1:1	549689
ENSPANG00000016257	AAD28301	1:1	730596
ENSPANG00000016258	AAA20911	1:1	852551
ENSPANG00000014325	AAG21828	1:1	818810
ENSPANG00000016243	AAH38451	1:1	830629
ENSPANG00000016245	AAI10903	1:1	807900
ENSPANG00000016205	ENSG00000273025.1	1:1	551373
ENSPANG00000016158	ENSG00000213614.9	1:1	636375
ENSPANG00000016159	AAD28088	1:1	496310
ENSPANG00000016160	AAH08923	1:1	547712
ENSPANG00000016136	ENSG00000159322.17	1:1	751129
ENSPANG00000016137	AAB17263	1:1	527513
ENSPANG00000016138	CAB42604	1:1	702810
ENSPANG00000016123	AAH55412	1:1	808776
ENSPANG00000016124	AAD43217	1:1	269782
ENSPANG00000016125	AAH62581	1:1	693608
ENSPANG00000016108	AAI11369	1:1	802368
ENSPANG00000016109	AAH33516	1:1	549910
ENSPANG00000016110	AAA50162	1:1	764750
ENSPANG00000016053	AAD42031	1:1	817576
ENSPANG00000016054	AAA60125	1:1	
ENSPANG00000016011	AAQ88682	1:1	267111
ENSPANG00000013923	AAQ89230	1:1	558084
ENSPANG00000016012	AAH15881	1:1	264163
ENSPANG00000016013	ENSG00000140481.14	1:1	823692
ENSPANG00000016014	AAA36404	1:1	819184
ENSPANG00000016008	AAC34261	1:1	772164
ENSPANG00000016010	AAD09133	1:1	841925
ENSPANG00000015996	AAA61483	1:1	551956
ENSPANG00000015997	AAG22486	1:1	803523
ENSPANG00000015998	AAA52139	1:1	818960
ENSPANG00000015999	ENSG00000140505.6	1:1	818971
ENSPANG00000016000	AAI04848	1:1	550848
ENSPANG00000016001	AAG30902	1:1	778543
ENSPANG00000016002	AAH18026	1:1	278841
ENSPANG00000016003	AAI57885	1:1	549048
ENSPANG00000016004	AAB62723	1:1	659092
ENSPANG00000016005	AAF37697	1:1	795037
ENSPANG00000015977	AAH15637	1:1	794222
ABK92292.1	AAA99220	1:1	808407
ENSPANG00000015979	AAH02497	1:1	551751
ENSPANG00000015961	AAH24700	1:1	659094
ENSPANG00000015962	AAG14955	1:1	654551
ENSPANG00000015963	AAH01762	1:1	266509
ENSPANG00000015899	ENSG00000215186.6	n:m	
ENSPANG00000015899	AAF72196	n:m	
ENSPANG00000015899	ENSG00000140478.14	n:m	
ENSPANG00000015899	ENSG00000167195.7	n:m	572860
ENSPANG00000015900	AAA60226	1:1	
ENSPANG00000013668	AAH06487	1:1	516711
ENSPANG00000015901	AAH18775	1:1	847107
ENSPANG00000015896	AAQ62842	1:1	846061
ENSPANG00000015898	AAH06827	1:1	659170
ENSPANG00000015891	AAF04523	1:1	804605
ENSPANG00000015892	AAH17568	1:1	790185
ENSPANG00000015893	AAI04954	1:1	838833
ENSPANG00000015868	AAA52406	1:1	678914
ENSPANG00000015869	AAH11967	1:1	
ENSPANG00000015870	AAG47945	1:1	498748
ENSPANG00000015866	AAH04892	1:1	548099
ENSPANG00000015861	AAD00762	1:1	552706
ENSPANG00000015862	AAC69716	1:1	641231
ENSPANG00000015863	BAB15006	1:1	792953
ENSPANG00000015844	AAF66706	1:1	552394
ENSPANG00000015845	AAH11057	1:1	557962
ENSPANG00000015846	AAH33712	1:1	553177
ENSPANG00000015841	ENSG00000183476.12	1:1	794552
ENSPANG00000015842	ENSG00000136425.12	1:1	553343
ENSPANG00000015843	AAA85639	1:1	847129
ENSPANG00000015826	AAG09404	1:1	
ENSPANG00000015827	AAH21720	1:1	548085
ENSPANG00000015828	AAG31639	1:1	547309
ENSPANG00000015829	AAB20773	1:1	741039
ENSPANG00000015813	ENSG00000136381.12	1:1	863382
ENSPANG00000015814	AAI32754	1:1	773232
ENSPANG00000015816	AAH05361	1:1	489592
ENSPANG00000015818	AAA59942	1:1	637279
ENSPANG00000015819	AAA92123	1:1	637262
ENSPANG00000015821	AAD56358	1:1	552144
ENSPANG00000015769	AAH02479	1:1	767902
ENSPANG00000015770	AAA58417	1:1	838826
ENSPANG00000010307	ENSG00000235711.4	1:1	783478
ENSPANG00000015730	AAH00027	1:1	498661
ENSPANG00000015731	AAI52467	1:1	755711
ENSPANG00000015706	AAC41945	1:1	
ENSPANG00000015689	AAC50288	1:1	778015
ENSPANG00000015690	AAD17528	1:1	817736
ENSPANG00000015691	AAA52422	1:1	859968
ENSPANG00000015681	AAG15310	1:1	730532
ENSPANG00000015682	AAH59401	1:1	549651
ENSPANG00000015672	AAG41059	1:1	656298
ENSPANG00000015642	AAH09210	1:1	757610
ENSPANG00000014324	AAG41058	1:1	759501
ENSPANG00000015637	AAB36371	1:1	554380
ENSPANG00000015638	AAH04365	1:1	778527
ENSPANG00000015639	ENSG00000188869.12	1:1	696917
ENSPANG00000015634	AAH36211	1:1	831835
ENSPANG00000015635	BAB14450	1:1	863715
ENSPANG00000015612	ENSG00000259511.2	n:m	302759
ENSPANG00000015612	ENSG00000279287.1	n:m	
ENSPANG00000015612	ENSG00000280301.1	n:m	
ENSPANG00000015613	BAG65184	1:1	548824
ENSPANG00000015614	AAI28390	1:1	557157
ENSPANG00000015606	AAC04765	1:1	531387
ENSPANG00000015607	AAA35584	1:1	847302
ENSPANG00000015608	AAD34137	1:1	814872
ENSPANG00000020642	AAG59699	1:1	834675
ENSPANG00000020643	AAH28097	1:1	802348
ENSPANG00000020644	AAH19820	1:1	
ENSPANG00000020645	AAH03627	1:1	741318
ENSPANG00000020641	AAC71027	1:1	833336
ENSPANG00000011757	BAB85557	1:1	824970
ENSPANG00000000970	AAI30570	1:1	805958
ENSPANG00000000971	AAB71894	1:1	515689
ENSPANG00000020640	AAC39763	1:1	792117
ENSPANG00000022574	AAB53837	1:1	
ENSPANG00000022573	AAK95951	1:1	813811
ENSPANG00000022572	AAH94688	1:1	774016
ENSPANG00000011756	AAC36354	1:1	764473
ENSPANG00000005911	AAF28942	1:1	753285
ENSPANG00000000536	AAH41620	1:1	556156
ENSPANG00000005910	ENSG00000259511.2	n:m	
ENSPANG00000005910	ENSG00000279287.1	n:m	302764
ENSPANG00000005910	ENSG00000280301.1	n:m	
ENSPANG00000005909	AAA58670	1:1	782633
ENSPANG00000005906	AAH28100	1:1	753905
ENSPANG00000011754	AAI28153	1:1	801361
ENSPANG00000000921	ENSG00000140538.16	1:1	782138
ENSPANG00000000922	AAG33698	1:1	796277
ENSPANG00000011753	AAH09451	1:1	829409
ENSPANG00000011752	AAH01242	1:1	547390
ENSPANG00000005905	AAH05164	1:1	842203
ENSPANG00000026191	AAB53416	1:1	842198
ENSPANG00000025598	ENSG00000157766.15	1:1	551883
ENSPANG00000025601	ENSG00000140511.11	1:1	270404
ENSPANG00000026189	ENSG00000140545.14	1:1	803933
ENSPANG00000025597	AAH19248	1:1	792029
ENSPANG00000011182	AAA60251	1:1	530531
ENSPANG00000014260	AAH04277	1:1	814567
ENSPANG00000014259	AAC50712	1:1	829273
ENSPANG00000021471	AAD55748	1:1	507400
ENSPANG00000011179	AAH02881	1:1	809050
ENSPANG00000011178	AAH40878	1:1	551187
ENSPANG00000014257	AAH31084	1:1	812112
ENSPANG00000020633	AAC78658	1:1	728608
ENSPANG00000021468	AAH64626	1:1	829396
ENSPANG00000011177	AAH06219	1:1	725385
ENSPANG00000021057	AAI11414	1:1	730719
ENSPANG00000021058	AAA51719	1:1	797499
ENSPANG00000024127	ENSG00000250021.7	1:1	516339
ENSPANG00000011176	AAH09244	1:1	847134
ENSPANG00000011175	ENSG00000185033.14	1:1	837140
ENSPANG00000021466	AAB39758	1:1	548332
ENSPANG00000007726	BAC85370	1:1	859586
ENSPANG00000021055	AAF65447	1:1	817939
ENSPANG00000021465	AAH67279	1:1	557954
ENSPANG00000011173	AAA59187	1:1	829847
ENSPANG00000019394	AAH17321	n:1	766653
ENSPANG00000014253	AAH74730	1:1	796968
ENSPANG00000018572	AAA87850	1:1	753206
ENSPANG00000014252	AAH30011	1:1	550968
ENSPANG00000025596	AAG42206	1:1	551258
ENSPANG00000021464	AAA36613	1:1	825088
ENSPANG00000011172	ENSG00000182175.13	1:1	762646
ENSPANG00000023213	AAH25708	1:1	641964
ENSPANG00000023215	AAA21479	1:1	
ENSPANG00000020922	AAH28704	1:1	507583
ENSPANG00000021053	AAB59399	1:1	833173
ENSPANG00000020511	ENSG00000183571.10	1:1	
ENSPANG00000020514	ENSG00000182253.14	1:1	825091
ENSPANG00000026184	AAH15728	1:1	552324
ENSPANG00000021052	AAH47306	1:1	550123
ENSPANG00000026183	ALQ33641	1:1	551512
ENSPANG00000026182	ENSG00000183060.15	1:1	826328
ENSPANG00000024123	ABB70740	1:1	551186
ENSPANG00000018569	AAH28703	1:1	529244
ENSPANG00000020510	BAA91696	1:1	759962
ENSPANG00000022569	AAH63581	1:1	551955
ENSPANG00000020509	AAA79036	1:1	661727
ENSPANG00000003917	AAH66655	1:1	525329
ENSPANG00000011169	AAH46247	1:1	810360
ENSPANG00000005903	ENSG00000131871.14	1:1	769137
ENSPANG00000020921	AAH22816	1:1	547080
ENSPANG00000022400	AAH06150	1:1	524560
ENSPANG00000022401	AAH69346	1:1	851107
ENSPANG00000026420	ENSG00000182854.6	1:1	271557
ENSPANG00000013664	AAI37548	1:m	
ENSPANG00000013664	AAI37548	1:m	
ENSPANG00000013664	AAI37548	1:m	
ENSPANG00000013664	AAD05195	1:m	272102
ENSPANG00000022763	BAC05820	1:m	
ENSPANG00000022763	AAI36908	1:m	272802
ENSPANG00000022763	AAI36849	1:m	
ENSPANG00000019393	ALI87505	1:1	272194
ENSPANG00000007803	AAK95057	1:1	271986
ENSPANG00000024792	AAI40727	1:1	270906
ENSPANG00000025033	AAI51146	1:1	739926
ENSPANG00000006581	ALI87501	1:1	271676
ENSPANG00000018568	AAI36942	1:1	
ENSPANG00000018896	ALI87507	1:1	700074
ENSPANG00000015610	ENSG00000279408.2	1:m	
ENSPANG00000015610	AAI36598	1:m	272023
ENSPANG00000015610	ENSG00000274792.1	1:m	
ENSPANG00000010007	AAI36988	1:1	271923
ENSPANG00000023459	ALI87607	1:1	271535
ENSPANG00000002487	AAK95095	1:1	270852
ENSPANG00000002730	AAI37055	1:1	271167
ENSPANG00000026179	AAH08647	1:1	724703
ENSPANG00000023212	AAF36386	1:1	665348
ENSPANG00000018567	AAD29857	1:1	493291
ENSPANG00000024122	AAC51107	1:1	640628
ENSPANG00000021796	ENSG00000185271.7	1:1	556761
ENSPANG00000021798	AAH32310	1:1	804776
ENSPANG00000022757	AAA58371	1:1	862024
ENSPANG00000005900	AAH02867	1:1	853699
ENSPANG00000020785	AAA36460	1:1	861633
ENSPANG00000019884	AAI33003	1:1	262967
ENSPANG00000009034	AAI30312	1:1	304948
ENSPANG00000010829	AAH25410	1:1	304949
ENSPANG00000018895	AAI30348	1:1	304975
ENSPANG00000009033	BAC05799	1:1	271685
ENSPANG00000019318	AAA96750	1:1	753953
ENSPANG00000005899	AAA51678	1:1	753954
ENSPANG00000018625	ENSG00000181562.3	1:1	704026
ENSPANG00000007680	AAI28031	1:1	304951
ENSPANG00000014249	AAC51848	1:1	304973
ENSPANG00000021106	AAB35096	1:1	753956
ENSPANG00000021107	AAA50284	1:1	304969
ENSPANG00000021109	AAH05053	1:1	809337
ENSPANG00000011743	AAF35832	1:1	789345
ENSPANG00000021105	AAD43131	1:1	843911
ENSPANG00000020506	AAH38970	1:1	720778
ENSPANG00000022673	AAH44831	1:1	308455
ENSPANG00000011520	AAH74960	1:1	304971
ENSPANG00000000451	AAH00084	1:1	807327
ENSPANG00000007539	AAH00694	1:1	765409
ENSPANG00000000650	ENSG00000232070.8	1:1	799106
ENSPANG00000000651	AAI37305	1:1	270512
ENSPANG00000020782	AAA36576	1:1	271114
ENSPANG00000021790	AAF91371	1:1	809182
ENSPANG00000020915	AAD43978	1:1	547016
ENSPANG00000011742	AAH11695	1:1	551406
ENSPANG00000021789	AAH20839	1:1	522123
ENSPANG00000003914	AAH13689	1:1	762160
ENSPANG00000021788	AAB71850	1:1	495797
ENSPANG00000020006	ENSG00000165821.11	1:1	751474
ENSPANG00000022541	AAK95051	1:1	716409
ENSPANG00000020007	ENSG00000255569.1	1:1	282657
ENSPANG00000016418	ENSG00000255582.1	1:1	271730
ENSPANG00000007302	ALI87510	1:1	271605
ENSPANG00000020008	ENSG00000211776.2	1:1	282268
ENSPANG00000020009	ENSG00000211777.2	1:1	704009
ENSPANG00000020780	ENSG00000211778.2	1:1	282370
ENSPANG00000020005	ENSG00000211779.3	1:1	280660
ENSPANG00000011163	ENSG00000211780.3	1:1	660301
ENSPANG00000020826	ENSG00000211783.3	1:1	739968
ENSPANG00000020827	ENSG00000211784.2	1:1	282372
ENSPANG00000020828	ENSG00000211789.2	1:1	282178
ENSPANG00000020829	ENSG00000211786.3	1:m	
ENSPANG00000020829	ENSG00000211790.2	1:m	704004
ENSPANG00000024501	EAW64585	n:1	
ENSPANG00000023392	ENSG00000211788.2	1:1	281133
ENSPANG00000023393	ENSG00000211787.1	1:1	280279
ENSPANG00000009945	ENSG00000211791.2	1:1	279120
ENSPANG00000000821	ENSG00000211792.2	1:1	281910
ENSPANG00000022756	ENSG00000211794.3	1:1	281177
ENSPANG00000005897	ENSG00000211795.3	1:1	704008
ENSPANG00000021103	ENSG00000211796.1	1:1	280804
ENSPANG00000022755	ENSG00000211798.3	1:1	739976
ENSPANG00000005896	ENSG00000211799.3	1:1	282330
ENSPANG00000020825	ENSG00000211800.3	1:1	280447
ENSPANG00000022754	ENSG00000211802.3	1:1	
ENSPANG00000020779	ENSG00000211803.2	1:1	281040
ENSPANG00000020913	ENSG00000211805.1	1:1	281700
ENSPANG00000020464	ENSG00000211806.2	1:1	282698
ENSPANG00000020465	ENSG00000211807.3	1:1	281792
ENSPANG00000020824	ENSG00000211808.3	1:1	704005
ENSPANG00000007534	ENSG00000211809.2	1:1	282223
ENSPANG00000020558	AAB69028	1:1	281098
ENSPANG00000020559	ENSG00000259092.1	1:1	282913
ENSPANG00000026143	ENSG00000211812.1	1:1	280858
ENSPANG00000026144	ENSG00000211813.2	1:1	282972
ENSPANG00000026146	ENSG00000211815.3	1:1	660299
ENSPANG00000026148	ENSG00000211816.2	1:1	739971
ENSPANG00000020463	AAB69036	1:1	739969
ENSPANG00000025061	ENSG00000211818.1	1:1	282748
ENSPANG00000025062	ENSG00000211819.3	1:1	283173
ENSPANG00000025063	ENSG00000211820.1	1:1	281848
ENSPANG00000020462	AAB69040	1:1	307775
ENSPANG00000020912	AAB69041	1:1	709707
ENSPANG00000022567	ENSG00000277734.6	1:1	721150
ENSPANG00000022399	AAB58540	1:1	842813
ENSPANG00000003912	AAH24779	1:1	547493
ENSPANG00000011741	ENSG00000155463.12	1:1	792592
ENSPANG00000020911	AAC83706	1:1	756823
ENSPANG00000021102	AAH68070	1:1	
ENSPANG00000023206	AAA83770	1:1	829934
ENSPANG00000003911	AAD20037	1:1	839167
ENSPANG00000026142	AAH35663	1:1	725338
ENSPANG00000001324	AAG24388	1:1	551881
ENSPANG00000017607	AAB66581	1:1	850473
ENSPANG00000015306	AAH01916	1:1	764817
ENSPANG00000011738	AAH07580	1:1	556304
ENSPANG00000011161	AAH14299	1:1	304964
ENSPANG00000015305	AAB33092	1:1	860128
ENSPANG00000017114	BAF63540	1:1	860136
ENSPANG00000019643	AAP20590	1:1	553269
ENSPANG00000019644	AAD56724	1:1	550667
ENSPANG00000019646	AAC50708	1:1	774898
ENSPANG00000024120	AAF05695	1:1	756801
ENSPANG00000026177	EAW66180	1:1	762119
ENSPANG00000004893	AAI30393	1:1	790166
ENSPANG00000026141	BAB15779	1:1	808475
ENSPANG00000021100	AAB09055	1:1	263358
ENSPANG00000004892	AAH20565	1:1	551945
ENSPANG00000019642	AAH34246	1:1	843242
ENSPANG00000026140	AAG40848	1:1	
ENSPANG00000022753	AAH13109	1:1	785658
ENSPANG00000019641	AAA36344	1:1	559350
ENSPANG00000023391	AAA36343	1:1	
ENSPANG00000026138	AAH30817	1:1	852335
ENSPANG00000020555	BAA83008	1:1	266003
ENSPANG00000020371	AAH02984	1:1	788571
ENSPANG00000020372	AAC67390	1:1	515695
ENSPANG00000020373	ENSG00000092051.16	1:1	744891
ENSPANG00000015304	AAA82048	1:1	508604
ENSPANG00000011737	AAD02292	n:1	508556
ENSPANG00000020819	AAD02292	n:1	
ENSPANG00000015716	AAH08134	1:1	553398
ENSPANG00000015718	AAH18046	1:1	496868
ENSPANG00000015719	AAA59948	1:1	741277
ENSPANG00000021098	ENSG00000100889.11	1:1	862559
ENSPANG00000015302	AAG35498	1:1	547631
ENSPANG00000000808	AAI39912	1:1	743593
ENSPANG00000000809	AAD34107	1:1	853725
ENSPANG00000011733	AAA16521	1:1	728570
ENSPANG00000009739	ENSG00000100911.14	1:1	728568
ENSPANG00000000383	AAH09821	1:1	304962
ENSPANG00000025056	AAA58687	1:1	774541
ENSPANG00000020368	AAD01193	1:1	549831
ENSPANG00000026278	AAH03690	1:1	858802
ENSPANG00000020367	ENSG00000254692.1	1:1	531081
ENSPANG00000022714	AAI11089	1:1	550935
ENSPANG00000022716	AAH46912	1:1	764182
ENSPANG00000018787	EAW66055	1:1	865149
ENSPANG00000021784	AAF18439	1:1	774567
ENSPANG00000021783	AAA59474	1:1	824227
ENSPANG00000023991	AAH03093	1:1	831368
