mouse_ID	drosophila_ID	orthotype	OMAgroup
ENSMUSG00000006019.15	FBgn0052533	1:1	846770
ENSMUSG00000052833.9	FBgn0029512	1:1	755018
ENSMUSG00000058230.12	FBgn0026375	n:1	
ENSMUSG00000008036.11	FBgn0043012	1:1	839321
ENSMUSG00000048920.8	FBgn0034567	1:1	815602
ENSMUSG00000041187.16	FBgn0038603	n:1	
ENSMUSG00000019370.10	FBgn0000253	n:1	
ENSMUSG00000003099.11	FBgn0005777	1:1	547139
ENSMUSG00000030413.7	FBgn0043576	1:m	
ENSMUSG00000030413.7	FBgn0033327	1:m	
ENSMUSG00000030413.7	FBgn0043575	1:m	
ENSMUSG00000030411.16	FBgn0261552	n:1	
ENSMUSG00000044030.4	FBgn0030400	n:1	824766
ENSMUSG00000023118.15	FBgn0037371	1:1	860280
ENSMUSG00000040866.13	FBgn0034957	n:1	
ENSMUSG00000040824.3	FBgn0261789	1:1	753714
ENSMUSG00000052214.9	FBgn0264741	1:m	709372
ENSMUSG00000052214.9	FBgn0264740	1:m	
ENSMUSG00000030402.5	FBgn0035143	1:m	551359
ENSMUSG00000030402.5	FBgn0035425	1:m	
ENSMUSG00000003549.9	FBgn0028434	1:1	803463
ENSMUSG00000030400.17	FBgn0261850	1:1	744143
ENSMUSG00000061028.7	FBgn0039215	1:1	547985
ENSMUSG00000002981.10	FBgn0031590	1:1	832832
ENSMUSG00000002984.17	FBgn0033074	n:m	
ENSMUSG00000002984.17	FBgn0016041	n:m	814818
ENSMUSG00000040525.13	FBgn0020224	1:1	762059
ENSMUSG00000051768.9	FBgn0026751	1:1	857786
ENSMUSG00000064254.6	FBgn0050022	1:1	662020
ENSMUSG00000040952.16	FBgn0010412	1:1	829070
ENSMUSG00000003380.11	FBgn0033468	1:1	530945
ENSMUSG00000040907.15	FBgn0002921	n:1	523655
ENSMUSG00000046541.9	FBgn0032295	1:1	
ENSMUSG00000005447.12	FBgn0025809	n:1	
ENSMUSG00000045039.9	FBgn0031981	1:1	551114
ENSMUSG00000003123.15	FBgn0034491	1:1	675197
ENSMUSG00000060376.7	FBgn0037709	1:1	858256
ENSMUSG00000061286.7	FBgn0037815	1:1	847595
ENSMUSG00000063439.7	FBgn0261683	1:1	777876
ENSMUSG00000002603.15	FBgn0031461	1:1	
ENSMUSG00000002608.8	FBgn0032017	1:1	547678
ENSMUSG00000053291.15	FBgn0016701	n:1	522115
ENSMUSG00000061479.15	FBgn0003449	n:1	531052
ENSMUSG00000003762.13	FBgn0052649	n:1	777442
ENSMUSG00000040466.16	FBgn0037749	1:1	
ENSMUSG00000003363.15	FBgn0032923	1:1	846256
ENSMUSG00000004056.15	FBgn0010379	n:1	
ENSMUSG00000063047.9	FBgn0022720	n:1	
ENSMUSG00000030603.16	FBgn0028686	1:1	848759
ENSMUSG00000046865.7	FBgn0003062	1:1	850903
ENSMUSG00000002409.18	FBgn0259168	1:1	
ENSMUSG00000003438.17	FBgn0032971	1:1	
ENSMUSG00000003435.9	FBgn0040273	1:1	547071
ENSMUSG00000037563.15	FBgn0034743	1:1	783840
ENSMUSG00000003444.8	FBgn0001276	1:1	761056
ENSMUSG00000003437.14	FBgn0010750	1:1	850456
ENSMUSG00000060791.15	FBgn0028894	n:1	
ENSMUSG00000030600.15	FBgn0011828	1:1	
ENSMUSG00000037469.9	FBgn0030245	1:1	
ENSMUSG00000045948.8	FBgn0003714	1:1	809593
ENSMUSG00000015149.14	FBgn0038788	1:1	653863
ENSMUSG00000015165.16	FBgn0003435	n:1	
ENSMUSG00000053898.12	FBgn0031092	1:1	547177
ENSMUSG00000053964.17	FBgn0031213	n:m	
ENSMUSG00000053964.17	FBgn0031214	n:m	847055
ENSMUSG00000054808.15	FBgn0000667	n:1	
ENSMUSG00000053565.10	FBgn0034654	1:1	773271
ENSMUSG00000037337.11	FBgn0026064	1:m	
ENSMUSG00000037337.11	FBgn0026063	1:m	
ENSMUSG00000030592.18	FBgn0011286	n:1	
ENSMUSG00000030591.17	FBgn0028693	1:1	822819
ENSMUSG00000062040.14	FBgn0037931	n:1	
ENSMUSG00000006095.12	FBgn0034451	1:1	818795
ENSMUSG00000019738.15	FBgn0004855	1:1	859899
ENSMUSG00000042831.13	FBgn0032259	1:1	526392
ENSMUSG00000036915.17	FBgn0003285	n:1	
ENSMUSG00000006649.17	FBgn0024189	1:m	551577
ENSMUSG00000006649.17	FBgn0029082	1:m	
ENSMUSG00000036854.14	FBgn0011296	n:1	
ENSMUSG00000036835.7	FBgn0053198	1:1	530850
ENSMUSG00000036751.7	FBgn0031066	1:1	762597
ENSMUSG00000006315.9	FBgn0015338	1:1	671006
ENSMUSG00000052997.15	FBgn0029113	1:1	825357
ENSMUSG00000002635.11	FBgn0038055	1:1	855515
ENSMUSG00000036427.5	FBgn0003074	1:1	744093
ENSMUSG00000066568.12	FBgn0041775	1:1	547574
ENSMUSG00000030499.9	FBgn0034636	n:1	
ENSMUSG00000060402.7	FBgn0031697	1:m	
ENSMUSG00000060402.7	FBgn0035287	1:m	
ENSMUSG00000063931.14	FBgn0000455	1:1	719974
ENSMUSG00000063808.14	FBgn0036386	1:1	832174
ENSMUSG00000030494.13	FBgn0026374	n:1	
ENSMUSG00000030492.16	FBgn0030574	1:1	756779
ENSMUSG00000030491.16	FBgn0037205	1:1	811805
ENSMUSG00000034875.5	FBgn0032790	1:1	834094
ENSMUSG00000030417.15	FBgn0036580	1:1	
ENSMUSG00000044452.10	FBgn0037923	1:1	
ENSMUSG00000054676.15	FBgn0037562	1:m	
ENSMUSG00000054676.15	FBgn0023530	1:m	805338
ENSMUSG00000030423.7	FBgn0035831	1:1	495262
ENSMUSG00000068959.6	FBgn0028647	1:1	
ENSMUSG00000074165.10	FBgn0022720	n:1	
ENSMUSG00000004610.4	FBgn0039697	n:1	744060
ENSMUSG00000107482.2	FBgn0039697	n:1	
ENSMUSG00000013367.5	FBgn0031837	n:m	
ENSMUSG00000013367.5	FBgn0000071	n:m	
ENSMUSG00000013367.5	FBgn0039617	n:m	
ENSMUSG00000056592.14	FBgn0022720	n:1	714572
ENSMUSG00000038888.8	FBgn0033375	1:1	808125
ENSMUSG00000038695.13	FBgn0029853	n:1	681355
ENSMUSG00000008140.17	FBgn0052441	1:1	857495
ENSMUSG00000038644.14	FBgn0263600	1:1	761185
ENSMUSG00000109511.1	FBgn0034118	1:1	547543
ENSMUSG00000002963.17	FBgn0037578	1:1	774477
ENSMUSG00000038502.16	FBgn0039170	1:1	744935
ENSMUSG00000002968.8	FBgn0038760	1:1	549174
ENSMUSG00000011658.15	FBgn0001084	1:1	804523
ENSMUSG00000060279.14	FBgn0264855	n:1	515687
ENSMUSG00000109324.1	FBgn0037834	n:1	
ENSMUSG00000003421.13	FBgn0030915	1:1	766645
ENSMUSG00000003429.11	FBgn0033699	1:1	861092
ENSMUSG00000074129.13	FBgn0037351	n:1	
ENSMUSG00000070570.5	FBgn0031424	n:1	
ENSMUSG00000003872.9	FBgn0039269	n:1	
ENSMUSG00000063511.11	FBgn0016978	1:1	547669
ENSMUSG00000003868.14	FBgn0040075	1:1	862825
ENSMUSG00000003865.16	FBgn0266064	n:1	860573
ENSMUSG00000011382.8	FBgn0031418	1:1	737318
ENSMUSG00000003273.14	FBgn0029962	n:m	
ENSMUSG00000003273.14	FBgn0052698	n:m	638892
ENSMUSG00000059070.16	FBgn0035753	1:1	864827
ENSMUSG00000003269.17	FBgn0086779	n:1	813434
ENSMUSG00000058743.6	FBgn0265042	n:m	
ENSMUSG00000058743.6	FBgn0039081	n:m	
ENSMUSG00000053801.18	FBgn0022288	1:1	640934
ENSMUSG00000002778.14	FBgn0267330	n:1	
ENSMUSG00000030835.6	FBgn0033482	1:1	671240
ENSMUSG00000058975.7	FBgn0003386	n:1	
ENSMUSG00000030839.12	FBgn0031344	1:1	547637
ENSMUSG00000040046.14	FBgn0035187	1:1	816687
ENSMUSG00000006599.13	FBgn0033929	1:1	846134
ENSMUSG00000063229.15	FBgn0001258	n:1	847392
ENSMUSG00000014402.15	FBgn0036666	1:1	547345
ENSMUSG00000084234.2	FBgn0039358	n:1	
ENSMUSG00000030500.6	FBgn0031424	n:1	547524
ENSMUSG00000074093.4	FBgn0052039	1:1	831265
ENSMUSG00000030447.15	FBgn0038320	n:1	
ENSMUSG00000030452.16	FBgn0032451	n:1	
ENSMUSG00000030451.15	FBgn0031107	1:1	844631
ENSMUSG00000033676.13	FBgn0010240	n:1	637247
ENSMUSG00000025324.8	FBgn0032120	n:1	523659
ENSMUSG00000025326.12	FBgn0061469	1:1	829577
ENSMUSG00000102252.5	FBgn0262601	n:1	
ENSMUSG00000056972.6	FBgn0031617	1:1	
ENSMUSG00000030525.8	FBgn0032151	1:m	
ENSMUSG00000030525.8	FBgn0086778	1:m	
ENSMUSG00000030523.18	FBgn0265194	n:1	
ENSMUSG00000030522.14	FBgn0030582	1:1	
ENSMUSG00000030521.11	FBgn0032051	1:1	547388
ENSMUSG00000070520.4	FBgn0037481	n:1	658921
ENSMUSG00000030516.14	FBgn0262614	n:1	
ENSMUSG00000030512.13	FBgn0033210	1:1	547080
ENSMUSG00000032640.10	FBgn0030662	n:1	
ENSMUSG00000015134.15	FBgn0051075	n:1	
ENSMUSG00000030557.17	FBgn0011656	n:1	
ENSMUSG00000030553.3	FBgn0047178	n:1	
ENSMUSG00000030551.14	FBgn0003651	n:1	730608
ENSMUSG00000032776.9	FBgn0034389	n:1	
ENSMUSG00000078671.11	FBgn0250786	n:1	
ENSMUSG00000030612.6	FBgn0035272	1:1	796277
ENSMUSG00000030610.13	FBgn0000018	1:1	547390
ENSMUSG00000039202.12	FBgn0014906	1:1	792029
ENSMUSG00000039187.16	FBgn0033354	1:1	814567
ENSMUSG00000039176.17	FBgn0004406	1:1	829273
ENSMUSG00000050382.14	FBgn0000352	n:1	
ENSMUSG00000030545.9	FBgn0034058	n:1	
ENSMUSG00000039062.15	FBgn0039640	1:1	
ENSMUSG00000063801.7	FBgn0003008	n:1	839323
ENSMUSG00000030539.13	FBgn0011259	1:1	
ENSMUSG00000050973.11	FBgn0035999	1:1	859586
ENSMUSG00000038943.16	FBgn0030241	1:m	
ENSMUSG00000038943.16	FBgn0030242	1:m	
ENSMUSG00000030533.15	FBgn0010812	n:1	
ENSMUSG00000030532.6	FBgn0039650	1:1	679068
ENSMUSG00000038886.10	FBgn0011740	n:1	
ENSMUSG00000030530.15	FBgn0004509	1:1	
ENSMUSG00000025726.11	FBgn0025709	1:m	849618
ENSMUSG00000025726.11	FBgn0033371	1:m	
ENSMUSG00000061787.15	FBgn0005533	1:1	862161
ENSMUSG00000062444.14	FBgn0003210	n:1	515689
ENSMUSG00000025813.14	FBgn0025777	1:1	833336
ENSMUSG00000025102.14	FBgn0035415	1:1	
ENSMUSG00000030638.13	FBgn0038659	n:1	
ENSMUSG00000038570.15	FBgn0038598	1:1	548824
ENSMUSG00000038563.14	FBgn0053158	1:1	863715
ENSMUSG00000011154.17	FBgn0085486	1:m	739607
ENSMUSG00000011154.17	FBgn0038892	1:m	
ENSMUSG00000038503.15	FBgn0004132	1:1	757610
ENSMUSG00000038459.10	FBgn0053096	n:1	
ENSMUSG00000015709.9	FBgn0004666	1:1	730532
ENSMUSG00000030630.16	FBgn0016013	1:1	859968
ENSMUSG00000039428.11	FBgn0037592	1:m	650602
ENSMUSG00000039428.11	FBgn0051454	1:m	
ENSMUSG00000039428.11	FBgn0051259	1:m	
ENSMUSG00000030621.17	FBgn0002719	n:1	813607
ENSMUSG00000062797.13	FBgn0035243	1:1	852380
ENSMUSG00000030619.9	FBgn0032391	1:1	796299
ENSMUSG00000041328.16	FBgn0264962	1:1	
ENSMUSG00000030643.14	FBgn0031882	1:1	522113
ENSMUSG00000061119.7	FBgn0032864	1:1	516034
ENSMUSG00000048078.16	FBgn0004449	n:m	
ENSMUSG00000048078.16	FBgn0267001	n:m	
ENSMUSG00000018995.12	FBgn0034177	1:1	826484
ENSMUSG00000035713.15	FBgn0033738	n:1	
ENSMUSG00000035704.17	FBgn0029906	1:1	811979
ENSMUSG00000025133.9	FBgn0026679	1:1	817231
ENSMUSG00000030774.13	FBgn0267698	1:1	
ENSMUSG00000030761.15	FBgn0000317	1:1	530370
ENSMUSG00000030747.5	FBgn0033214	n:m	
ENSMUSG00000030747.5	FBgn0033215	n:m	
ENSMUSG00000030747.5	FBgn0033216	n:m	
ENSMUSG00000052396.7	FBgn0033214	n:m	
ENSMUSG00000052396.7	FBgn0033215	n:m	
ENSMUSG00000052396.7	FBgn0033216	n:m	
ENSMUSG00000030744.13	FBgn0002622	1:1	860713
ENSMUSG00000018909.15	FBgn0040206	n:1	818437
ENSMUSG00000030737.17	FBgn0036732	1:1	
ENSMUSG00000035227.7	FBgn0030306	1:1	842368
ENSMUSG00000030725.4	FBgn0037251	1:1	849538
ENSMUSG00000030729.17	FBgn0033377	n:1	815751
ENSMUSG00000030718.9	FBgn0035951	1:1	547090
ENSMUSG00000032942.14	FBgn0031757	n:1	498027
ENSMUSG00000033685.13	FBgn0031757	n:1	
ENSMUSG00000030704.14	FBgn0015797	1:1	522098
ENSMUSG00000030691.15	FBgn0263456	1:1	547776
ENSMUSG00000030842.12	FBgn0036932	1:1	824601
ENSMUSG00000066306.13	FBgn0259246	1:1	
ENSMUSG00000070426.12	FBgn0030873	1:1	738196
ENSMUSG00000063550.8	FBgn0039120	1:1	548920
ENSMUSG00000030990.18	FBgn0031284	1:1	714255
ENSMUSG00000073982.11	FBgn0039532	1:1	522114
ENSMUSG00000030987.5	FBgn0045073	1:1	
ENSMUSG00000030978.10	FBgn0011703	1:1	741909
ENSMUSG00000037049.9	FBgn0034997	1:1	679170
ENSMUSG00000030881.15	FBgn0037884	n:1	498973
ENSMUSG00000089847.8	FBgn0027358	n:1	
ENSMUSG00000110234.2	FBgn0027358	n:1	758845
ENSMUSG00000030890.16	FBgn0028427	1:1	548017
ENSMUSG00000036862.15	FBgn0000497	1:1	551282
ENSMUSG00000030879.10	FBgn0035122	1:1	853125
ENSMUSG00000036528.15	FBgn0036376	1:1	751466
ENSMUSG00000031029.6	FBgn0037270	1:1	817132
ENSMUSG00000036111.8	FBgn0013751	1:1	
ENSMUSG00000031026.15	FBgn0023097	n:1	
ENSMUSG00000046364.14	FBgn0261606	1:1	860639
ENSMUSG00000031021.13	FBgn0037313	1:1	
ENSMUSG00000035901.14	FBgn0035229	n:1	823843
ENSMUSG00000047554.14	FBgn0030850	1:1	683794
ENSMUSG00000066232.4	FBgn0026252	n:1	864137
ENSMUSG00000031016.9	FBgn0011737	1:1	547810
ENSMUSG00000038371.15	FBgn0025802	n:1	842549
ENSMUSG00000005609.16	FBgn0035205	1:1	547026
ENSMUSG00000059263.9	FBgn0016756	1:1	
ENSMUSG00000030770.15	FBgn0052528	n:1	830095
ENSMUSG00000055320.17	FBgn0003345	1:1	
ENSMUSG00000038187.14	FBgn0035107	1:1	
ENSMUSG00000038156.16	FBgn0033710	1:1	548603
ENSMUSG00000055723.6	FBgn0003206	1:1	522093
ENSMUSG00000030754.9	FBgn0008635	1:1	865586
ENSMUSG00000030751.18	FBgn0250843	1:m	489593
ENSMUSG00000030751.18	FBgn0032492	1:m	
ENSMUSG00000091900.2	FBgn0030943	n:1	
ENSMUSG00000090862.3	FBgn0010265	1:1	838849
ENSMUSG00000030660.9	FBgn0015278	n:1	
ENSMUSG00000030657.11	FBgn0015360	n:1	841917
ENSMUSG00000008683.16	FBgn0033555	1:m	
ENSMUSG00000008683.16	FBgn0010198	1:m	866319
ENSMUSG00000030654.9	FBgn0038453	1:1	644117
ENSMUSG00000030655.15	FBgn0263968	1:1	769027
ENSMUSG00000030652.11	FBgn0029502	1:1	805894
ENSMUSG00000033917.15	FBgn0038432	1:1	
ENSMUSG00000030982.18	FBgn0037622	1:1	858950
ENSMUSG00000066197.5	FBgn0033579	1:1	
ENSMUSG00000030942.8	FBgn0035532	1:1	
ENSMUSG00000030929.17	FBgn0265192	1:1	789608
ENSMUSG00000052273.4	FBgn0035581	1:1	529437
ENSMUSG00000030909.6	FBgn0033785	n:1	
ENSMUSG00000030905.5	FBgn0030799	1:1	823411
ENSMUSG00000054746.18	FBgn0036747	n:m	
ENSMUSG00000054746.18	FBgn0031170	n:m	
ENSMUSG00000030884.12	FBgn0250814	1:1	761734
ENSMUSG00000030876.7	FBgn0034925	1:1	731551
ENSMUSG00000046321.8	FBgn0031005	n:1	
ENSMUSG00000034951.10	FBgn0051040	1:1	749792
ENSMUSG00000030872.14	FBgn0030141	n:1	
ENSMUSG00000030871.11	FBgn0036629	1:1	816979
ENSMUSG00000030868.6	FBgn0040228	1:1	836048
ENSMUSG00000030867.7	FBgn0003124	1:1	547549
ENSMUSG00000030866.8	FBgn0261984	n:1	
ENSMUSG00000052889.11	FBgn0003091	n:1	
ENSMUSG00000052707.8	FBgn0051992	n:1	
ENSMUSG00000030766.15	FBgn0038747	1:1	
ENSMUSG00000030763.7	FBgn0028507	1:1	793338
ENSMUSG00000030762.11	FBgn0034883	1:1	
ENSMUSG00000030750.13	FBgn0031848	1:1	
ENSMUSG00000032777.9	FBgn0032517	1:1	852395
ENSMUSG00000000131.15	FBgn0266572	1:1	813996
ENSMUSG00000030741.15	FBgn0086676	1:1	
ENSMUSG00000030727.12	FBgn0034585	1:1	549318
ENSMUSG00000030730.12	FBgn0263006	n:1	
ENSMUSG00000073838.10	FBgn0024556	1:1	863708
ENSMUSG00000030738.11	FBgn0034258	1:1	753697
ENSMUSG00000030720.16	FBgn0036756	1:1	699455
ENSMUSG00000030714.14	FBgn0050390	1:1	800123
ENSMUSG00000059772.12	FBgn0037263	1:1	762559
ENSMUSG00000047721.8	FBgn0061360	1:1	741775
ENSMUSG00000030707.15	FBgn0265935	n:1	
ENSMUSG00000063065.13	FBgn0003256	n:1	
ENSMUSG00000030697.7	FBgn0023177	1:1	547068
ENSMUSG00000030695.16	FBgn0000064	n:1	729631
ENSMUSG00000052301.14	FBgn0030230	n:1	745750
ENSMUSG00000030682.4	FBgn0030670	1:1	797891
ENSMUSG00000042502.10	FBgn0032250	1:1	856686
ENSMUSG00000054716.4	FBgn0264744	n:m	557684
ENSMUSG00000054716.4	FBgn0031610	n:m	
ENSMUSG00000049091.6	FBgn0261270	n:1	829594
ENSMUSG00000054381.5	FBgn0036294	n:1	
ENSMUSG00000030815.11	FBgn0011754	n:1	
ENSMUSG00000030816.8	FBgn0086694	n:1	547845
ENSMUSG00000045639.14	FBgn0037918	1:1	
ENSMUSG00000030806.6	FBgn0013343	n:1	
ENSMUSG00000044139.12	FBgn0050091	1:1	552889
ENSMUSG00000030804.8	FBgn0053544	n:1	
ENSMUSG00000096145.2	FBgn0053544	n:1	529671
ENSMUSG00000030801.10	FBgn0039585	1:1	
ENSMUSG00000030795.18	FBgn0011571	1:1	
ENSMUSG00000030785.8	FBgn0050093	1:1	843187
ENSMUSG00000030780.15	FBgn0032700	1:1	
ENSMUSG00000042105.18	FBgn0038890	1:1	855868
ENSMUSG00000048170.14	FBgn0031875	1:1	772926
ENSMUSG00000070366.5	FBgn0037341	1:1	
ENSMUSG00000030850.17	FBgn0025720	1:1	658846
ENSMUSG00000040167.16	FBgn0260243	1:1	
ENSMUSG00000030861.15	FBgn0036824	1:1	832460
ENSMUSG00000066979.6	FBgn0025457	1:1	845344
ENSMUSG00000030934.9	FBgn0022774	1:1	831436
ENSMUSG00000030960.16	FBgn0031485	1:1	778402
ENSMUSG00000030967.15	FBgn0037734	1:1	851580
ENSMUSG00000030970.16	FBgn0020496	n:1	863586
ENSMUSG00000039990.16	FBgn0035923	1:1	803745
ENSMUSG00000030979.13	FBgn0038361	1:m	
ENSMUSG00000030979.13	FBgn0030066	1:m	738789
ENSMUSG00000030983.4	FBgn0038183	1:1	498627
ENSMUSG00000053111.13	FBgn0037229	1:1	549520
ENSMUSG00000054555.11	FBgn0265140	n:1	
ENSMUSG00000058325.6	FBgn0015513	n:1	
ENSMUSG00000031004.8	FBgn0087007	1:1	
ENSMUSG00000010476.14	FBgn0001319	n:1	
ENSMUSG00000031068.8	FBgn0032509	1:1	
ENSMUSG00000041769.13	FBgn0004889	n:1	
ENSMUSG00000015981.12	FBgn0052944	n:1	
ENSMUSG00000025477.14	FBgn0259178	1:1	531011
ENSMUSG00000025474.9	FBgn0026430	1:1	834252
ENSMUSG00000025465.13	FBgn0033879	1:1	546865
ENSMUSG00000025464.15	FBgn0037606	1:1	
ENSMUSG00000039018.15	FBgn0039020	1:1	841932
ENSMUSG00000025481.12	FBgn0050016	1:1	815889
ENSMUSG00000025485.13	FBgn0028292	n:1	
ENSMUSG00000025487.15	FBgn0028691	1:1	865189
ENSMUSG00000062031.13	FBgn0032387	1:1	
ENSMUSG00000025499.18	FBgn0003205	n:1	
ENSMUSG00000058886.9	FBgn0013799	1:1	847276
ENSMUSG00000025504.13	FBgn0029095	n:m	
ENSMUSG00000025504.13	FBgn0038466	n:m	855177
ENSMUSG00000025503.5	FBgn0023477	1:1	858760
ENSMUSG00000019082.18	FBgn0260743	1:1	
ENSMUSG00000025508.13	FBgn0003274	1:1	852399
ENSMUSG00000038489.8	FBgn0039218	1:1	851551
ENSMUSG00000025512.15	FBgn0031996	1:1	688180
ENSMUSG00000002957.11	FBgn0264855	n:1	
ENSMUSG00000053046.15	FBgn0036544	1:1	548987
ENSMUSG00000109859.1	FBgn0031859	n:1	
ENSMUSG00000110061.1	FBgn0027929	1:1	
ENSMUSG00000054759.6	FBgn0032285	n:1	
ENSMUSG00000073785.2	FBgn0031859	n:1	
ENSMUSG00000090455.2	FBgn0046873	n:1	
ENSMUSG00000066100.7	FBgn0031859	n:1	
ENSMUSG00000007891.16	FBgn0029093	1:1	698879
ENSMUSG00000031097.15	FBgn0004028	n:1	
ENSMUSG00000037772.13	FBgn0035335	1:1	496675
ENSMUSG00000000214.11	FBgn0005626	1:1	816688
ENSMUSG00000059119.9	FBgn0015268	n:1	
ENSMUSG00000010755.17	FBgn0027091	1:1	838647
ENSMUSG00000037606.18	FBgn0261550	n:1	
ENSMUSG00000031090.14	FBgn0030512	1:1	854242
ENSMUSG00000031078.15	FBgn0025865	1:1	549357
ENSMUSG00000037519.17	FBgn0046704	n:1	
ENSMUSG00000069633.12	FBgn0053474	1:m	
ENSMUSG00000069633.12	FBgn0039068	1:m	846198
ENSMUSG00000004567.16	FBgn0262516	n:m	
ENSMUSG00000004567.16	FBgn0261361	n:m	829537
ENSMUSG00000019470.12	FBgn0033859	1:1	547189
ENSMUSG00000087687.3	FBgn0034248	1:1	814237
ENSMUSG00000040236.4	FBgn0266723	1:1	782569
ENSMUSG00000005540.10	FBgn0031910	1:1	
ENSMUSG00000065987.12	FBgn0040102	1:1	
ENSMUSG00000040165.14	FBgn0262357	1:1	
ENSMUSG00000011832.15	FBgn0262740	1:1	
ENSMUSG00000002948.19	FBgn0010303	1:1	548541
ENSMUSG00000002949.15	FBgn0038683	1:1	860368
ENSMUSG00000040028.10	FBgn0010263	n:m	
ENSMUSG00000040028.10	FBgn0086675	n:m	
ENSMUSG00000022322.8	FBgn0032848	1:1	856680
ENSMUSG00000023073.2	FBgn0030756	n:1	
ENSMUSG00000040459.11	FBgn0051712	1:1	547912
ENSMUSG00000049717.9	FBgn0030506	1:1	733640
ENSMUSG00000040396.12	FBgn0025109	1:1	547119
ENSMUSG00000031502.11	FBgn0000299	n:1	
ENSMUSG00000031505.11	FBgn0036848	1:1	732274
ENSMUSG00000056228.10	FBgn0033900	1:1	
ENSMUSG00000045969.8	FBgn0038546	1:1	548486
ENSMUSG00000000759.14	FBgn0001612	1:1	
ENSMUSG00000031441.15	FBgn0030746	n:m	
ENSMUSG00000031441.15	FBgn0030747	n:m	
ENSMUSG00000038542.14	FBgn0036184	1:1	809170
ENSMUSG00000031446.14	FBgn0033260	n:1	
ENSMUSG00000038515.10	FBgn0038401	1:1	547673
ENSMUSG00000038506.13	FBgn0036510	n:1	
ENSMUSG00000031453.16	FBgn0004390	n:1	497662
ENSMUSG00000038416.15	FBgn0025781	1:1	547318
ENSMUSG00000038365.8	FBgn0036196	n:1	838961
ENSMUSG00000039842.15	FBgn0260959	1:1	549220
ENSMUSG00000006567.11	FBgn0030343	n:1	
ENSMUSG00000063362.13	FBgn0037108	1:1	765745
ENSMUSG00000031479.9	FBgn0086785	1:1	854871
ENSMUSG00000031482.9	FBgn0030218	n:1	498001
ENSMUSG00000037656.9	FBgn0260795	n:1	
ENSMUSG00000008892.12	FBgn0004363	n:1	
ENSMUSG00000031539.6	FBgn0000330	n:1	531855
ENSMUSG00000031545.6	FBgn0034971	n:1	
ENSMUSG00000031546.6	FBgn0039403	1:1	856522
ENSMUSG00000015341.17	FBgn0039427	n:1	516005
ENSMUSG00000037492.16	FBgn0035134	1:1	
ENSMUSG00000031556.6	FBgn0030522	1:1	824964
ENSMUSG00000031565.18	FBgn0005592	1:1	548761
ENSMUSG00000054823.16	FBgn0039559	n:1	
ENSMUSG00000037296.7	FBgn0261067	1:1	514884
ENSMUSG00000031575.18	FBgn0000139	1:1	811792
ENSMUSG00000037260.8	FBgn0029737	1:1	
ENSMUSG00000015994.10	FBgn0031633	1:1	831279
ENSMUSG00000037234.17	FBgn0001202	n:1	548018
ENSMUSG00000085795.8	FBgn0004858	n:m	
ENSMUSG00000085795.8	FBgn0005771	n:m	
ENSMUSG00000031485.15	FBgn0039751	1:1	846084
ENSMUSG00000031490.6	FBgn0261560	n:1	516347
ENSMUSG00000063626.6	FBgn0034013	n:1	
ENSMUSG00000031578.5	FBgn0030067	1:1	835567
ENSMUSG00000046152.16	FBgn0032117	1:1	
ENSMUSG00000009630.10	FBgn0004177	n:1	
ENSMUSG00000031585.13	FBgn0015829	1:1	794678
ENSMUSG00000031516.11	FBgn0086446	1:1	751770
ENSMUSG00000063412.4	FBgn0011586	n:1	
ENSMUSG00000031513.8	FBgn0050423	n:1	814166
ENSMUSG00000031529.5	FBgn0027508	n:1	549099
ENSMUSG00000109372.1	FBgn0004649	1:1	553099
ENSMUSG00000039539.13	FBgn0025391	n:1	
ENSMUSG00000039530.17	FBgn0032015	n:1	
ENSMUSG00000039478.15	FBgn0038735	1:1	755430
ENSMUSG00000039470.15	FBgn0033474	n:1	514616
ENSMUSG00000031601.16	FBgn0036239	n:1	761415
ENSMUSG00000039431.16	FBgn0028497	n:1	
ENSMUSG00000031596.15	FBgn0036493	n:m	
ENSMUSG00000031596.15	FBgn0036764	n:m	756807
ENSMUSG00000031590.8	FBgn0036964	1:1	843460
ENSMUSG00000070047.14	FBgn0261574	n:1	550452
ENSMUSG00000079057.4	FBgn0015032	1:1	818961
ENSMUSG00000031636.7	FBgn0035917	1:1	
ENSMUSG00000038291.16	FBgn0029976	1:1	795180
ENSMUSG00000018796.13	FBgn0036821	n:1	
ENSMUSG00000031628.9	FBgn0019972	n:1	
ENSMUSG00000031568.16	FBgn0032703	1:1	799737
ENSMUSG00000031563.8	FBgn0262127	n:1	
ENSMUSG00000031562.15	FBgn0036959	1:1	830403
ENSMUSG00000031561.16	FBgn0004449	n:m	548525
ENSMUSG00000031561.16	FBgn0267001	n:m	
ENSMUSG00000031521.5	FBgn0033431	1:1	848393
ENSMUSG00000054408.9	FBgn0039172	n:1	734834
ENSMUSG00000031517.8	FBgn0037092	n:1	
ENSMUSG00000031613.9	FBgn0011693	1:1	508621
ENSMUSG00000031609.3	FBgn0030788	n:1	
ENSMUSG00000031608.13	FBgn0030930	1:1	677232
ENSMUSG00000096914.3	FBgn0035375	n:1	677260
ENSMUSG00000038005.15	FBgn0037377	1:1	783486
ENSMUSG00000004319.15	FBgn0036566	n:1	836436
ENSMUSG00000031642.9	FBgn0040294	n:1	850531
ENSMUSG00000053626.5	FBgn0003719	n:1	
