zebrafish_ID	baboon_ID	orthotype	OMAgroup
ENSDARG00000007485	ENSPANG00000009534	1:1	740986
ENSDARG00000011188	ENSPANG00000012445	n:1	548366
ENSDARG00000020642	ENSPANG00000021875	1:1	828748
ENSDARG00000062349	ENSPANG00000009773	n:1	734472
ENSDARG00000020164	ENSPANG00000004281	1:1	644141
ENSDARG00000075033	ENSPANG00000007139	1:1	848349
ENSDARG00000014916	ENSPANG00000024151	1:1	733808
ENSDARG00000043566	ENSPANG00000006295	1:1	839267
ENSDARG00000030636	ENSPANG00000015207	1:1	824645
ENSDARG00000031971	ENSPANG00000018248	1:1	815545
ENSDARG00000006383	ENSPANG00000005242	1:1	789819
ENSDARG00000000542	ENSPANG00000007012	1:1	854170
ENSDARG00000000747	ENSPANG00000018954	1:1	834238
ENSDARG00000041171	ENSPANG00000015216	n:1	
ENSDARG00000056886	ENSPANG00000003499	1:1	705876
ENSDARG00000056923	ENSPANG00000012664	1:1	689005
ENSDARG00000062258	ENSPANG00000007481	1:1	699913
ENSDARG00000069560	ENSPANG00000017210	1:1	
ENSDARG00000025375	ENSPANG00000005239	1:1	847130
ENSDARG00000030633	ENSPANG00000020994	1:1	808019
ENSDARG00000025420	ENSPANG00000004676	1:1	641165
ENSDARG00000099692	ENSPANG00000011206	1:1	695920
ENSDARG00000093420	ENSPANG00000009083	n:1	847531
ENSDARG00000000631	ENSPANG00000005006	1:1	830263
ENSDARG00000069301	ENSPANG00000019498	1:1	830297
ENSDARG00000075285	ENSPANG00000007201	n:1	522144
ENSDARG00000006678	ENSPANG00000002436	n:1	
ENSDARG00000029803	ENSPANG00000015363	n:1	769133
ENSDARG00000062089	ENSPANG00000022725	1:1	689151
ENSDARG00000041110	ENSPANG00000017673	1:1	547041
ENSDARG00000056387	ENSPANG00000007640	1:1	826190
ENSDARG00000018121	ENSPANG00000011535	1:1	844897
ENSDARG00000069485	ENSPANG00000010055	n:1	842748
ENSDARG00000010010	ENSPANG00000021160	1:1	515018
ENSDARG00000005128	ENSPANG00000022424	1:1	761019
ENSDARG00000004727	ENSPANG00000019980	1:1	838556
ENSDARG00000009430	ENSPANG00000018918	1:1	530382
ENSDARG00000062177	ENSPANG00000008518	1:1	793705
ENSDARG00000077403	ENSPANG00000025905	n:1	549939
ENSDARG00000041071	ENSPANG00000023900	n:1	
ENSDARG00000003641	ENSPANG00000005129	1:1	549797
ENSDARG00000062147	ENSPANG00000013609	1:1	704621
ENSDARG00000010318	ENSPANG00000011869	1:1	268913
ENSDARG00000041040	ENSPANG00000012428	1:1	765744
ENSDARG00000040065	ENSPANG00000014222	1:1	828854
ENSDARG00000040064	ENSPANG00000004993	1:1	789712
ENSDARG00000056473	ENSPANG00000015137	1:1	547504
ENSDARG00000075156	ENSPANG00000006285	1:1	854254
ENSDARG00000032197	ENSPANG00000007736	1:1	549124
ENSDARG00000069440	ENSPANG00000020947	1:1	709611
ENSDARG00000062009	ENSPANG00000017961	1:1	271018
ENSDARG00000010317	ENSPANG00000003348	n:1	270333
ENSDARG00000029729	ENSPANG00000018118	1:1	687388
ENSDARG00000016022	ENSPANG00000018055	1:1	551405
ENSDARG00000015554	ENSPANG00000007601	1:1	800570
ENSDARG00000020447	ENSPANG00000024152	1:1	548973
ENSDARG00000001835	ENSPANG00000004282	1:1	788271
ENSDARG00000040985	ENSPANG00000013396	1:1	
ENSDARG00000040982	ENSPANG00000012680	1:1	801783
ENSDARG00000056112	ENSPANG00000010442	1:1	696446
ENSDARG00000056138	ENSPANG00000013417	1:1	530088
ENSDARG00000056160	ENSPANG00000010359	1:1	636209
ENSDARG00000056167	ENSPANG00000014773	1:1	859373
ENSDARG00000056085	ENSPANG00000016215	1:1	755363
ENSDARG00000056078	ENSPANG00000009899	1:1	757785
ENSDARG00000061885	ENSPANG00000011212	1:1	794913
ENSDARG00000015088	ENSPANG00000009703	1:1	547239
ENSDARG00000040959	ENSPANG00000001339	1:1	850715
ENSDARG00000078451	ENSPANG00000020460	n:m	
ENSDARG00000078451	ENSPANG00000015301	n:m	
ENSDARG00000078451	ENSPANG00000023854	n:m	
ENSDARG00000055986	ENSPANG00000020460	n:m	
ENSDARG00000055986	ENSPANG00000015301	n:m	
ENSDARG00000055986	ENSPANG00000023854	n:m	
ENSDARG00000093990	ENSPANG00000020460	n:m	
ENSDARG00000093990	ENSPANG00000015301	n:m	
ENSDARG00000093990	ENSPANG00000023854	n:m	
ENSDARG00000076814	ENSPANG00000020460	n:m	
ENSDARG00000076814	ENSPANG00000015301	n:m	
ENSDARG00000076814	ENSPANG00000023854	n:m	
ENSDARG00000040946	ENSPANG00000007664	1:1	751487
ENSDARG00000020618	ENSPANG00000011150	1:1	862260
ENSDARG00000024789	ENSPANG00000023901	n:m	
ENSDARG00000024789	ENSPANG00000022204	n:m	
ENSDARG00000014427	ENSPANG00000023901	n:m	
ENSDARG00000014427	ENSPANG00000022204	n:m	
ENSDARG00000012609	ENSPANG00000014360	n:1	
ENSDARG00000078188	ENSPANG00000002499	1:1	802300
ENSDARG00000069383	ENSPANG00000009250	1:1	702803
ENSDARG00000004305	ENSPANG00000000935	1:1	
ENSDARG00000069381	ENSPANG00000009171	n:m	
ENSDARG00000069381	ENSPANG00000017585	n:m	
ENSDARG00000069381	ENSPANG00000005676	n:m	
ENSDARG00000069381	ENSPANG00000006179	n:m	
ENSDARG00000038321	ENSPANG00000009171	n:m	
ENSDARG00000038321	ENSPANG00000017585	n:m	
ENSDARG00000038321	ENSPANG00000005676	n:m	
ENSDARG00000038321	ENSPANG00000006179	n:m	
ENSDARG00000008982	ENSPANG00000004482	1:1	816315
ENSDARG00000001788	ENSPANG00000018859	1:m	
ENSDARG00000001788	ENSPANG00000006856	1:m	526017
ENSDARG00000055857	ENSPANG00000008641	1:1	852450
ENSDARG00000025783	ENSPANG00000009171	n:m	
ENSDARG00000025783	ENSPANG00000017585	n:m	
ENSDARG00000025783	ENSPANG00000005676	n:m	
ENSDARG00000025783	ENSPANG00000006179	n:m	
ENSDARG00000013708	ENSPANG00000009041	1:1	816771
ENSDARG00000014867	ENSPANG00000003455	1:1	865813
ENSDARG00000020573	ENSPANG00000023917	1:1	547301
ENSDARG00000061791	ENSPANG00000009956	1:1	554688
ENSDARG00000059809	ENSPANG00000008102	1:1	794789
ENSDARG00000002959	ENSPANG00000015410	1:1	270033
ENSDARG00000104766	ENSPANG00000010850	1:1	270898
ENSDARG00000076569	ENSPANG00000016329	1:1	259249
ENSDARG00000004204	ENSPANG00000011868	1:1	657201
ENSDARG00000040822	ENSPANG00000020939	1:1	777591
ENSDARG00000061759	ENSPANG00000008101	1:1	550312
ENSDARG00000061747	ENSPANG00000010628	1:1	785255
ENSDARG00000000002	ENSPANG00000025633	1:1	757722
ENSDARG00000000001	ENSPANG00000002088	1:1	711960
ENSDARG00000055705	ENSPANG00000019750	1:1	831758
ENSDARG00000055659	ENSPANG00000015261	n:1	771151
ENSDARG00000078311	ENSPANG00000006546	1:1	720799
ENSDARG00000024478	ENSPANG00000003015	1:1	803709
ENSDARG00000061690	ENSPANG00000025575	1:1	309040
ENSDARG00000040910	ENSPANG00000019975	1:1	828102
ENSDARG00000014180	ENSPANG00000002248	1:1	836113
ENSDARG00000007996	ENSPANG00000006362	1:1	
ENSDARG00000077240	ENSPANG00000015050	1:1	
ENSDARG00000009953	ENSPANG00000024675	1:1	823495
ENSDARG00000076004	ENSPANG00000020056	1:1	832952
ENSDARG00000025891	ENSPANG00000024724	1:1	828845
ENSDARG00000021433	ENSPANG00000022207	1:1	802798
ENSDARG00000055560	ENSPANG00000012175	1:1	657438
ENSDARG00000069297	ENSPANG00000004346	1:1	
ENSDARG00000055470	ENSPANG00000008850	1:1	547318
ENSDARG00000040838	ENSPANG00000018875	n:1	840563
ENSDARG00000019293	ENSPANG00000007195	1:m	501231
ENSDARG00000019293	ENSPANG00000003362	1:m	
ENSDARG00000055437	ENSPANG00000004347	n:1	802225
ENSDARG00000079071	ENSPANG00000016226	n:1	
ENSDARG00000069289	ENSPANG00000016228	1:1	849456
ENSDARG00000055543	ENSPANG00000016227	n:1	
ENSDARG00000017466	ENSPANG00000015989	n:1	551852
ENSDARG00000055415	ENSPANG00000019709	n:1	
ENSDARG00000003109	ENSPANG00000019279	1:1	
ENSDARG00000018181	ENSPANG00000017491	1:1	813050
ENSDARG00000076013	ENSPANG00000014173	1:1	750872
ENSDARG00000061517	ENSPANG00000007101	1:1	609212
ENSDARG00000040778	ENSPANG00000019898	1:1	522179
ENSDARG00000025641	ENSPANG00000024168	n:1	813294
ENSDARG00000033771	ENSPANG00000000523	1:1	685749
ENSDARG00000009783	ENSPANG00000007785	1:1	
ENSDARG00000069242	ENSPANG00000019864	1:1	780360
ENSDARG00000078328	ENSPANG00000007784	1:1	
ENSDARG00000091342	ENSPANG00000018914	1:1	501070
ENSDARG00000014806	ENSPANG00000026370	1:1	831711
ENSDARG00000005318	ENSPANG00000025044	1:1	549205
ENSDARG00000009738	ENSPANG00000008398	1:1	738200
ENSDARG00000040666	ENSPANG00000022784	1:1	
ENSDARG00000010280	ENSPANG00000006709	1:1	547393
ENSDARG00000030789	ENSPANG00000019899	1:1	547025
ENSDARG00000040678	ENSPANG00000022335	1:1	714248
ENSDARG00000040684	ENSPANG00000010296	n:1	
ENSDARG00000061373	ENSPANG00000005493	1:1	777968
ENSDARG00000012295	ENSPANG00000010249	1:1	848760
ENSDARG00000033802	ENSPANG00000004702	n:1	
ENSDARG00000069186	ENSPANG00000004702	n:1	
ENSDARG00000088013	ENSPANG00000004702	n:1	
ENSDARG00000055159	ENSPANG00000004702	n:1	
ENSDARG00000021402	ENSPANG00000024225	1:1	764739
ENSDARG00000061274	ENSPANG00000019152	1:1	834416
ENSDARG00000061265	ENSPANG00000025303	1:1	660382
ENSDARG00000076328	ENSPANG00000018912	1:1	497420
ENSDARG00000022659	ENSPANG00000017631	1:1	808964
ENSDARG00000055106	ENSPANG00000004284	1:1	807331
ENSDARG00000074384	ENSPANG00000007653	1:1	756814
ENSDARG00000075284	ENSPANG00000000746	1:1	
ENSDARG00000020028	ENSPANG00000008478	1:1	863466
ENSDARG00000089536	ENSPANG00000020599	1:1	852102
ENSDARG00000069134	ENSPANG00000020760	1:1	801780
ENSDARG00000045175	ENSPANG00000023630	1:1	856105
ENSDARG00000054867	ENSPANG00000005726	1:1	546894
ENSDARG00000069133	ENSPANG00000017761	1:1	
ENSDARG00000000476	ENSPANG00000019865	1:1	785245
ENSDARG00000014333	ENSPANG00000020309	1:1	843551
ENSDARG00000005640	ENSPANG00000019293	1:1	724684
ENSDARG00000000651	ENSPANG00000019726	1:1	804775
ENSDARG00000000516	ENSPANG00000018915	1:1	308851
ENSDARG00000000540	ENSPANG00000006513	1:1	657256
ENSDARG00000000241	ENSPANG00000015486	1:1	
ENSDARG00000040730	ENSPANG00000000758	1:1	834514
ENSDARG00000028731	ENSPANG00000022795	1:1	310027
ENSDARG00000076182	ENSPANG00000017818	n:1	
ENSDARG00000040705	ENSPANG00000026372	n:1	
ENSDARG00000040700	ENSPANG00000022046	1:m	782617
ENSDARG00000040700	ENSPANG00000000588	1:m	
ENSDARG00000061062	ENSPANG00000011490	1:1	803175
ENSDARG00000054583	ENSPANG00000016016	1:1	
ENSDARG00000040674	ENSPANG00000001099	1:1	708550
ENSDARG00000036558	ENSPANG00000020872	1:1	
ENSDARG00000054378	ENSPANG00000023631	1:1	547778
ENSDARG00000078415	ENSPANG00000001292	1:1	754801
ENSDARG00000011473	ENSPANG00000010253	1:1	657286
ENSDARG00000034718	ENSPANG00000014538	1:1	799076
ENSDARG00000001733	ENSPANG00000013330	1:1	660087
ENSDARG00000031678	ENSPANG00000009769	1:1	549278
ENSDARG00000010962	ENSPANG00000019540	1:1	750357
ENSDARG00000000563	ENSPANG00000022292	1:1	
ENSDARG00000095675	ENSPANG00000006772	1:1	554133
ENSDARG00000040614	ENSPANG00000020529	1:1	756324
ENSDARG00000006065	ENSPANG00000004252	1:1	550393
ENSDARG00000014008	ENSPANG00000018976	1:1	
ENSDARG00000012244	ENSPANG00000006052	n:m	547737
ENSDARG00000012244	ENSPANG00000019092	n:m	
ENSDARG00000103056	ENSPANG00000007919	1:1	845456
ENSDARG00000079397	ENSPANG00000004250	1:1	816524
ENSDARG00000019566	ENSPANG00000007303	1:1	807340
ENSDARG00000038938	ENSPANG00000018187	1:1	795676
ENSDARG00000040490	ENSPANG00000000355	1:1	709083
ENSDARG00000060853	ENSPANG00000003739	1:1	685705
ENSDARG00000018383	ENSPANG00000015937	1:1	761613
ENSDARG00000074727	ENSPANG00000012554	1:1	815994
ENSDARG00000040466	ENSPANG00000005751	1:1	548708
ENSDARG00000016939	ENSPANG00000023629	1:1	775850
ENSDARG00000003544	ENSPANG00000020871	n:1	809891
ENSDARG00000060682	ENSPANG00000013000	1:1	
ENSDARG00000010300	ENSPANG00000007987	1:1	548319
ENSDARG00000026635	ENSPANG00000009493	1:1	553770
ENSDARG00000078266	ENSPANG00000001578	1:1	764325
ENSDARG00000098349	ENSPANG00000001165	1:1	
ENSDARG00000060671	ENSPANG00000015018	n:1	814921
ENSDARG00000092404	ENSPANG00000015018	n:1	
ENSDARG00000025348	ENSPANG00000012145	n:1	811455
ENSDARG00000102815	ENSPANG00000019358	n:1	
ENSDARG00000099077	ENSPANG00000010879	n:1	548561
ENSDARG00000102970	ENSPANG00000006521	n:1	
ENSDARG00000020845	ENSPANG00000009910	1:1	550619
ENSDARG00000023302	ENSPANG00000004409	1:1	748460
ENSDARG00000075989	ENSPANG00000000452	1:1	
ENSDARG00000054975	ENSPANG00000016806	1:1	270540
ENSDARG00000068893	ENSPANG00000005422	1:1	842427
ENSDARG00000001873	ENSPANG00000012431	1:1	863556
ENSDARG00000077928	ENSPANG00000011788	1:1	550537
ENSDARG00000056128	ENSPANG00000011789	1:1	830446
ENSDARG00000068888	ENSPANG00000014471	n:1	
ENSDARG00000039827	ENSPANG00000010872	1:1	802381
ENSDARG00000102506	ENSPANG00000007656	1:1	551992
ENSDARG00000078433	ENSPANG00000021924	1:1	
ENSDARG00000077866	ENSPANG00000018065	1:1	831016
ENSDARG00000053583	ENSPANG00000008522	1:1	529245
ENSDARG00000087203	ENSPANG00000001119	1:1	
ENSDARG00000075154	ENSPANG00000013219	1:1	749414
ENSDARG00000091090	ENSPANG00000001118	n:1	
ENSDARG00000012368	ENSPANG00000000721	1:1	547645
ENSDARG00000040257	ENSPANG00000008523	1:1	547219
ENSDARG00000102829	ENSPANG00000005060	1:1	832932
ENSDARG00000068280	ENSPANG00000008395	1:1	843161
ENSDARG00000008662	ENSPANG00000006915	1:1	267094
ENSDARG00000018553	ENSPANG00000023890	1:1	848009
ENSDARG00000078468	ENSPANG00000018066	n:1	
ENSDARG00000060303	ENSPANG00000009094	n:1	516624
ENSDARG00000004712	ENSPANG00000018688	1:1	782143
ENSDARG00000103823	ENSPANG00000011549	1:1	
ENSDARG00000086100	ENSPANG00000002441	1:1	748463
ENSDARG00000089190	ENSPANG00000008396	n:1	815830
ENSDARG00000102265	ENSPANG00000017812	1:1	833253
ENSDARG00000036895	ENSPANG00000007657	1:1	836140
ENSDARG00000098944	ENSPANG00000023288	1:1	794160
ENSDARG00000099298	ENSPANG00000016342	1:1	699348
ENSDARG00000078762	ENSPANG00000018887	n:1	808073
ENSDARG00000009493	ENSPANG00000019213	1:1	555827
ENSDARG00000090844	ENSPANG00000008056	n:m	
ENSDARG00000090844	ENSPANG00000016467	n:m	
ENSDARG00000088672	ENSPANG00000008056	n:m	
ENSDARG00000088672	ENSPANG00000016467	n:m	810538
ENSDARG00000008540	ENSPANG00000005859	1:1	558074
ENSDARG00000006008	ENSPANG00000022422	1:1	742598
ENSDARG00000100133	ENSPANG00000012752	1:1	817038
ENSDARG00000101999	ENSPANG00000012226	1:1	813007
ENSDARG00000060482	ENSPANG00000006683	1:1	515004
ENSDARG00000075685	ENSPANG00000000890	1:1	825459
ENSDARG00000068812	ENSPANG00000019254	1:1	559167
ENSDARG00000045958	ENSPANG00000013985	1:1	778004
ENSDARG00000060521	ENSPANG00000015776	1:1	547878
ENSDARG00000006206	ENSPANG00000008306	1:1	793437
ENSDARG00000038917	ENSPANG00000003668	1:1	547064
ENSDARG00000045027	ENSPANG00000010225	1:1	522121
ENSDARG00000097660	ENSPANG00000014050	1:1	836576
ENSDARG00000001676	ENSPANG00000013390	n:1	831844
ENSDARG00000026024	ENSPANG00000012515	1:1	763518
ENSDARG00000034572	ENSPANG00000010106	1:1	769732
ENSDARG00000099088	ENSPANG00000021724	1:1	809063
ENSDARG00000002299	ENSPANG00000017710	1:1	748776
ENSDARG00000098249	ENSPANG00000010256	1:1	668231
ENSDARG00000104768	ENSPANG00000025821	1:1	835633
ENSDARG00000099236	ENSPANG00000008627	1:1	839016
ENSDARG00000102334	ENSPANG00000006520	1:1	850530
ENSDARG00000104493	ENSPANG00000022369	1:1	530262
ENSDARG00000053365	ENSPANG00000019446	1:m	
ENSDARG00000053365	ENSPANG00000016189	1:m	
ENSDARG00000053365	ENSPANG00000009828	1:m	804033
ENSDARG00000068596	ENSPANG00000023665	1:1	844778
ENSDARG00000023188	ENSPANG00000008557	1:1	865015
ENSDARG00000091138	ENSPANG00000018965	1:1	
ENSDARG00000098079	ENSPANG00000000668	1:1	501114
ENSDARG00000098398	ENSPANG00000022333	1:1	650897
ENSDARG00000100275	ENSPANG00000006057	1:1	759971
ENSDARG00000063895	ENSPANG00000000006	1:1	844643
ENSDARG00000063899	ENSPANG00000000010	1:1	549197
ENSDARG00000063905	ENSPANG00000000016	1:1	546876
ENSDARG00000063908	ENSPANG00000000019	1:1	751091
ENSDARG00000063911	ENSPANG00000000022	1:1	793487
ENSDARG00000063912	ENSPANG00000000023	1:1	546853
ENSDARG00000063914	ENSPANG00000000025	1:1	776068
ENSDARG00000063916	ENSPANG00000024195	1:m	
ENSDARG00000063916	ENSPANG00000000027	1:m	306602
ENSDARG00000063917	ENSPANG00000000028	1:1	546854
ENSDARG00000063921	ENSPANG00000000032	1:1	549188
ENSDARG00000063922	ENSPANG00000000033	1:1	310203
ENSDARG00000063924	ENSPANG00000000035	1:1	546899
ENSDARG00000099884	ENSPANG00000017820	n:m	
ENSDARG00000099884	ENSPANG00000006799	n:m	
ENSDARG00000099884	ENSPANG00000008020	n:m	
ENSDARG00000099884	ENSPANG00000008873	n:m	
ENSDARG00000099884	ENSPANG00000019436	n:m	
ENSDARG00000099884	ENSPANG00000017241	n:m	
ENSDARG00000099884	ENSPANG00000018807	n:m	
ENSDARG00000099884	ENSPANG00000001812	n:m	
ENSDARG00000105943	ENSPANG00000002852	n:1	
ENSDARG00000099311	ENSPANG00000017820	n:m	
ENSDARG00000099311	ENSPANG00000006799	n:m	
ENSDARG00000099311	ENSPANG00000008020	n:m	
ENSDARG00000099311	ENSPANG00000008873	n:m	
ENSDARG00000099311	ENSPANG00000019436	n:m	
ENSDARG00000099311	ENSPANG00000017241	n:m	
ENSDARG00000099311	ENSPANG00000018807	n:m	
ENSDARG00000099311	ENSPANG00000001812	n:m	
ENSDARG00000099450	ENSPANG00000017820	n:m	
ENSDARG00000099450	ENSPANG00000006799	n:m	
ENSDARG00000099450	ENSPANG00000008020	n:m	
ENSDARG00000099450	ENSPANG00000008873	n:m	
ENSDARG00000099450	ENSPANG00000019436	n:m	
ENSDARG00000099450	ENSPANG00000017241	n:m	
ENSDARG00000099450	ENSPANG00000018807	n:m	
ENSDARG00000099450	ENSPANG00000001812	n:m	
ENSDARG00000104443	ENSPANG00000006605	1:1	267239
ENSDARG00000099034	ENSPANG00000011858	1:1	835912
ENSDARG00000105095	ENSPANG00000013614	n:m	
ENSDARG00000105095	ENSPANG00000024149	n:m	
ENSDARG00000105095	ENSPANG00000022816	n:m	
ENSDARG00000105095	ENSPANG00000009037	n:m	
ENSDARG00000105095	ENSPANG00000013750	n:m	
ENSDARG00000105095	ENSPANG00000010048	n:m	
ENSDARG00000105095	ENSPANG00000014877	n:m	
ENSDARG00000105095	ENSPANG00000012857	n:m	
ENSDARG00000105237	ENSPANG00000020012	1:1	827889
ENSDARG00000099226	ENSPANG00000016506	1:1	547190
ENSDARG00000104722	ENSPANG00000022959	n:1	556942
ENSDARG00000104294	ENSPANG00000010243	n:m	
ENSDARG00000104294	ENSPANG00000025096	n:m	
ENSDARG00000101692	ENSPANG00000009517	n:m	
ENSDARG00000101692	ENSPANG00000005596	n:m	
ENSDARG00000101692	ENSPANG00000010104	n:m	
ENSDARG00000101692	ENSPANG00000020578	n:m	
ENSDARG00000101692	ENSPANG00000003154	n:m	
ENSDARG00000101692	ENSPANG00000022735	n:m	
ENSDARG00000101692	ENSPANG00000017707	n:m	
ENSDARG00000101857	ENSPANG00000017820	n:m	
ENSDARG00000101857	ENSPANG00000006799	n:m	
ENSDARG00000101857	ENSPANG00000008020	n:m	
ENSDARG00000101857	ENSPANG00000008873	n:m	
ENSDARG00000101857	ENSPANG00000019436	n:m	
ENSDARG00000101857	ENSPANG00000017241	n:m	
ENSDARG00000101857	ENSPANG00000018807	n:m	
ENSDARG00000101857	ENSPANG00000001812	n:m	
ENSDARG00000099136	ENSPANG00000017820	n:m	
ENSDARG00000099136	ENSPANG00000006799	n:m	
ENSDARG00000099136	ENSPANG00000008020	n:m	
ENSDARG00000099136	ENSPANG00000008873	n:m	
ENSDARG00000099136	ENSPANG00000019436	n:m	
ENSDARG00000099136	ENSPANG00000017241	n:m	
ENSDARG00000099136	ENSPANG00000018807	n:m	
ENSDARG00000099136	ENSPANG00000001812	n:m	
ENSDARG00000105274	ENSPANG00000000799	n:1	
ENSDARG00000101592	ENSPANG00000007983	1:1	551786
ENSDARG00000105121	ENSPANG00000019753	1:1	855170
ENSDARG00000103359	ENSPANG00000012750	1:1	553710
ENSDARG00000099017	ENSPANG00000009517	n:m	
ENSDARG00000099017	ENSPANG00000005596	n:m	
ENSDARG00000099017	ENSPANG00000010104	n:m	
ENSDARG00000099017	ENSPANG00000020578	n:m	
ENSDARG00000099017	ENSPANG00000003154	n:m	
ENSDARG00000099017	ENSPANG00000022735	n:m	
ENSDARG00000099017	ENSPANG00000017707	n:m	
ENSDARG00000099740	ENSPANG00000012186	1:1	553095
ENSDARG00000104567	ENSPANG00000000962	1:1	
ENSDARG00000100897	ENSPANG00000023735	1:1	
ENSDARG00000098271	ENSPANG00000008718	n:1	
ENSDARG00000103285	ENSPANG00000013694	n:1	778416
ENSDARG00000099322	ENSPANG00000007700	1:1	548384
ENSDARG00000098186	ENSPANG00000008711	1:1	
ENSDARG00000101453	ENSPANG00000005522	n:m	
ENSDARG00000101453	ENSPANG00000014357	n:m	
ENSDARG00000101453	ENSPANG00000006480	n:m	
ENSDARG00000079154	ENSPANG00000005522	n:m	
ENSDARG00000079154	ENSPANG00000014357	n:m	
ENSDARG00000079154	ENSPANG00000006480	n:m	
ENSDARG00000100188	ENSPANG00000015748	n:1	
ENSDARG00000104696	ENSPANG00000025043	1:m	
ENSDARG00000104696	ENSPANG00000009164	1:m	276511
ENSDARG00000102440	ENSPANG00000013614	n:m	
ENSDARG00000102440	ENSPANG00000024149	n:m	
ENSDARG00000102440	ENSPANG00000022816	n:m	
ENSDARG00000102440	ENSPANG00000009037	n:m	
ENSDARG00000102440	ENSPANG00000013750	n:m	
ENSDARG00000102440	ENSPANG00000010048	n:m	
ENSDARG00000102440	ENSPANG00000014877	n:m	
ENSDARG00000102440	ENSPANG00000012857	n:m	
ENSDARG00000101020	ENSPANG00000006134	1:1	555886
ENSDARG00000101405	ENSPANG00000020026	1:1	784014
ENSDARG00000103654	ENSPANG00000023893	1:1	
ENSDARG00000098523	ENSPANG00000015989	n:1	
ENSDARG00000104117	ENSPANG00000007432	1:1	641167
ENSDARG00000098693	ENSPANG00000017820	n:m	
ENSDARG00000098693	ENSPANG00000006799	n:m	
ENSDARG00000098693	ENSPANG00000008020	n:m	
ENSDARG00000098693	ENSPANG00000008873	n:m	
ENSDARG00000098693	ENSPANG00000019436	n:m	
ENSDARG00000098693	ENSPANG00000017241	n:m	
ENSDARG00000098693	ENSPANG00000018807	n:m	585625
ENSDARG00000098693	ENSPANG00000001812	n:m	
ENSDARG00000103970	ENSPANG00000017820	n:m	
ENSDARG00000103970	ENSPANG00000006799	n:m	
ENSDARG00000103970	ENSPANG00000008020	n:m	
ENSDARG00000103970	ENSPANG00000008873	n:m	
ENSDARG00000103970	ENSPANG00000019436	n:m	
ENSDARG00000103970	ENSPANG00000017241	n:m	
ENSDARG00000103970	ENSPANG00000018807	n:m	
ENSDARG00000103970	ENSPANG00000001812	n:m	
ENSDARG00000101340	ENSPANG00000013110	1:1	
ENSDARG00000100751	ENSPANG00000021776	1:1	810559
ENSDARG00000102503	ENSPANG00000020262	n:1	771140
ENSDARG00000100757	ENSPANG00000015607	1:1	847302
ENSDARG00000105210	ENSPANG00000009407	n:1	
ENSDARG00000104806	ENSPANG00000006849	n:1	
ENSDARG00000100813	ENSPANG00000004266	1:1	746349
ENSDARG00000099006	ENSPANG00000013614	n:m	
ENSDARG00000099006	ENSPANG00000024149	n:m	
ENSDARG00000099006	ENSPANG00000022816	n:m	
ENSDARG00000099006	ENSPANG00000009037	n:m	
ENSDARG00000099006	ENSPANG00000013750	n:m	
ENSDARG00000099006	ENSPANG00000010048	n:m	
ENSDARG00000099006	ENSPANG00000014877	n:m	
ENSDARG00000099006	ENSPANG00000012857	n:m	
ENSDARG00000100290	ENSPANG00000020032	1:1	710715
ENSDARG00000103459	ENSPANG00000020071	n:1	
ENSDARG00000103454	ENSPANG00000024928	1:1	800779
ENSDARG00000103044	ENSPANG00000025969	1:m	
ENSDARG00000103044	ENSPANG00000019285	1:m	861481
ENSDARG00000102421	ENSPANG00000016119	1:1	491180
ENSDARG00000104937	ENSPANG00000025208	1:1	
ENSDARG00000101766	ENSPANG00000001015	1:1	
ENSDARG00000104652	ENSPANG00000001111	n:1	
ENSDARG00000099007	ENSPANG00000017820	n:m	
ENSDARG00000099007	ENSPANG00000006799	n:m	
ENSDARG00000099007	ENSPANG00000008020	n:m	
ENSDARG00000099007	ENSPANG00000008873	n:m	
ENSDARG00000099007	ENSPANG00000019436	n:m	
ENSDARG00000099007	ENSPANG00000017241	n:m	
ENSDARG00000099007	ENSPANG00000018807	n:m	
