drosophila_ID	aedes_ID	orthotype	OMAgroup
FBgn0030054	AAEL012725	1:1	558656
FBgn0004102	AAEL002740	1:1	
FBgn0030056	AAEL005520	1:1	638910
FBgn0030057	AAEL007828	1:m	
FBgn0030057	AAEL015038	1:m	824164
FBgn0027864	AAEL008148	1:m	
FBgn0027864	AAEL013179	1:m	790254
FBgn0041629	AAEL007839	1:1	636379
FBgn0030060	AAEL004023	1:1	269531
FBgn0030061	AAEL012235	1:1	495640
FBgn0027330	AAEL006469	1:1	862481
FBgn0030063	AAEL009579	1:1	825074
FBgn0011661	AAEL007915	1:1	809654
FBgn0030066	AAEL001978	1:1	738789
FBgn0030067	AAEL011357	1:1	835567
FBgn0030077	AAEL009640	1:1	746039
FBgn0030081	AAEL006972	1:1	495873
FBgn0030082	AAEL004467	n:1	551498
FBgn0052707	AAEL000116	1:1	689587
FBgn0052708	AAEL007655	1:1	
FBgn0030086	AAEL007650	1:1	636215
FBgn0030087	AAEL007651	1:1	802161
FBgn0004856	AAEL014528	1:1	641099
FBgn0030088	AAEL010423	1:1	775027
FBgn0030093	AAEL010903	1:1	555404
FBgn0004828	AAEL006158	n:m	
FBgn0004828	AAEL011424	n:m	
FBgn0014868	AAEL002174	1:1	850960
FBgn0040931	AAEL000458	1:1	332999
FBgn0030096	AAEL002784	1:1	857815
FBgn0030099	AAEL012931	1:1	
FBgn0030100	AAEL010088	1:1	
FBgn0086450	AAEL010204	1:m	
FBgn0086450	AAEL014199	1:m	760656
FBgn0086367	AAEL002457	1:1	851131
FBgn0260789	AAEL002319	n:1	564857
FBgn0260771	AAEL007853	1:1	754637
FBgn0000077	AAEL013440	1:1	
FBgn0010269	AAEL012723	1:1	547496
FBgn0030114	AAEL008102	1:1	549065
FBgn0028292	AAEL009415	1:1	696610
FBgn0030121	AAEL011688	1:1	782145
FBgn0030122	AAEL004055	1:1	
FBgn0040236	AAEL004045	1:1	705890
FBgn0040235	AAEL014295	1:1	547084
FBgn0040234	AAEL011289	1:1	859755
FBgn0026149	AAEL002890	1:1	739942
FBgn0261260	AAEL009869	1:1	551992
FBgn0030136	AAEL006860	n:1	860621
FBgn0052702	AAEL010965	1:m	265969
FBgn0052702	AAEL014312	1:m	
FBgn0052699	AAEL001448	1:1	
FBgn0259741	AAEL001354	n:1	
FBgn0001186	AAEL009387	1:1	793274
FBgn0030141	AAEL001525	1:1	547676
FBgn0264691	AAEL005637	1:1	546984
FBgn0027084	AAEL014702	1:1	826483
FBgn0261931	AAEL005774	1:1	739664
FBgn0028341	AAEL005492	1:1	
FBgn0030148	AAEL012737	n:m	
FBgn0030148	AAEL015357	n:m	
FBgn0030148	AAEL005543	n:m	
FBgn0000233	AAEL011664	1:1	
FBgn0020378	AAEL012404	1:1	
FBgn0030151	AAEL002160	1:1	862542
FBgn0019929	AAEL000059	1:1	
FBgn0030161	AAEL000609	1:1	746083
FBgn0030162	AAEL000686	1:m	
FBgn0030162	AAEL001076	1:m	762690
FBgn0030162	AAEL001057	1:m	
FBgn0030162	AAEL001072	1:m	
FBgn0030162	AAEL001096	1:m	
FBgn0030162	AAEL011528	1:m	
FBgn0030162	AAEL002603	1:m	
FBgn0026415	AAEL002023	1:1	760497
FBgn0030163	AAEL008104	1:1	
FBgn0052694	AAEL014274	1:1	672081
FBgn0030170	AAEL000201	1:1	784424
FBgn0030177	AAEL005628	1:1	783372
FBgn0030178	AAEL002874	1:1	637989
FBgn0030183	AAEL001532	1:1	755513
FBgn0028342	AAEL002504	1:1	860984
FBgn0085437	AAEL006529	1:1	685711
FBgn0263220	AAEL006650	1:1	798230
FBgn0259170	AAEL013678	1:m	
FBgn0259170	AAEL014721	1:m	526732
FBgn0011770	AAEL002165	1:1	710445
FBgn0028331	AAEL011063	1:1	790945
FBgn0052679	AAEL000793	n:m	549043
FBgn0052679	AAEL009239	n:m	
FBgn0052679	AAEL002476	n:m	
FBgn0052679	AAEL005531	n:m	
FBgn0028480	AAEL000191	1:1	709582
FBgn0030196	AAEL004439	1:1	
FBgn0000711	AAEL013181	1:1	
FBgn0052687	AAEL005221	1:1	549757
FBgn0085443	AAEL001142	1:1	496812
FBgn0030217	AAEL008077	1:m	776908
FBgn0030217	AAEL013627	1:m	
FBgn0030218	AAEL008096	1:m	498001
FBgn0030218	AAEL013630	1:m	
FBgn0263072	AAEL002896	1:1	699994
FBgn0052676	AAEL008015	1:1	266467
FBgn0003204	AAEL009273	1:1	
FBgn0052675	AAEL007763	1:1	833782
FBgn0052672	AAEL007162	1:1	864369
FBgn0030234	AAEL009492	1:1	747758
FBgn0025111	AAEL004855	1:1	
FBgn0003360	AAEL010884	1:1	498030
FBgn0262735	AAEL006876	1:1	548180
FBgn0003321	AAEL001007	1:1	650827
FBgn0030239	AAEL014204	1:1	854118
FBgn0030240	AAEL002514	1:m	
FBgn0030240	AAEL005074	1:m	
FBgn0030241	AAEL008863	n:1	734927
FBgn0030242	AAEL008863	n:1	
FBgn0030243	AAEL005469	1:1	
FBgn0017561	AAEL013184	1:1	712521
FBgn0030246	AAEL013182	1:1	846767
FBgn0003965	AAEL000428	1:1	834914
FBgn0030251	AAEL009629	1:1	739913
FBgn0263705	AAEL011436	1:1	550322
FBgn0030257	AAEL001920	1:1	771978
FBgn0003366	AAEL007742	1:1	805618
FBgn0027498	AAEL012073	1:m	
FBgn0027498	AAEL000602	1:m	514074
FBgn0259101	AAEL009970	1:m	
FBgn0259101	AAEL011341	1:m	799583
FBgn0259101	AAEL011346	1:m	
FBgn0015245	AAEL011584	1:1	636209
FBgn0028686	AAEL007297	1:1	848759
FBgn0010391	AAEL005856	1:1	547212
FBgn0030268	AAEL004235	1:1	548978
FBgn0020255	AAEL009287	1:1	522089
FBgn0261277	AAEL002438	1:1	781685
FBgn0030276	AAEL011019	1:1	542470
FBgn0052668	AAEL000195	1:1	750783
FBgn0026268	AAEL007669	n:m	
FBgn0026268	AAEL010677	n:m	
FBgn0026268	AAEL010671	n:m	
FBgn0026268	AAEL001461	n:m	
FBgn0083979	AAEL015078	n:m	
FBgn0083979	AAEL015265	n:m	
FBgn0083979	AAEL015267	n:m	770510
FBgn0083979	AAEL015647	n:m	
FBgn0001491	AAEL007790	1:1	657186
FBgn0028421	AAEL002152	1:1	830255
FBgn0085377	AAEL012417	1:1	512272
FBgn0030289	AAEL012479	1:1	496960
FBgn0030291	AAEL003360	1:1	753282
FBgn0030292	AAEL002797	1:1	763547
FBgn0000499	AAEL008234	1:1	851334
FBgn0027359	AAEL000941	1:1	818456
FBgn0030298	AAEL010415	1:m	
FBgn0030298	AAEL001303	1:m	
FBgn0001145	AAEL013458	1:1	791560
FBgn0262740	AAEL013460	1:1	548536
FBgn0030300	AAEL004285	n:1	
FBgn0262685	AAEL004046	1:1	749676
FBgn0030304	AAEL004054	1:1	819285
FBgn0030305	AAEL004076	1:1	755019
FBgn0030306	AAEL003418	1:1	842368
FBgn0030309	AAEL009483	1:1	772210
FBgn0030310	AAEL009474	1:1	702364
FBgn0030311	AAEL010544	1:m	834972
FBgn0030311	AAEL003270	1:m	
FBgn0030314	AAEL013553	n:m	
FBgn0030314	AAEL013548	n:m	
FBgn0030314	AAEL013547	n:m	
FBgn0000618	AAEL000903	1:1	719310
FBgn0030316	AAEL013553	n:m	
FBgn0030316	AAEL013548	n:m	
FBgn0030316	AAEL013547	n:m	
FBgn0030317	AAEL012688	1:m	
FBgn0030317	AAEL012683	1:m	
FBgn0030317	AAEL012685	1:m	
FBgn0030317	AAEL002373	1:m	
FBgn0030318	AAEL009681	1:1	511479
FBgn0030321	AAEL001101	1:1	547479
FBgn0266421	AAEL007291	1:1	805343
FBgn0004370	AAEL012083	1:1	
FBgn0030323	AAEL005225	1:1	
FBgn0011754	AAEL013755	1:1	
FBgn0030327	AAEL008181	1:1	853836
FBgn0030329	AAEL002501	1:1	780368
FBgn0030330	AAEL013883	1:m	268004
FBgn0030330	AAEL002941	1:m	
FBgn0030331	AAEL013884	1:1	551037
FBgn0002577	AAEL002513	1:1	733046
FBgn0030332	AAEL007669	n:m	
FBgn0030332	AAEL010677	n:m	
FBgn0030332	AAEL010671	n:m	
FBgn0030332	AAEL001461	n:m	508757
FBgn0004511	AAEL002537	1:1	808021
FBgn0030334	AAEL002520	1:1	823138
FBgn0030336	AAEL009372	1:1	853161
FBgn0030340	AAEL004972	1:1	
FBgn0030341	AAEL011755	1:1	498655
FBgn0030342	AAEL003034	1:1	793644
FBgn0030343	AAEL003433	1:1	523661
FBgn0030344	AAEL010073	n:1	761739
FBgn0030345	AAEL009021	1:m	
FBgn0030345	AAEL012809	1:m	
FBgn0030347	AAEL010099	1:m	
FBgn0030347	AAEL012292	1:m	713122
FBgn0030348	AAEL007090	n:m	
FBgn0030348	AAEL007097	n:m	
FBgn0030349	AAEL012300	1:m	
FBgn0030349	AAEL012293	1:m	
FBgn0030349	AAEL012806	1:m	
FBgn0030352	AAEL008945	1:1	842895
FBgn0030354	AAEL011817	1:1	784422
FBgn0250871	AAEL014226	1:1	763501
FBgn0030357	AAEL004212	1:1	
FBgn0030358	AAEL004211	1:1	845922
FBgn0263111	AAEL004201	1:1	788275
FBgn0030359	AAEL007253	n:1	757798
FBgn0030362	AAEL000757	n:m	
FBgn0030362	AAEL001020	n:m	
FBgn0030362	AAEL013662	n:m	
FBgn0043001	AAEL007466	1:1	
FBgn0030364	AAEL007820	1:1	720745
FBgn0030365	AAEL010588	1:1	547150
FBgn0030369	AAEL006257	n:m	
FBgn0030369	AAEL006246	n:m	
FBgn0030369	AAEL010273	n:m	
FBgn0030369	AAEL011770	n:m	
FBgn0030369	AAEL011761	n:m	
FBgn0030369	AAEL011769	n:m	
FBgn0030369	AAEL012773	n:m	
FBgn0030369	AAEL012770	n:m	
FBgn0030369	AAEL012772	n:m	
FBgn0030369	AAEL012761	n:m	
FBgn0030369	AAEL012769	n:m	
FBgn0030369	AAEL012762	n:m	
FBgn0030369	AAEL012766	n:m	
FBgn0030369	AAEL015361	n:m	819270
FBgn0030369	AAEL015563	n:m	
FBgn0030369	AAEL000326	n:m	
FBgn0030369	AAEL000357	n:m	
FBgn0030369	AAEL000325	n:m	
FBgn0030369	AAEL000320	n:m	
FBgn0030369	AAEL000338	n:m	
FBgn0030369	AAEL000340	n:m	
FBgn0030369	AAEL004012	n:m	
FBgn0030369	AAEL005696	n:m	
FBgn0030369	AAEL005775	n:m	
FBgn0030369	AAEL005771	n:m	
FBgn0030369	AAEL005788	n:m	
FBgn0030369	AAEL006044	n:m	
FBgn0267001	AAEL013308	1:1	
FBgn0030377	AAEL015100	n:1	
FBgn0030391	AAEL007661	1:1	
FBgn0259143	AAEL013684	1:1	689971
FBgn0002562	AAEL000765	n:m	
FBgn0002562	AAEL008817	n:m	
FBgn0002562	AAB46714.1	n:m	
FBgn0002562	AAEL013759	n:m	
FBgn0002562	AAB64174.1	n:m	773926
FBgn0002562	AAEL013983	n:m	
FBgn0002562	AAEL013981	n:m	
FBgn0030396	AAEL000204	1:1	753296
FBgn0030403	AAEL002468	1:1	546916
FBgn0030406	AAEL012876	1:1	
FBgn0030407	AAEL012882	1:1	490161
FBgn0030412	AAEL006948	1:1	789818
FBgn0015024	AAEL007662	1:1	548107
FBgn0020513	AAEL003606	1:1	306598
FBgn0030421	AAEL001000	1:1	744308
FBgn0052649	AAEL000003	1:1	777442
FBgn0030431	AAEL011099	n:1	
FBgn0030433	AAEL000467	1:1	829765
FBgn0030434	AAEL014016	1:1	
FBgn0086675	AAEL006675	n:m	
FBgn0086675	AAEL008516	n:m	
FBgn0086675	AAEL010567	n:m	549017
FBgn0030437	AAEL006490	1:1	
FBgn0265597	AAEL005099	1:1	719333
FBgn0261524	AAEL001622	1:1	547609
FBgn0030447	AAEL014671	1:m	809837
FBgn0030447	AAEL015036	1:m	
FBgn0263005	AAEL010569	1:1	812376
FBgn0030449	AAEL000359	1:1	
FBgn0250862	AAEL009876	1:1	803033
FBgn0052638	AAEL005205	1:1	848106
FBgn0052645	AAEL007302	1:1	553072
FBgn0030456	AAEL007309	1:1	832833
FBgn0025463	AAEL009649	1:1	719127
FBgn0030457	AAEL011059	1:m	
FBgn0030457	AAEL013095	1:m	844603
FBgn0030460	AAEL000178	1:1	537137
FBgn0265630	AAEL000212	1:1	808345
FBgn0029133	AAEL001623	1:1	728567
FBgn0004456	AAEL001603	1:m	845449
FBgn0004456	AAEL015560	1:m	
FBgn0000346	AAEL001616	n:1	848777
FBgn0041210	AAEL002528	1:1	842533
FBgn0030465	AAEL004566	1:1	853569
FBgn0030467	AAEL012397	1:1	790960
FBgn0040309	AAEL004112	1:1	546835
FBgn0010198	AAEL009151	n:1	866319
FBgn0030474	AAEL012942	1:1	550055
FBgn0030478	AAEL009872	1:m	791677
FBgn0030478	AAEL009875	1:m	
FBgn0030479	AAEL001356	n:1	
FBgn0030480	AAEL002523	1:1	758844
FBgn0026749	AAEL002503	1:1	755514
FBgn0030481	AAEL004577	1:1	853015
FBgn0030484	AAEL004229	1:1	
FBgn0030485	AAEL012298	1:1	648218
FBgn0086674	AAEL009868	1:1	
FBgn0004169	AAEL002417	1:1	550998
FBgn0030499	AAEL002944	1:1	709246
FBgn0030500	AAEL011220	1:1	837016
FBgn0030502	AAEL010561	1:1	727461
FBgn0030503	AAEL011962	1:1	
FBgn0030504	AAEL011960	1:1	864258
FBgn0030507	AAEL014283	1:1	761019
FBgn0030508	AAEL003802	1:1	751532
FBgn0030509	AAEL007741	1:m	
FBgn0030509	AAEL012425	1:m	
FBgn0030509	AAEL012422	1:m	
FBgn0030509	AAEL004135	1:m	648225
FBgn0030510	AAEL002176	1:1	817050
FBgn0030512	AAEL008302	1:m	854242
FBgn0030512	AAEL015411	1:m	
FBgn0002878	AAEL013962	1:1	800515
FBgn0001087	AAEL008462	1:1	515692
FBgn0001612	AAEL008465	1:1	
FBgn0030518	AAEL011830	1:1	807808
FBgn0030520	AAEL005832	1:1	671044
FBgn0052625	AAEL008843	n:m	
FBgn0052625	AAEL011859	n:m	784006
FBgn0020909	AAEL001080	1:1	825046
FBgn0003218	AAEL007503	1:1	831302
FBgn0030521	AAEL009637	1:1	767901
FBgn0030522	AAEL010891	1:1	824964
FBgn0261244	AAEL007756	1:1	515895
FBgn0030529	AAEL007761	1:1	839876
FBgn0052626	AAEL015410	1:1	
FBgn0000173	AAEL014642	1:1	547067
FBgn0040871	AAEL002526	n:1	855088
FBgn0030541	AAEL007648	1:1	
FBgn0052603	AAEL000909	1:m	
FBgn0052603	AAEL000879	1:m	
FBgn0030543	AAEL005960	1:1	
FBgn0004649	AAEL007657	1:m	553099
FBgn0004649	AAC28497.1	1:m	
FBgn0030551	AAEL000923	1:1	
FBgn0030552	AAEL011198	1:1	703342
FBgn0030555	AAEL011921	1:m	851830
FBgn0030555	AAEL014330	1:m	
FBgn0030554	AAEL012140	1:1	856864
FBgn0030556	AAEL011759	1:1	681037
FBgn0002873	AAEL014706	1:1	558108
FBgn0030558	AAEL008963	1:1	791687
FBgn0030559	AAEL001644	1:1	854204
FBgn0002917	AAEL006809	1:1	788271
FBgn0030562	AAEL000793	n:m	
FBgn0030562	AAEL009239	n:m	
FBgn0030562	AAEL002476	n:m	
FBgn0030562	AAEL005531	n:m	
FBgn0052600	AAEL006261	1:1	558988
FBgn0030569	AAEL007932	1:1	
FBgn0030572	AAEL000297	1:1	842343
FBgn0030573	AAEL004107	1:1	865872
FBgn0030574	AAEL003387	1:1	756779
FBgn0015773	AAEL003024	1:1	831594
FBgn0030575	AAEL001707	1:1	492682
FBgn0030576	AAEL009314	1:1	554387
FBgn0030578	AAEL007476	n:1	755473
FBgn0020508	AAEL011797	1:1	
FBgn0015010	AAEL000793	n:m	
FBgn0015010	AAEL009239	n:m	
FBgn0015010	AAEL002476	n:m	559134
FBgn0015010	AAEL005531	n:m	
FBgn0030581	AAEL009014	1:1	262372
FBgn0030582	AAEL009815	1:1	
FBgn0030584	AAEL001109	1:1	854527
FBgn0052590	AAEL005735	1:1	761045
FBgn0264078	AAEL004041	1:1	547898
FBgn0030586	AAEL009207	n:m	
FBgn0030586	AAEL009203	n:m	
FBgn0030586	AAEL004013	n:m	721763
FBgn0030586	AAEL004015	n:m	
FBgn0030586	AAEL004009	n:m	
FBgn0030587	AAEL009207	n:m	
FBgn0030587	AAEL009203	n:m	
FBgn0030587	AAEL004013	n:m	
FBgn0030587	AAEL004015	n:m	
FBgn0030587	AAEL004009	n:m	721756
FBgn0030588	AAEL004014	n:1	721753
FBgn0030589	AAEL004014	n:1	
FBgn0030590	AAEL004003	1:1	721742
FBgn0266435	AAEL004002	1:1	721751
FBgn0030592	AAEL004036	1:1	721743
FBgn0030593	AAEL004027	n:m	
FBgn0030593	AAEL004025	n:m	721765
FBgn0030594	AAEL004027	n:m	
FBgn0030594	AAEL004025	n:m	
FBgn0030596	AAEL004028	1:1	
FBgn0030598	AAEL004021	1:1	721748
FBgn0027601	AAEL000415	1:1	546912
FBgn0000535	AAEL000466	1:1	702797
FBgn0052594	AAEL004074	1:1	756446
FBgn0030603	AAEL004070	1:1	803959
FBgn0030605	AAEL008490	1:1	852934
FBgn0264389	AAEL014029	1:1	498658
FBgn0030608	AAEL006820	1:m	261255
FBgn0030608	AAEL009231	1:m	
FBgn0053178	AAEL006818	1:1	
FBgn0030611	AAEL000408	1:1	791378
FBgn0030612	AAEL009766	1:1	774254
FBgn0030613	AAEL001442	1:1	838844
FBgn0030615	AAEL010154	n:m	
FBgn0030615	AAEL003380	n:m	
FBgn0260006	AAEL001466	1:1	555061
FBgn0030617	AAEL014356	1:1	554781
FBgn0030625	AAEL010459	1:1	681399
FBgn0015926	AAEL004049	1:1	716363
FBgn0026428	AAEL001069	1:1	
FBgn0030629	AAEL007656	n:1	
FBgn0030630	AAEL007656	n:1	848224
FBgn0030631	AAEL013985	1:1	547363
FBgn0000028	AAEL005507	1:1	756335
FBgn0030634	AAEL009094	1:1	714532
FBgn0040285	AAEL000090	1:1	
FBgn0014455	AAEL008341	1:1	861670
FBgn0030638	AAEL012440	1:1	733816
FBgn0004391	AAEL004064	1:1	641025
FBgn0030641	AAEL004553	1:1	823055
FBgn0030640	AAEL004576	1:1	807352
FBgn0030645	AAEL002805	1:1	765031
FBgn0030646	AAEL009644	1:1	721201
FBgn0030648	AAEL010165	1:1	554689
FBgn0027287	AAEL002774	1:1	
FBgn0022710	AAEL012294	1:1	501073
FBgn0030653	AAEL010938	1:1	848392
FBgn0030654	AAEL010931	1:1	843379
FBgn0030655	AAEL007943	1:m	658789
FBgn0030655	AAEL015083	1:m	
FBgn0030657	AAEL001425	n:1	658767
FBgn0030658	AAEL013114	1:1	514959
FBgn0030659	AAEL009187	1:1	
FBgn0030660	AAEL005905	1:1	811818
FBgn0030662	AAEL006466	1:1	810361
FBgn0003463	AAEL005627	1:1	794965
FBgn0030669	AAEL003917	1:1	
FBgn0030670	AAEL014142	1:1	797891
FBgn0030671	AAEL001881	1:1	798103
FBgn0030672	AAEL010977	1:1	547166
FBgn0026666	AAEL000418	1:1	546820
FBgn0011741	AAEL004843	1:1	784104
FBgn0030678	AAEL011155	1:1	803231
FBgn0027329	AAEL006946	1:1	636216
FBgn0030683	AAEL004050	1:1	841839
FBgn0030686	AAEL013116	1:1	866608
FBgn0030687	AAEL010617	1:m	
FBgn0030687	AAEL011692	1:m	846708
FBgn0053172	AAEL002556	1:1	842253
FBgn0030691	AAEL009705	n:1	657201
FBgn0025809	AAEL012258	1:1	683690
FBgn0030692	AAEL011814	1:1	845580
FBgn0026374	AAEL004193	1:1	792213
FBgn0003345	AAEL014670	1:m	
FBgn0003345	AAEL015035	1:m	
FBgn0000319	AAEL013614	1:1	865496
FBgn0027093	AAEL000199	1:1	860590
FBgn0030699	AAEL002166	1:1	550399
FBgn0014391	AAEL004060	n:1	
FBgn0030700	AAEL005395	1:1	828748
FBgn0002914	AAEL014286	1:1	267602
FBgn0065035	AAEL002945	1:1	833584
FBgn0001105	AAEL013991	1:m	
FBgn0001105	AAEL013997	1:m	547033
FBgn0030701	AAEL007071	1:1	793688
FBgn0030703	AAEL004195	1:1	
FBgn0003392	AAEL007288	1:1	811182
FBgn0030706	AAEL010712	1:1	550656
FBgn0010240	AAEL010710	1:1	
FBgn0053180	AAEL009636	1:1	843436
FBgn0045073	AAEL013609	1:1	797882
FBgn0259110	AAEL001231	1:1	554268
FBgn0030717	AAEL008718	1:1	854952
FBgn0030718	AAEL008072	1:1	547369
FBgn0030719	AAEL000185	1:1	849776
FBgn0030720	AAEL001037	1:1	546996
FBgn0003969	AAEL000450	1:1	497664
FBgn0030721	AAEL009485	n:1	
FBgn0030724	AAEL000159	1:1	705903
FBgn0030725	AAEL009485	n:1	706256
FBgn0042650	AAEL013374	1:1	559015
FBgn0040207	AAEL005827	1:1	548950
FBgn0030731	AAEL007023	1:1	508557
FBgn0004066	AAEL005830	1:1	489594
FBgn0000536	AAEL009765	1:1	
FBgn0052576	AAEL010895	1:1	
FBgn0030733	AAEL007868	1:1	805536
FBgn0030734	AAEL013845	1:1	
FBgn0030735	AAEL000564	1:1	
FBgn0030737	AAEL008006	1:1	547411
FBgn0030738	AAEL005522	1:1	558513
FBgn0030739	AAEL013108	1:1	840996
FBgn0004432	AAEL011758	1:1	547931
FBgn0030740	AAEL008478	1:1	334747
FBgn0052579	AAEL012957	1:m	795305
FBgn0052579	AAEL014448	1:m	
FBgn0260450	AAEL003476	1:1	530183
FBgn0030742	AAEL001799	1:1	778054
FBgn0030743	AAEL004404	1:1	813768
FBgn0003416	AAEL004431	1:1	767393
FBgn0005411	AAEL002818	1:1	547260
FBgn0030745	AAEL002436	1:1	814892
FBgn0010416	AAEL002450	1:1	816653
FBgn0004367	AAEL010069	1:1	
FBgn0030747	AAEL012549	1:1	523689
FBgn0030748	AAEL011363	1:m	716076
FBgn0030748	AAEL015342	1:m	
FBgn0026575	AAEL014260	1:1	
FBgn0030752	AAEL002163	1:1	530380
FBgn0261609	AAEL013675	1:1	865423
FBgn0054015	AAEL008486	1:1	
FBgn0262734	AAEL004010	1:1	549674
FBgn0264255	AAEL006019	1:1	788279
FBgn0264077	AAEL015100	n:1	
FBgn0011742	AAEL011750	1:1	784100
FBgn0011826	AAEL008930	n:1	
FBgn0030758	AAEL008930	n:1	547217
FBgn0030759	AAEL005828	1:1	
FBgn0015615	AAEL006937	1:1	547003
FBgn0267384	AAEL007822	1:1	546992
FBgn0030761	AAEL000840	1:1	840910
FBgn0061200	AAEL002455	1:1	548574
FBgn0025743	AAEL015082	1:1	
FBgn0026181	AAEL005532	1:1	553537
FBgn0010412	AAEL010756	1:1	829070
FBgn0261791	AAEL008719	1:1	803787
FBgn0030768	AAEL012734	1:m	
FBgn0030768	AAEL015356	1:m	803174
FBgn0015336	AAEL009477	1:1	781684
FBgn0261245	AAEL009493	1:1	772208
FBgn0000152	AAEL010243	1:1	796216
FBgn0259923	AAEL011012	1:m	839014
FBgn0259923	AAEL015296	1:m	
FBgn0030778	AAEL011016	1:1	797847
FBgn0030773	AAEL008769	1:m	
FBgn0030773	AAEL001701	1:m	
FBgn0030774	AAEL001690	1:1	
FBgn0085354	AAEL011022	n:1	558220
FBgn0052568	AAEL003015	1:1	
FBgn0030786	AAEL001066	1:m	
FBgn0030786	AAEL001439	1:m	840684
FBgn0030787	AAEL013975	1:m	
FBgn0030787	AAEL014584	1:m	
FBgn0030787	AAEL015640	1:m	553486
FBgn0030788	AAEL000149	1:1	798177
FBgn0030792	AAEL012195	1:1	850715
FBgn0030793	AAEL009348	1:m	
FBgn0030793	AAEL014577	1:m	763453
FBgn0030795	AAEL000582	1:1	
FBgn0024941	AAEL010676	1:m	706192
FBgn0024941	AAEL005409	1:m	
FBgn0030799	AAEL014014	1:1	823411
FBgn0030800	AAEL015393	1:m	
FBgn0030800	AAEL003870	1:m	762065
FBgn0030803	AAEL007757	1:1	747776
FBgn0027556	AAEL004048	1:1	745650
FBgn0030805	AAEL009967	1:m	
FBgn0030805	AAEL011345	1:m	792834
FBgn0030806	AAEL002318	1:1	720997
FBgn0030808	AAEL003883	1:1	
FBgn0030809	AAEL009172	1:1	
FBgn0266354	AAEL004793	1:1	
FBgn0030812	AAEL010755	1:1	805580
FBgn0030816	AAEL009479	1:1	551539
FBgn0028581	AAEL009488	1:1	534753
FBgn0002590	AAEL013625	1:1	862972
FBgn0260747	AAEL012939	1:m	
FBgn0260747	AAEL015379	1:m	
FBgn0000163	AAEL007658	1:1	549241
FBgn0030828	AAEL012311	1:1	269497
FBgn0030830	AAEL007101	1:m	
FBgn0030830	AAEL007093	1:m	
FBgn0030830	AAEL007099	1:m	
FBgn0030830	AAEL015222	1:m	
FBgn0030833	AAEL004117	1:1	
FBgn0030834	AAEL010954	1:1	549317
FBgn0024238	AAEL002539	1:1	865015
FBgn0030839	AAEL010527	1:m	761102
FBgn0030839	AAEL012302	1:m	
FBgn0030840	AAEL002674	n:1	
FBgn0030841	AAEL009096	1:1	
FBgn0030844	AAEL014009	1:1	268191
FBgn0028343	AAEL012290	1:1	714530
FBgn0026313	AAEL002883	1:1	693535
FBgn0030850	AAEL009713	1:1	683794
FBgn0030851	AAEL009153	1:1	844862
FBgn0030853	AAEL005508	1:1	758480
FBgn0030855	AAEL013400	1:1	549018
FBgn0026375	AAEL009157	1:1	850683
FBgn0030858	AAEL011147	1:1	817522
FBgn0250788	AAEL005845	1:1	266010
FBgn0026192	AAEL006460	1:1	845697
FBgn0030864	AAEL014729	1:1	818093
FBgn0261570	AAEL005847	1:1	497678
FBgn0030870	AAEL010898	1:1	
FBgn0000617	AAEL006789	1:1	835344
FBgn0030871	AAEL006788	1:1	547179
FBgn0030872	AAEL007235	1:1	498008
FBgn0030874	AAEL002934	1:1	792281
FBgn0052554	AAEL011163	1:m	
FBgn0052554	AAEL011152	1:m	749891
FBgn0052557	AAEL001632	1:1	
FBgn0030876	AAEL003599	1:1	731365
FBgn0030877	AAEL010762	1:1	736652
FBgn0030878	AAEL003385	1:1	857281
FBgn0259168	AAEL003370	1:m	550920
FBgn0259168	AAEL003400	1:m	
FBgn0030882	AAEL009154	n:1	856843
FBgn0052495	AAEL009154	n:1	
FBgn0030883	AAEL000593	1:1	796288
FBgn0027605	AAEL002938	1:1	848762
FBgn0003380	AAEL000242	1:1	
FBgn0030887	AAEL005189	1:1	266657
FBgn0030889	AAEL001118	1:1	
FBgn0013809	AAEL000512	1:1	529441
FBgn0030890	AAEL011204	1:1	832324
FBgn0030891	AAEL004675	1:1	681362
FBgn0021765	AAEL009324	1:1	508555
FBgn0030894	AAEL005846	1:1	778488
FBgn0022724	AAEL006856	1:1	
FBgn0030895	AAEL002917	n:m	723259
FBgn0030895	AAEL002904	n:m	
FBgn0004028	AAEL010850	1:m	551341
FBgn0004028	AAEL010850	1:m	
FBgn0017418	AAEL013028	1:1	
FBgn0030913	AAEL011757	1:1	751480
FBgn0030914	AAEL007653	1:1	817085
FBgn0030915	AAEL008402	1:m	
FBgn0030915	AAEL002050	1:m	766645
FBgn0008635	AAEL004546	1:1	865586
FBgn0022355	AAA61404.1	1:m	303500
FBgn0022355	AAEL015639	1:m	
FBgn0052549	AAEL005833	1:1	726858
FBgn0030925	AAEL007596	n:m	591576
FBgn0030925	AAEL004518	n:m	
FBgn0030925	AAEL005823	n:m	
FBgn0030926	AAEL007596	n:m	
FBgn0030926	AAEL004518	n:m	565415
FBgn0030926	AAEL005823	n:m	
FBgn0030930	AAEL004538	1:1	677232
FBgn0030932	AAEL010935	n:m	
FBgn0030932	AAEL011824	n:m	
FBgn0030932	AAEL011822	n:m	
FBgn0030932	AAEL011823	n:m	839381
FBgn0030932	AAEL015391	n:m	
FBgn0030932	AAEL004240	n:m	
FBgn0027087	AAEL002048	1:1	865201
