drosophila_ID	anopheles_ID	orthotype	OMAgroup
FBgn0039697	AGAP004653	1:1	744060
FBgn0039698	AGAP004654	1:1	853558
FBgn0002924	AGAP002248	1:1	549081
FBgn0000247	AGAP004229	1:1	329911
FBgn0039702	AGAP001233	1:1	835060
FBgn0039703	AGAP004770	1:1	
FBgn0039709	AGAP002310	1:1	548897
FBgn0039713	AAA93474.1	1:1	
FBgn0039714	AGAP003300	1:1	789339
FBgn0083969	AGAP000142	1:1	549558
FBgn0051036	AGAP006655	1:1	814865
FBgn0039722	AGAP000347	1:1	700208
FBgn0003861	AGAP000348	1:1	560692
FBgn0051040	AGAP004439	1:1	749792
FBgn0039726	AGAP003650	1:m	859678
FBgn0039726	AGAP012799	1:m	
FBgn0039727	AGAP003489	1:1	854109
FBgn0039728	AGAP005273	1:1	559348
FBgn0000032	AGAP002387	1:1	
FBgn0039732	AGAP004668	1:1	727290
FBgn0039734	AGAP002381	1:1	549902
FBgn0016685	AGAP004395	1:1	554887
FBgn0039736	AGAP004636	n:1	
FBgn0039737	AGAP004396	1:1	818866
FBgn0039738	AGAP004397	1:1	814576
FBgn0039739	AGAP003412	n:1	
FBgn0026597	AGAP002123	1:1	851023
FBgn0039740	AGAP009010	1:1	
FBgn0001280	AGAP002078	1:1	657225
FBgn0003510	AGAP010736	n:1	
FBgn0002626	AGAP002122	1:1	748041
FBgn0039742	AGAP006593	1:1	
FBgn0260468	AGAP002940	1:1	699934
FBgn0266411	AGAP002941	1:1	
FBgn0086355	AGAP001630	1:1	
FBgn0039748	AGAP001626	1:1	750870
FBgn0039749	AGAP001625	1:1	809809
FBgn0051030	AGAP001624	1:1	304046
FBgn0051028	AGAP001623	1:1	831933
FBgn0002773	AGAP001622	1:1	548797
FBgn0039751	AGAP001621	1:1	846084
FBgn0260860	AGAP000995	1:1	858023
FBgn0039754	AGAP003049	1:1	782878
FBgn0039755	AGAP003050	1:1	782918
FBgn0039756	AGAP003051	1:1	782884
FBgn0039757	AAA03087.1	1:1	864651
FBgn0039759	AGAP003247	1:1	
FBgn0039760	AGAP001230	1:1	
FBgn0015222	AGAP002465	1:1	860884
FBgn0015221	AGAP002464	1:1	265812
FBgn0039765	AGAP008773	1:1	855045
FBgn0039768	AGAP004054	1:m	
FBgn0039768	AGAP008487	1:m	
FBgn0039769	AGAP008096	1:1	679182
FBgn0039770	AGAP000955	1:1	836684
FBgn0039771	AGAP000957	1:1	
FBgn0028646	AGAP000958	1:1	864012
FBgn0039773	AGAP000960	1:1	
FBgn0039774	AGAP000973	1:1	834871
FBgn0039776	AGAP000971	1:1	540076
FBgn0260440	AGAP002689	1:1	332150
FBgn0027654	AGAP000970	1:1	681419
FBgn0082582	AGAP000969	1:1	854156
FBgn0039790	AGAP000954	1:1	849683
FBgn0051019	AGAP001814	1:1	801357
FBgn0039795	ABJ52810.1	1:1	267784
FBgn0039796	AGAP008039	n:1	551463
FBgn0000274	AGAP008039	n:1	
FBgn0039800	AGAP012352	n:1	758977
FBgn0039801	AGAP012352	n:1	
FBgn0004606	AGAP000779	1:1	550951
FBgn0011739	AGAP003618	1:1	553858
FBgn0039802	AGAP000705	n:1	
FBgn0027598	AGAP004211	1:1	558516
FBgn0003720	AGAP000819	1:1	852947
FBgn0039805	AGAP000820	1:1	776893
FBgn0000416	AGAP001082	1:1	792862
FBgn0015032	AAL58564.1	1:1	
FBgn0020912	AGAP000190	1:1	746047
FBgn0004573	AGAP004222	1:m	
FBgn0004573	AGAP004223	1:m	657363
FBgn0051007	AGAP005580	1:1	847029
FBgn0016123	AGAP010596	1:1	654794
FBgn0010808	AGAP000375	1:1	783168
FBgn0002413	AGAP008476	1:1	
FBgn0013973	AAA96029.1	1:1	552068
FBgn0086704	AGAP000213	1:1	772239
FBgn0051004	AGAP000550	1:1	789093
FBgn0039827	AGAP000551	1:1	864283
FBgn0267435	AGAP000019	1:1	552034
FBgn0061476	AGAP008706	1:1	302735
FBgn0039828	AGAP011383	1:1	495977
FBgn0039830	AGAP000523	1:1	797698
FBgn0051005	AGAP000591	1:1	858645
FBgn0039835	AGAP000759	1:1	845777
FBgn0039836	AGAP000398	1:1	661745
FBgn0086362	AGAP000758	1:1	
FBgn0039839	AGAP001631	1:1	544084
FBgn0039844	AGAP001627	1:1	756797
FBgn0019990	AGAP012368	1:1	865203
FBgn0039846	AGAP010791	1:1	866516
FBgn0261988	AGAP004117	1:1	548559
FBgn0039849	AGAP001589	1:1	859677
FBgn0028968	AGAP009291	1:1	792925
FBgn0003268	AGAP012160	1:1	806044
FBgn0039854	AGAP003848	n:1	844012
FBgn0039855	AGAP003848	n:1	
FBgn0039857	AGAP001911	1:1	863234
FBgn0011655	AAT07310.1	1:1	850921
FBgn0039861	AGAP002554	1:1	704067
FBgn0039864	AGAP004785	1:m	
FBgn0039864	AGAP004200	1:m	682173
FBgn0003870	AGAP008959	1:1	
FBgn0039867	AGAP002776	1:1	547364
FBgn0039868	AGAP004441	1:1	826015
FBgn0039869	AGAP002130	1:1	783411
FBgn0000150	AGAP007120	1:1	865870
FBgn0261479	AGAP002129	1:1	547011
FBgn0022349	AGAP002619	1:1	553454
FBgn0017448	AGAP002622	1:1	839591
FBgn0003065	AGAP002621	1:1	
FBgn0039875	AGAP003179	1:1	814180
FBgn0039876	AGAP001461	1:1	839001
FBgn0005632	AGAP010088	1:1	816771
FBgn0039877	AGAP010228	1:1	854894
FBgn0027620	AGAP003137	1:m	
FBgn0027620	AGAP000668	1:m	848714
FBgn0039879	AGAP000140	n:1	
FBgn0039882	AGAP000181	1:1	
FBgn0266268	AGAP003719	1:1	668602
FBgn0011224	AGAP003945	1:1	804567
FBgn0040206	AGAP011360	1:1	818437
FBgn0025740	AGAP011139	1:1	552200
FBgn0004859	AGAP004637	1:1	752244
FBgn0017545	AGAP003532	1:1	838627
FBgn0085432	AGAP012389	1:1	
FBgn0011747	AGAP009937	1:1	
FBgn0052000	AGAP011271	1:1	523663
FBgn0051997	AGAP002085	1:1	799555
FBgn0039890	AGAP002071	1:1	547267
FBgn0051998	AGAP011255	1:1	
FBgn0024811	AGAP009499	1:1	813688
FBgn0051999	AGAP011322	1:1	554779
FBgn0039896	AGAP007549	1:1	752643
FBgn0026777	AGAP000733	n:1	
FBgn0039902	AGAP009188	1:1	789338
FBgn0259214	AGAP010638	1:1	523654
FBgn0039904	AGAP004774	1:1	558107
FBgn0016126	AGAP005306	1:1	547303
FBgn0026262	AGAP000189	1:1	609273
FBgn0022361	AGAP010564	1:1	
FBgn0039909	AGAP000794	1:1	809219
FBgn0025936	AGAP000489	1:1	549130
FBgn0039915	AGAP009768	1:1	788726
FBgn0051992	AGAP007802	1:m	555232
FBgn0051992	AGAP007808	1:m	
FBgn0005666	AGAP001633	1:1	550273
FBgn0039936	AGAP004310	1:1	549280
FBgn0023213	AGAP002502	1:1	558836
FBgn0025741	AGAP000064	1:1	549815
FBgn0264607	AGAP000028	1:1	550024
FBgn0011642	AGAP009503	1:1	
FBgn0087002	AGAP001826	1:1	736976
FBgn0039928	AGAP007103	1:1	814878
FBgn0013749	AGAP002931	1:1	
FBgn0039925	AGAP003323	1:1	549038
FBgn0262952	AGAP012727	1:1	546854
FBgn0025837	AGAP008915	n:m	
FBgn0025837	AGAP010241	n:m	
FBgn0025836	AGAP000865	1:1	266281
FBgn0029128	AGAP003012	1:1	803758
FBgn0040373	AGAP002017	1:1	749420
FBgn0040372	AGAP003013	1:1	693541
FBgn0000316	AGAP002800	1:1	855315
FBgn0261446	AGAP004450	1:1	508940
FBgn0029518	AGAP006970	n:1	
FBgn0040370	AGAP011306	1:1	522140
FBgn0004034	AGAP000879	1:1	752645
FBgn0266572	AGAP000271	1:1	
FBgn0029522	AGAP011753	1:1	
FBgn0029525	AGAP011547	1:1	543628
FBgn0023536	AGAP002717	1:1	546891
FBgn0023537	AGAP002499	1:1	661719
FBgn0023534	AGAP004293	1:1	332599
FBgn0023535	AGAP008783	1:1	
FBgn0024983	AGAP005044	1:1	542411
FBgn0000108	AGAP002790	1:1	854885
FBgn0025633	AGAP002688	1:1	
FBgn0029529	AGAP004627	1:1	335328
FBgn0025640	AGAP002608	1:1	783682
FBgn0026879	AGAP008008	n:1	818769
FBgn0025635	AGAP002920	1:1	651324
FBgn0002579	AGAP002921	1:1	833281
FBgn0020381	AGAP011693	1:1	798163
FBgn0003575	AGAP011127	1:1	554381
FBgn0025638	AGAP005202	1:1	828171
FBgn0025637	AGAP008719	1:1	864700
FBgn0021764	AGAP000659	1:1	550344
FBgn0040383	AGAP002939	1:1	497988
FBgn0040382	AGAP009320	1:m	
FBgn0040382	AGAP012637	1:m	557801
FBgn0027343	AGAP000168	1:1	641168
FBgn0086368	AGAP002674	1:1	547023
FBgn0025620	AGAP010766	n:1	
FBgn0025621	AGAP007509	1:1	
FBgn0015799	AGAP006477	1:1	750665
FBgn0260855	AGAP012717	1:1	812259
FBgn0264449	AGAP001935	1:1	665681
FBgn0040344	AGAP004292	1:1	549498
FBgn0040339	AGAP004191	1:1	734903
FBgn0040345	AGAP009639	1:1	
FBgn0040340	AGAP010386	1:1	
FBgn0040347	AGAP008836	1:1	658905
FBgn0040348	AGAP004080	1:1	840645
FBgn0040349	AGAP011852	1:1	508591
FBgn0003638	AGAP003635	1:1	547864
FBgn0040337	AGAP011960	1:1	862961
FBgn0026143	AGAP011961	1:1	849766
FBgn0266569	ABD18602.1	1:1	
FBgn0040397	AGAP001806	1:1	762856
FBgn0261444	AGAP002924	1:1	
FBgn0026876	AGAP001537	1:1	744144
FBgn0004650	AGAP003290	1:1	753975
FBgn0024366	AGAP004734	1:1	
FBgn0024360	AGAP003293	1:1	529165
FBgn0024361	AGAP010598	1:1	727553
FBgn0024365	AGAP006249	1:1	756814
FBgn0024364	AGAP003294	1:1	813753
FBgn0000826	AGAP007669	1:1	
FBgn0023169	AGAP002686	1:1	547685
FBgn0024986	AGAP003338	1:1	780380
FBgn0024985	AGAP005040	1:1	838991
FBgn0259108	AGAP001194	1:1	
FBgn0265139	AGAP009857	1:1	703949
FBgn0027794	AGAP002038	1:1	553260
FBgn0266284	AGAP011471	1:1	841933
FBgn0027791	ABA29475.1	1:1	856105
FBgn0026872	AGAP010066	n:m	
FBgn0026872	AGAP012621	n:m	
FBgn0026872	AGAP012622	n:m	
FBgn0029580	AGAP010066	n:m	853018
FBgn0029580	AGAP012621	n:m	
FBgn0029580	AGAP012622	n:m	
FBgn0052808	AGAP004900	1:1	558631
FBgn0013720	AGAP003808	1:1	815444
FBgn0025381	AGAP010307	1:1	754788
FBgn0003517	AGAP011777	1:1	855448
FBgn0025394	AGAP000083	1:1	823100
FBgn0053513	AGAP012429	1:1	770484
FBgn0025390	AGAP007186	1:1	
FBgn0000210	AGAP002165	1:1	267494
FBgn0000482	AGAP000983	1:1	854071
FBgn0023530	AGAP000432	1:1	805338
FBgn0001189	AGAP000601	1:1	787739
FBgn0023531	AGAP005037	1:1	816253
FBgn0024897	AGAP005038	1:1	792477
FBgn0025378	AGAP012315	1:1	
FBgn0025391	AGAP000073	1:1	769009
FBgn0026086	AGAP000185	1:1	809891
FBgn0026090	AGAP003567	1:1	719337
FBgn0028969	AGAP010719	1:1	515981
FBgn0026873	AGAP010936	1:1	801429
FBgn0023516	AGAP006820	1:1	553615
FBgn0023513	AGAP012493	1:1	857783
FBgn0023517	AGAP002535	1:1	782961
FBgn0023514	AGAP000479	1:1	
FBgn0023519	AGAP004985	1:1	848481
FBgn0000117	AGAP001043	1:1	809922
FBgn0023510	AGAP008003	1:1	699361
FBgn0023512	AGAP000082	1:1	547140
FBgn0023508	AGAP010556	1:1	530073
FBgn0023522	AGAP007115	1:1	856331
FBgn0023521	AGAP005190	1:1	798209
FBgn0023545	AGAP004301	1:1	542221
FBgn0000667	AGAP001497	1:1	547419
FBgn0003964	AGAP002095	1:1	730598
FBgn0025632	AGAP001498	1:1	657386
FBgn0025626	AGAP001500	1:1	709576
FBgn0025630	AGAP004820	1:1	825045
FBgn0025629	AGAP004752	1:1	858158
FBgn0025624	AGAP000808	1:1	787663
FBgn0040395	AGAP003014	1:1	
FBgn0000382	AGAP002438	1:1	
FBgn0004860	AGAP004188	n:1	
FBgn0004861	AGAP004188	n:1	561203
FBgn0023507	AGAP004195	1:1	844149
FBgn0004654	AGAP004197	1:1	853364
FBgn0013432	AGAP004196	1:1	530802
FBgn0004655	AGAP000783	1:1	703838
FBgn0005670	AAL58554.1	1:1	819142
FBgn0025839	AGAP012705	1:1	845018
FBgn0011576	AAL58562.1	1:1	819058
FBgn0003116	AGAP004314	1:1	846391
FBgn0023542	AGAP005375	1:1	862151
FBgn0040899	AGAP002439	1:1	730755
FBgn0040900	AGAP002936	1:1	561444
FBgn0023549	AGAP000040	1:1	
FBgn0053548	AGAP000041	1:1	
FBgn0004397	AGAP007532	1:1	681411
FBgn0003048	AGAP003872	1:1	495808
FBgn0001330	AGAP002687	1:1	846766
FBgn0023523	AGAP008333	1:1	
FBgn0000377	AGAP001879	1:1	546958
FBgn0023525	AGAP002835	n:m	
FBgn0023525	AGAP003733	n:m	
FBgn0023524	AGAP001337	1:1	776346
FBgn0027296	AGAP002731	1:1	303900
FBgn0023527	AGAP002088	1:1	818543
FBgn0023528	AGAP001452	1:1	659162
FBgn0023529	AGAP001827	1:1	547120
FBgn0023526	AGAP001828	1:1	
FBgn0003079	AGAP004699	1:1	550495
FBgn0040389	AGAP011146	1:m	810798
FBgn0040389	AGAP011148	1:m	
FBgn0040388	AGAP002040	1:1	548996
FBgn0261451	AGAP003656	1:1	558524
FBgn0040376	AGAP011168	1:1	723510
FBgn0040375	AGAP011198	1:1	671432
FBgn0040066	AGAP012731	1:1	547331
FBgn0001404	AGAP000868	1:1	489926
FBgn0011606	AGAP000575	1:1	
FBgn0004643	AGAP004467	1:1	828156
FBgn0011566	AGAP008954	1:1	771968
FBgn0029629	AGAP007668	1:1	864682
FBgn0040336	AGAP003143	1:1	757589
FBgn0267350	AGAP010801	1:1	806027
FBgn0024992	AGAP000560	1:1	848782
FBgn0024994	AGAP000387	1:1	
FBgn0024996	AGAP007097	1:1	859679
FBgn0024973	AGAP000428	1:1	649714
FBgn0000376	AGAP001029	1:1	700020
FBgn0024980	AGAP001030	1:1	
FBgn0028369	AGAP000218	1:1	
FBgn0040384	AGAP000285	1:1	671282
FBgn0003996	AAC46994.1	1:1	548662
FBgn0029648	AGAP009633	1:1	508552
FBgn0003285	AGAP000217	1:1	
FBgn0004647	AGAP001015	1:1	549699
FBgn0028746	AGAP000931	1:1	
FBgn0000479	AGAP000236	1:1	
FBgn0029656	AGAP004012	1:1	848775
FBgn0029663	AGAP000637	1:1	788747
FBgn0029664	AGAP003413	1:1	781702
FBgn0029665	AGAP001454	1:1	762555
FBgn0029666	AGAP001871	1:1	
FBgn0029667	AGAP005850	1:1	834660
FBgn0029672	AGAP001872	1:1	829004
FBgn0044046	AAQ89696.1	1:1	335684
FBgn0015286	AGAP012108	1:1	522136
FBgn0029676	AGAP009119	n:1	547459
FBgn0260484	AGAP009119	n:1	
FBgn0000542	AGAP000205	1:1	793962
FBgn0028491	AGAP010383	1:m	
FBgn0028491	AGAP012154	1:m	
FBgn0028665	AGAP000721	1:1	863065
FBgn0029685	AGAP001402	1:1	671440
FBgn0029689	AGAP002397	1:1	810815
FBgn0029690	AGAP001101	1:1	780875
FBgn0029693	AGAP000826	1:1	650678
FBgn0004832	AGAP007566	1:1	849669
FBgn0000221	AGAP002097	1:1	749417
FBgn0026084	AGAP000235	1:1	703982
FBgn0066114	AGAP002801	1:1	
FBgn0000635	AGAP002802	1:1	551201
FBgn0052774	AGAP010704	1:1	
FBgn0002707	AGAP002805	1:1	815933
FBgn0040907	AGAP001937	1:1	854963
FBgn0262738	AGAP001936	1:1	855685
FBgn0029706	AGAP004715	1:1	852580
FBgn0029708	AGAP004726	1:1	767633
FBgn0029709	AGAP004743	1:1	498652
FBgn0029714	AGAP002808	1:1	844365
FBgn0029715	AGAP011521	n:1	548089
FBgn0029717	AGAP002435	n:1	
FBgn0003053	AGAP000984	1:1	555471
FBgn0025613	AGAP004908	1:1	765459
FBgn0029718	AGAP010590	1:1	758918
FBgn0025615	AGAP009547	1:1	828381
FBgn0022942	AGAP001195	1:1	516149
FBgn0029720	AGAP004731	1:1	323757
FBgn0262699	AGAP002114	1:1	547655
FBgn0011760	AGAP001335	n:1	835576
FBgn0028325	AGAP003030	1:1	858258
FBgn0052772	AGAP008340	1:1	
FBgn0029736	AGAP000552	1:1	531361
FBgn0029737	AGAP005761	1:1	
FBgn0003028	AGAP000114	1:1	
FBgn0266098	AGAP000017	1:1	791347
FBgn0261803	AGAP000266	1:1	
FBgn0263237	AGAP002646	1:1	547099
FBgn0003449	AGAP011637	1:1	531052
FBgn0029752	AAF68382.1	n:1	
FBgn0029755	AGAP002960	1:1	852336
FBgn0014024	AGAP002959	1:1	
FBgn0024332	AGAP001135	1:1	780754
FBgn0026751	AGAP002605	1:1	857786
FBgn0010014	AGAP004298	n:1	552553
FBgn0029761	AGAP010503	1:1	542289
FBgn0263987	AGAP002166	1:1	782691
FBgn0029763	AGAP000666	1:1	
FBgn0029765	AAT51797.1	n:m	
FBgn0029765	AAT51798.1	n:m	
FBgn0029765	AGAP007345	n:m	
FBgn0029765	AAY21239.1	n:m	
FBgn0029765	AAC47326.1	n:m	
FBgn0029765	AAY24700.1	n:m	
FBgn0029765	AAY21240.1	n:m	
FBgn0029771	AGAP009132	1:1	
FBgn0029778	AGAP003026	1:1	734481
FBgn0004687	AGAP007806	1:1	547262
FBgn0259994	AGAP000703	1:1	793017
FBgn0028474	AGAP004546	1:1	547373
FBgn0015794	AGAP010875	1:1	
FBgn0029785	AGAP001408	1:1	857555
FBgn0046687	AGAP004930	1:1	
FBgn0003747	AGAP003253	n:1	
FBgn0029789	AGAP011299	1:1	853468
FBgn0000394	AGAP000304	1:1	790149
FBgn0027564	AGAP004419	1:1	831750
FBgn0029791	AGAP001113	1:1	551642
FBgn0053080	AGAP001111	1:1	683989
FBgn0052758	AGAP001110	1:1	810100
FBgn0029798	AGAP000634	1:1	744147
FBgn0013987	AGAP011890	1:1	550704
FBgn0029804	AGAP000621	1:1	539176
FBgn0029811	AGAP010100	n:1	
FBgn0029813	AGAP006788	1:1	723511
FBgn0029818	AGAP010738	1:1	843648
FBgn0029819	AGAP000269	1:1	548416
FBgn0029820	AGAP005309	1:m	757618
FBgn0029820	AGAP000633	1:m	
FBgn0000042	AAA03444.1	n:1	784102
FBgn0029821	AGAP001084	1:1	555217
FBgn0029822	AGAP001073	1:1	
FBgn0029823	AGAP001065	1:1	861551
FBgn0029826	AGAP008277	1:1	
FBgn0029830	AGAP000209	1:1	830650
FBgn0029831	AGAP000211	1:1	762684
FBgn0027546	AGAP001033	1:1	823019
FBgn0029003	AGAP001034	1:1	823020
FBgn0029833	AGAP003344	1:1	855803
FBgn0029834	AGAP000635	1:1	837023
FBgn0029837	AGAP007373	1:1	641200
FBgn0029838	AGAP003487	1:1	
FBgn0029839	AGAP007288	1:1	753546
FBgn0029840	AGAP010035	1:1	
FBgn0026060	AGAP003555	1:1	703743
FBgn0029843	AGAP009791	1:1	851875
FBgn0264386	AGAP002505	1:1	788277
FBgn0052751	AGAP010733	n:1	
FBgn0040069	AGAP010733	n:1	780153
FBgn0029849	AGAP011493	1:1	665210
FBgn0003514	AGAP000927	1:1	547495
FBgn0262730	AGAP004670	1:1	842840
FBgn0023458	AGAP010490	1:1	516301
FBgn0015818	AGAP001538	1:1	
FBgn0040918	AGAP001761	1:1	
FBgn0028982	AGAP003619	1:1	865002
FBgn0029856	AAA29362.1	1:m	
FBgn0029856	AGAP002599	1:m	754154
FBgn0029857	AGAP001406	1:1	530429
FBgn0028685	AGAP001407	1:1	848757
FBgn0029858	AGAP001968	1:1	841880
FBgn0029861	AGAP003029	1:1	859839
FBgn0029863	AGAP002835	n:m	794236
FBgn0029863	AGAP003733	n:m	
FBgn0029868	AGAP009652	1:1	703702
FBgn0261955	AGAP012048	1:1	863127
FBgn0029870	AGAP001802	1:1	726097
FBgn0003139	AGAP003017	1:1	547105
FBgn0029874	AGAP002112	1:1	817980
FBgn0014031	AGAP003490	1:1	857298
FBgn0014026	AAC28093.1	1:1	497205
FBgn0000524	AGAP000903	1:1	657156
FBgn0029879	AGAP003902	1:1	547351
FBgn0029881	AGAP003901	1:1	
FBgn0029882	AGAP002107	1:1	722939
FBgn0028360	AGAP002110	n:1	547880
FBgn0029885	AGAP003698	1:1	773278
FBgn0025815	AGAP010219	1:1	780753
FBgn0029888	AGAP002020	1:1	857506
FBgn0028336	AGAP001884	1:1	856926
FBgn0029891	AGAP004315	1:1	753892
FBgn0029892	AGAP002839	1:1	495432
FBgn0029896	AGAP010892	1:1	547689
FBgn0029897	AGAP001459	1:1	835216
FBgn0029898	AGAP001336	1:1	550603
FBgn0029502	AGAP000118	1:1	805894
FBgn0003390	AGAP000117	1:1	548304
FBgn0259228	AGAP000932	1:1	775951
FBgn0029903	AGAP000930	1:1	849642
FBgn0086693	AGAP000413	1:1	550828
FBgn0029906	AGAP003928	1:1	811979
FBgn0029912	AGAP000660	1:1	551208
FBgn0029913	AGAP000436	1:1	760496
FBgn0029914	AGAP006940	1:1	775681
FBgn0029915	AGAP000680	1:1	
FBgn0052732	AGAP002018	1:1	495908
FBgn0029925	AGAP001491	1:1	547489
FBgn0004646	AGAP001476	1:1	
FBgn0261284	AGAP007529	1:1	808786
FBgn0027106	AGAP001477	1:1	769164
FBgn0027108	AGAP001489	1:1	769168
FBgn0000330	AGAP001484	1:1	531855
FBgn0052736	AGAP009045	1:1	852121
FBgn0029929	AGAP003621	1:1	817009
FBgn0029932	AGAP008721	n:1	
FBgn0264270	AGAP003899	1:1	567803
FBgn0029935	AGAP006136	1:1	
FBgn0027342	AGAP008871	1:1	641171
FBgn0029939	AGAP002610	1:1	
FBgn0029941	AGAP010800	1:1	
FBgn0029942	AGAP009289	1:1	547094
FBgn0025549	AGAP011708	1:1	730367
FBgn0024250	AAT07304.1	1:1	682070
FBgn0029943	AGAP010939	1:1	703497
FBgn0026144	AGAP001177	1:1	684874
FBgn0029948	AGAP001184	1:1	332560
FBgn0029950	AGAP001185	1:1	839571
FBgn0022786	AGAP009488	1:1	609377
FBgn0027553	AGAP012109	1:1	516327
FBgn0029958	AGAP008349	1:1	804886
FBgn0016041	AGAP007871	1:1	814818
FBgn0029962	AGAP000715	1:1	
FBgn0029968	AGAP002763	1:1	
FBgn0029969	AGAP011329	1:1	855563
FBgn0029971	AGAP000849	1:1	725391
FBgn0040087	AGAP009840	1:1	547350
FBgn0010292	AGAP002923	1:1	852838
FBgn0029974	AGAP002494	1:1	271010
FBgn0029975	AGAP004532	1:1	
FBgn0029976	AGAP000912	1:1	795180
FBgn0029977	AGAP011538	1:1	830394
FBgn0260858	AGAP000392	1:1	778467
FBgn0029980	AGAP002026	1:1	865770
FBgn0004403	AGAP002346	n:m	829404
FBgn0004403	AGAP000655	n:m	
FBgn0004404	AGAP002346	n:m	
FBgn0004404	AGAP000655	n:m	
FBgn0260970	AGAP000384	1:1	
FBgn0027280	AGAP000385	1:1	
FBgn0003656	AGAP000467	1:1	824387
FBgn0010329	AGAP010485	1:1	738337
FBgn0004657	AGAP000815	1:1	775849
FBgn0029992	AGAP000337	1:1	801747
FBgn0029994	AGAP000275	1:1	508753
FBgn0029996	AGAP001068	1:1	547187
FBgn0029997	AGAP000223	1:1	845836
FBgn0040319	AGAP001512	1:1	803875
FBgn0029999	AGAP010574	1:1	706182
FBgn0030000	AGAP004190	1:1	856096
FBgn0030005	AGAP004714	1:1	
FBgn0025800	AAT07306.1	1:1	812161
FBgn0030007	AGAP002653	1:1	859624
FBgn0030009	AGAP007973	1:m	
FBgn0030009	AGAP008222	1:m	
FBgn0030009	AGAP008616	1:m	
FBgn0030009	AGAP008692	1:m	
FBgn0030009	AGAP008855	1:m	569696
FBgn0030011	AGAP010318	1:m	551278
FBgn0030011	AGAP012525	1:m	
FBgn0265464	AGAP003004	1:1	716065
FBgn0030013	AGAP011569	1:1	
FBgn0030017	AGAP002709	1:1	332905
FBgn0261873	AGAP002711	1:1	
FBgn0030026	AGAP000564	1:1	508582
FBgn0020653	AGAP000565	1:1	510577
FBgn0017566	AGAP001653	1:1	756634
FBgn0030027	AGAP000303	1:1	554735
FBgn0030030	AGAP000330	1:1	332910
FBgn0030034	AGAP001570	1:1	
FBgn0030035	AGAP008540	1:1	811736
FBgn0030037	AGAP011689	1:1	807449
FBgn0030038	AGAP001341	1:1	740606
FBgn0030040	AGAP001346	1:1	739939
FBgn0023506	AGAP001347	1:1	696553
FBgn0014032	AGAP008000	1:1	
FBgn0053181	AGAP000663	1:1	
FBgn0264975	AGAP000720	1:1	850296
FBgn0026679	AGAP001286	1:1	817231
FBgn0030050	AGAP007407	n:m	
FBgn0030050	AGAP007410	n:m	
FBgn0030050	AGAP007411	n:m	
FBgn0030050	AGAP007412	n:m	560403
FBgn0030051	AGAP004317	1:1	
FBgn0030052	AGAP000321	1:1	503998
FBgn0030053	AGAP009495	1:1	547848
FBgn0040929	AGAP008390	1:1	696422
FBgn0025864	AGAP001102	1:1	843875
FBgn0030054	AGAP001386	1:1	
FBgn0004102	AGAP000215	1:1	
FBgn0030056	AAQ21366.1	1:m	
FBgn0030056	AGAP012656	1:m	638910
FBgn0030057	AGAP001058	1:1	824164
FBgn0027864	AGAP001854	1:1	
FBgn0041629	AGAP012453	1:1	636379
FBgn0030060	AGAP003220	1:1	269531
FBgn0030061	AGAP000270	1:1	495640
FBgn0027330	AGAP010491	1:1	862481
FBgn0030063	AGAP004336	1:1	825074
FBgn0011661	AGAP000562	1:1	809654
FBgn0030066	AGAP008064	1:1	738789
FBgn0030067	AGAP000514	1:1	835567
FBgn0011586	AGAP000516	1:1	724763
FBgn0261549	AGAP000519	1:1	518125
FBgn0259734	AGAP010676	1:1	266484
FBgn0030081	AGAP008427	1:1	495873
FBgn0030082	AGAP004723	1:1	551498
FBgn0052707	AGAP002345	1:1	689587
FBgn0052708	AGAP003737	n:1	
FBgn0030086	AGAP009694	1:1	636215
FBgn0004856	AGAP004521	1:1	641099
FBgn0030088	AGAP004586	1:1	775027
FBgn0030089	AGAP008251	1:1	515688
FBgn0030091	AGAP003633	1:1	
FBgn0030093	AGAP001994	1:1	555404
FBgn0004828	AAK61362.1	n:m	
FBgn0004828	AGAP012197	n:m	
FBgn0014868	AGAP006383	1:1	850960
FBgn0040931	AGAP003864	1:1	332999
FBgn0030096	AGAP004417	1:1	857815
FBgn0026206	AGAP002344	1:1	845740
FBgn0030099	AGAP001042	1:1	817823
FBgn0086450	AGAP001021	1:1	760656
FBgn0086367	AGAP000023	1:1	851131
FBgn0030108	AGAP009853	1:m	
FBgn0030108	AGAP009858	1:m	
FBgn0260771	AGAP008164	1:1	754637
FBgn0000077	AGAP006109	1:1	
FBgn0010269	AGAP001103	1:1	547496
FBgn0030114	AGAP001513	1:1	549065
FBgn0028292	AGAP010793	1:1	696610
FBgn0030121	AGAP004704	1:1	782145
FBgn0040236	AGAP000273	1:1	705890
FBgn0002576	AGAP002506	1:1	
FBgn0040235	AGAP010594	1:1	547084
FBgn0040234	AGAP000545	1:1	859755
FBgn0026149	AGAP000566	1:1	739942
FBgn0261260	AGAP000331	1:1	551992
FBgn0028327	AGAP001721	1:1	696493
FBgn0030136	AGAP003412	n:1	860621
FBgn0052702	AGAP005526	1:1	265969
FBgn0052699	AGAP000596	1:1	
FBgn0259741	AGAP001300	n:1	
FBgn0030141	AGAP011568	1:1	547676
FBgn0264691	AGAP001036	1:1	546984
FBgn0027084	AGAP000325	1:1	826483
FBgn0261931	AGAP000797	1:1	739664
