mouse_ID	human_ID
ENSMUSG00000019659	CCDC12
ENSMUSG00000074039	
ENSMUSG00000058132	
ENSMUSG00000109678	
ENSMUSG00000075145	OR5D16
ENSMUSG00000032431	CRTAP
ENSMUSG00000107825	
ENSMUSG00000102256	
ENSMUSG00000066804	
ENSMUSG00000108838	
ENSMUSG00000025607	COPG2
ENSMUSG00000087532	
ENSMUSG00000027896	SLC16A4
ENSMUSG00000104243	
ENSMUSG00000099931	
ENSMUSG00000083573	
ENSMUSG00000083407	
ENSMUSG00000108816	
ENSMUSG00000032252	GLCE
ENSMUSG00000006301	TMBIM1
ENSMUSG00000075090	OR4A15
ENSMUSG00000107362	
ENSMUSG00000029314	GPAT3
ENSMUSG00000107102	
ENSMUSG00000028962	SLC4A2
ENSMUSG00000025056	NR0B1
ENSMUSG00000059763	TAAR2
ENSMUSG00000026387	SCTR
ENSMUSG00000029203	UBE2K
ENSMUSG00000029821	GSDME
ENSMUSG00000086589	
ENSMUSG00000089906	
ENSMUSG00000110314	
ENSMUSG00000079737	PPHLN1
ENSMUSG00000109773	
ENSMUSG00000087589	
ENSMUSG00000096879	SPOP
ENSMUSG00000091776	
ENSMUSG00000102505	
ENSMUSG00000095360	
ENSMUSG00000095200	
ENSMUSG00000090166	RNASE2
ENSMUSG00000090166	RNASE3
ENSMUSG00000022684	BFAR
ENSMUSG00000053004	HRH1
ENSMUSG00000103909	
ENSMUSG00000101265	
ENSMUSG00000026121	SEMA4C
ENSMUSG00000108601	
ENSMUSG00000103628	
ENSMUSG00000089901	
ENSMUSG00000104152	
ENSMUSG00000029513	PRKAB1
ENSMUSG00000072738	
ENSMUSG00000090265	
ENSMUSG00000085673	
ENSMUSG00000032182	YIPF2
ENSMUSG00000083903	
ENSMUSG00000029554	MAD1L1
ENSMUSG00000097447	
ENSMUSG00000047079	
ENSMUSG00000007415	GATAD1
ENSMUSG00000022860	CHODL
ENSMUSG00000066072	
ENSMUSG00000085619	
ENSMUSG00000020440	ARF5
ENSMUSG00000096904	
ENSMUSG00000083830	
ENSMUSG00000082440	
ENSMUSG00000082033	
ENSMUSG00000082260	
ENSMUSG00000035427	MAGEB2
ENSMUSG00000042444	MINDY2
ENSMUSG00000103845	
ENSMUSG00000083971	
ENSMUSG00000056342	USP34
ENSMUSG00000083452	
ENSMUSG00000057788	DDX49
ENSMUSG00000080965	
ENSMUSG00000079666	
ENSMUSG00000021578	CCDC127
ENSMUSG00000029708	GCC1
ENSMUSG00000067231	
ENSMUSG00000105954	
ENSMUSG00000085024	
ENSMUSG00000039623	AP5Z1
ENSMUSG00000106430	
ENSMUSG00000029304	SPP1
ENSMUSG00000104891	
ENSMUSG00000040302	RBM48
ENSMUSG00000027202	SLC12A1
ENSMUSG00000074884	SERF2
ENSMUSG00000006313	UPK1A
ENSMUSG00000029707	FSCN3
ENSMUSG00000050029	RAP2C
ENSMUSG00000066463	
ENSMUSG00000026662	SEPHS1
ENSMUSG00000031841	CDH13
ENSMUSG00000109179	
ENSMUSG00000082556	
ENSMUSG00000109607	
ENSMUSG00000087611	
ENSMUSG00000081034	
ENSMUSG00000076493	
ENSMUSG00000063765	CHADL
ENSMUSG00000008307	
ENSMUSG00000083663	
ENSMUSG00000037737	ACTRT3
ENSMUSG00000081124	
ENSMUSG00000106178	
ENSMUSG00000048429	TIMM29
ENSMUSG00000076494	
ENSMUSG00000029419	AJM1
ENSMUSG00000053961	ANG
ENSMUSG00000113361	
ENSMUSG00000032172	OLFM2
ENSMUSG00000096400	
ENSMUSG00000109688	
ENSMUSG00000113702	
ENSMUSG00000022554	HGH1
ENSMUSG00000066245	
ENSMUSG00000014592	CAMTA1
ENSMUSG00000104870	
ENSMUSG00000104227	
ENSMUSG00000032185	CARM1
ENSMUSG00000053716	DUSP7
ENSMUSG00000102809	
ENSMUSG00000089754	
ENSMUSG00000085376	
ENSMUSG00000092325	
ENSMUSG00000070637	SRARP
ENSMUSG00000021579	LRRC14B
ENSMUSG00000109698	
ENSMUSG00000040860	CROCC
ENSMUSG00000046794	PPP1R3B
ENSMUSG00000083352	
ENSMUSG00000022394	L3MBTL2
ENSMUSG00000028730	CFAP57
ENSMUSG00000046110	SERINC4
ENSMUSG00000104950	
ENSMUSG00000103013	
ENSMUSG00000115961	
ENSMUSG00000102420	
ENSMUSG00000069708	
ENSMUSG00000026179	PNKD
ENSMUSG00000087606	
ENSMUSG00000076495	
ENSMUSG00000106534	
ENSMUSG00000098012	
ENSMUSG00000069707	
ENSMUSG00000073893	
ENSMUSG00000009535	RNMT
ENSMUSG00000106497	
ENSMUSG00000110548	
ENSMUSG00000032310	CYP1A2
ENSMUSG00000087248	
ENSMUSG00000110667	
ENSMUSG00000083434	
ENSMUSG00000110662	
ENSMUSG00000042207	KDM5B
ENSMUSG00000076496	
ENSMUSG00000069706	TAAR5
ENSMUSG00000112266	
ENSMUSG00000101891	
ENSMUSG00000105453	
ENSMUSG00000028700	POMGNT1
ENSMUSG00000038172	TTC39B
ENSMUSG00000045111	
ENSMUSG00000112284	
ENSMUSG00000025899	ALKBH8
ENSMUSG00000071715	NCF4
ENSMUSG00000112238	
ENSMUSG00000073960	OR51F1
ENSMUSG00000027133	NOP10
ENSMUSG00000066803	
ENSMUSG00000096650	SYCP3
ENSMUSG00000021929	KPNA3
ENSMUSG00000090818	
ENSMUSG00000095647	
ENSMUSG00000076497	
ENSMUSG00000095171	
ENSMUSG00000102229	
ENSMUSG00000034219	SEPT14
ENSMUSG00000112679	
ENSMUSG00000015943	BOLA1
ENSMUSG00000094344	
ENSMUSG00000113781	
ENSMUSG00000084182	
ENSMUSG00000084053	
ENSMUSG00000082437	
ENSMUSG00000073959	OR52R1
ENSMUSG00000034311	KIF4A
ENSMUSG00000028886	EYA3
ENSMUSG00000022428	CBY1
ENSMUSG00000067229	
ENSMUSG00000028932	PSMC2
ENSMUSG00000086384	
ENSMUSG00000053228	CEACAM21
ENSMUSG00000053228	CEACAM4
ENSMUSG00000020803	TXNDC17
ENSMUSG00000030677	KIF22
ENSMUSG00000086556	
ENSMUSG00000037307	BANF2
ENSMUSG00000095212	
ENSMUSG00000063689	HIST2H2AB
ENSMUSG00000027246	ELL3
ENSMUSG00000108462	
ENSMUSG00000023159	CEACAM21
ENSMUSG00000023159	CEACAM4
ENSMUSG00000084259	
ENSMUSG00000072995	CPXCR1
ENSMUSG00000038235	F11R
ENSMUSG00000082898	
ENSMUSG00000114503	
ENSMUSG00000045797	
ENSMUSG00000112546	
ENSMUSG00000095569	
ENSMUSG00000051074	
ENSMUSG00000106935	
ENSMUSG00000106866	
ENSMUSG00000112225	
ENSMUSG00000087021	
ENSMUSG00000084246	
ENSMUSG00000106950	
ENSMUSG00000060794	
ENSMUSG00000027245	HYPK
ENSMUSG00000003665	HAS1
ENSMUSG00000039168	
ENSMUSG00000108617	
ENSMUSG00000054003	TDRD9
ENSMUSG00000031142	CACNA1F
ENSMUSG00000048109	RBM15
ENSMUSG00000015668	PDZD11
ENSMUSG00000101752	
ENSMUSG00000024270	SLC39A6
ENSMUSG00000100689	
ENSMUSG00000026567	ADCY10
ENSMUSG00000115240	
ENSMUSG00000097886	GSG1L2
ENSMUSG00000069920	B3GNT9
ENSMUSG00000022206	NPR3
ENSMUSG00000082960	
ENSMUSG00000082482	H2AFB2
ENSMUSG00000082482	H2AFB1
ENSMUSG00000082482	H2AFB3
ENSMUSG00000033352	MAP2K4
ENSMUSG00000055022	CNTN1
ENSMUSG00000035539	CCDC180
ENSMUSG00000099867	
ENSMUSG00000045551	FPR1
ENSMUSG00000110443	
ENSMUSG00000031889	C16orf70
ENSMUSG00000108892	
ENSMUSG00000113662	
ENSMUSG00000021497	TXNDC15
ENSMUSG00000100950	
ENSMUSG00000071532	
ENSMUSG00000018707	DYNC1H1
ENSMUSG00000052760	SP110
ENSMUSG00000026991	PKP4
ENSMUSG00000039116	ADGRG6
ENSMUSG00000035284	VPS13C
ENSMUSG00000036062	PHF24
ENSMUSG00000000628	HK2
ENSMUSG00000101193	
ENSMUSG00000028963	UTS2
ENSMUSG00000111589	
ENSMUSG00000100287	
ENSMUSG00000116963	
ENSMUSG00000079700	FPR2
ENSMUSG00000080947	
ENSMUSG00000020381	MRNIP
ENSMUSG00000110916	
ENSMUSG00000092331	
ENSMUSG00000090957	
ENSMUSG00000078491	
ENSMUSG00000092610	
ENSMUSG00000101082	
ENSMUSG00000052270	FPR2
ENSMUSG00000092359	
ENSMUSG00000078752	
ENSMUSG00000108132	
ENSMUSG00000112515	
ENSMUSG00000060811	
ENSMUSG00000108289	
ENSMUSG00000116661	
ENSMUSG00000086459	
ENSMUSG00000116634	
ENSMUSG00000100217	
ENSMUSG00000111359	
ENSMUSG00000066632	
ENSMUSG00000096442	TAAR8
ENSMUSG00000045679	PQLC3
ENSMUSG00000029992	GFPT1
ENSMUSG00000013643	LYPD8
ENSMUSG00000015837	SQSTM1
ENSMUSG00000058443	
ENSMUSG00000100186	TAAR8
ENSMUSG00000105547	IGLL5
ENSMUSG00000105547	IGLC3
ENSMUSG00000105547	IGLC2
ENSMUSG00000105547	IGLC7
ENSMUSG00000105547	IGLL1
ENSMUSG00000105547	IGLC1
ENSMUSG00000044988	UCN3
ENSMUSG00000079694	
ENSMUSG00000108946	
ENSMUSG00000106567	
ENSMUSG00000047344	LANCL3
ENSMUSG00000109477	
ENSMUSG00000106405	
ENSMUSG00000092496	
ENSMUSG00000100004	TAAR8
ENSMUSG00000106668	
ENSMUSG00000108965	
ENSMUSG00000028959	FASTK
ENSMUSG00000093610	
ENSMUSG00000101304	
ENSMUSG00000095887	SYCP3
ENSMUSG00000105906	IGLL5
ENSMUSG00000105906	IGLC3
ENSMUSG00000105906	IGLC2
ENSMUSG00000105906	IGLC7
ENSMUSG00000105906	IGLL1
ENSMUSG00000105906	IGLC1
ENSMUSG00000073998	OR2AT4
ENSMUSG00000090715	
ENSMUSG00000032068	PLET1
ENSMUSG00000076934	
ENSMUSG00000111888	
ENSMUSG00000069184	ZNF195
ENSMUSG00000069184	ZNF429
ENSMUSG00000080916	
ENSMUSG00000105532	
ENSMUSG00000031749	ST3GAL2
ENSMUSG00000003053	
ENSMUSG00000083489	
ENSMUSG00000114359	
ENSMUSG00000105231	
ENSMUSG00000031400	G6PD
ENSMUSG00000094323	
ENSMUSG00000108936	
ENSMUSG00000116280	
ENSMUSG00000021488	NSD1
ENSMUSG00000081711	
ENSMUSG00000113315	
ENSMUSG00000111928	
ENSMUSG00000107585	
ENSMUSG00000082480	
ENSMUSG00000113620	
ENSMUSG00000100176	
ENSMUSG00000032422	SNX14
ENSMUSG00000074758	
ENSMUSG00000037424	TAAR9
ENSMUSG00000090293	
ENSMUSG00000054169	CEACAM21
ENSMUSG00000054169	CEACAM4
ENSMUSG00000032475	NCK1
ENSMUSG00000059043	OR2C1
ENSMUSG00000105020	
ENSMUSG00000094992	FBXW12
ENSMUSG00000036109	MBNL3
ENSMUSG00000115724	
ENSMUSG00000100200	AL121578.2
ENSMUSG00000109158	
ENSMUSG00000109413	
ENSMUSG00000015342	XK
ENSMUSG00000082461	
ENSMUSG00000078214	
ENSMUSG00000053574	
ENSMUSG00000037492	ZMAT4
ENSMUSG00000106444	
ENSMUSG00000020801	MED31
ENSMUSG00000028938	GALNTL5
ENSMUSG00000064016	
ENSMUSG00000026650	MEIG1
ENSMUSG00000029712	ACTL6B
ENSMUSG00000024695	ZFP91
ENSMUSG00000024695	ZFP91-CNTF
ENSMUSG00000027895	KCNC4
ENSMUSG00000034071	ZNF551
ENSMUSG00000052562	SLC22A9
ENSMUSG00000108534	
ENSMUSG00000075279	
ENSMUSG00000091402	RD3L
ENSMUSG00000043673	KCNS3
ENSMUSG00000070713	
ENSMUSG00000103667	
ENSMUSG00000113667	
ENSMUSG00000090327	
ENSMUSG00000004947	DTX2
ENSMUSG00000106039	IGLL5
ENSMUSG00000106039	IGLC3
ENSMUSG00000106039	IGLC2
ENSMUSG00000106039	IGLC7
ENSMUSG00000106039	IGLL1
ENSMUSG00000106039	IGLC1
ENSMUSG00000109275	
ENSMUSG00000082973	
ENSMUSG00000082778	
ENSMUSG00000094557	
ENSMUSG00000094197	
ENSMUSG00000043295	
ENSMUSG00000076688	
ENSMUSG00000083409	
ENSMUSG00000090303	
ENSMUSG00000103403	
ENSMUSG00000027454	GINS1
ENSMUSG00000011350	
ENSMUSG00000074224	
ENSMUSG00000081987	
ENSMUSG00000055148	KLF2
ENSMUSG00000032315	CYP1A1
ENSMUSG00000001815	EVX2
ENSMUSG00000039396	NEIL3
ENSMUSG00000058331	ZNF195
ENSMUSG00000058331	ZNF429
ENSMUSG00000112298	
ENSMUSG00000099696	
ENSMUSG00000081139	
ENSMUSG00000037977	C3orf18
ENSMUSG00000092353	
ENSMUSG00000059179	
ENSMUSG00000037708	SPAG6
ENSMUSG00000083670	
ENSMUSG00000100238	
ENSMUSG00000021945	ZMYM2
ENSMUSG00000098294	
ENSMUSG00000095301	
ENSMUSG00000083608	
ENSMUSG00000044081	
ENSMUSG00000105402	
ENSMUSG00000105193	
ENSMUSG00000101103	
ENSMUSG00000112890	
ENSMUSG00000081909	
ENSMUSG00000033458	FAN1
ENSMUSG00000094694	
ENSMUSG00000099866	
ENSMUSG00000109903	
ENSMUSG00000036136	FAM110C
ENSMUSG00000082919	
ENSMUSG00000079415	CNTF
ENSMUSG00000081660	
ENSMUSG00000099854	
ENSMUSG00000082325	
ENSMUSG00000105066	
ENSMUSG00000102144	
ENSMUSG00000085451	
ENSMUSG00000068855	HIST2H2AC
ENSMUSG00000096800	
ENSMUSG00000108782	
ENSMUSG00000105183	
ENSMUSG00000034151	ZBBX
ENSMUSG00000104928	
ENSMUSG00000063911	
ENSMUSG00000101110	
ENSMUSG00000104975	
ENSMUSG00000061778	MOSPD2
ENSMUSG00000023827	AGPAT4
ENSMUSG00000051499	ZNF786
ENSMUSG00000076937	IGLL5
ENSMUSG00000076937	IGLC3
ENSMUSG00000076937	IGLC2
ENSMUSG00000076937	IGLC7
ENSMUSG00000076937	IGLL1
ENSMUSG00000076937	IGLC1
ENSMUSG00000078815	CACNG6
ENSMUSG00000062382	
ENSMUSG00000036459	WTIP
ENSMUSG00000095141	SYCP3
ENSMUSG00000024728	
ENSMUSG00000108302	
ENSMUSG00000113311	
ENSMUSG00000080954	
ENSMUSG00000016427	NDUFA1
ENSMUSG00000091955	
ENSMUSG00000020641	RSAD2
ENSMUSG00000116932	
ENSMUSG00000020411	NIPAL4
ENSMUSG00000068854	HIST1H2BJ
ENSMUSG00000102058	
ENSMUSG00000085686	
ENSMUSG00000022096	HR
ENSMUSG00000028278	RRAGD
ENSMUSG00000000605	CLCN4
ENSMUSG00000115261	
ENSMUSG00000090109	
ENSMUSG00000106038	
ENSMUSG00000062761	ZNF512
ENSMUSG00000110055	
ENSMUSG00000029283	CDC7
ENSMUSG00000041957	PKP2
ENSMUSG00000105423	
ENSMUSG00000029998	PCYOX1
ENSMUSG00000108674	
ENSMUSG00000055923	AASDH
ENSMUSG00000100915	
ENSMUSG00000105175	
ENSMUSG00000084295	
ENSMUSG00000030800	PRSS8
ENSMUSG00000036850	MRPL41
ENSMUSG00000106345	
ENSMUSG00000045326	FNDC7
ENSMUSG00000054000	TUSC1
ENSMUSG00000018574	ACADVL
ENSMUSG00000105320	
ENSMUSG00000097925	
ENSMUSG00000110607	
ENSMUSG00000033715	
ENSMUSG00000102248	
ENSMUSG00000111482	
ENSMUSG00000027824	
ENSMUSG00000079018	
ENSMUSG00000097668	
ENSMUSG00000026604	PTPN14
ENSMUSG00000031839	HSBP1
ENSMUSG00000026975	DPH7
ENSMUSG00000036751	COX6B1
ENSMUSG00000033044	DHRS7C
ENSMUSG00000084833	
ENSMUSG00000083607	
ENSMUSG00000087646	
ENSMUSG00000094893	
ENSMUSG00000030801	KAT8
ENSMUSG00000087628	
ENSMUSG00000085928	
ENSMUSG00000073797	
ENSMUSG00000093773	
ENSMUSG00000072598	ANG
ENSMUSG00000097452	
ENSMUSG00000068882	SSB
ENSMUSG00000097585	
ENSMUSG00000073997	
ENSMUSG00000083977	
ENSMUSG00000094338	
ENSMUSG00000085127	
ENSMUSG00000013707	TNFAIP8L2
ENSMUSG00000048371	PDP2
ENSMUSG00000112490	
ENSMUSG00000115752	
ENSMUSG00000115646	
ENSMUSG00000081025	
ENSMUSG00000040818	DENND6A
ENSMUSG00000043897	
ENSMUSG00000053769	LYSMD1
ENSMUSG00000092583	
ENSMUSG00000022797	TFRC
ENSMUSG00000100034	
ENSMUSG00000081809	
ENSMUSG00000096151	
ENSMUSG00000093575	CLUAP1
ENSMUSG00000022377	ASAP1
ENSMUSG00000069223	
ENSMUSG00000099589	
ENSMUSG00000032894	
ENSMUSG00000108844	
ENSMUSG00000100263	
ENSMUSG00000109245	
ENSMUSG00000054939	ZNF174
ENSMUSG00000107604	
ENSMUSG00000021496	PCBD2
ENSMUSG00000101575	
ENSMUSG00000062519	ZNF398
ENSMUSG00000098198	
ENSMUSG00000028410	DNAJA1
ENSMUSG00000098047	
ENSMUSG00000022683	PLA2G10
ENSMUSG00000058163	
ENSMUSG00000109038	
ENSMUSG00000108897	
ENSMUSG00000090802	
ENSMUSG00000085048	
ENSMUSG00000093725	
ENSMUSG00000081058	
ENSMUSG00000030619	EED
ENSMUSG00000108902	
ENSMUSG00000107120	
ENSMUSG00000104102	
ENSMUSG00000038582	PPTC7
ENSMUSG00000102502	
ENSMUSG00000108327	
ENSMUSG00000112876	
ENSMUSG00000084077	
ENSMUSG00000049350	ZG16
ENSMUSG00000105128	
ENSMUSG00000104927	
ENSMUSG00000001819	HOXD13
ENSMUSG00000005982	NAA60
ENSMUSG00000064193	
ENSMUSG00000113440	
ENSMUSG00000096769	SYCP3
ENSMUSG00000036537	RNF113A
ENSMUSG00000027423	SNX5
ENSMUSG00000115907	
ENSMUSG00000103059	
ENSMUSG00000062732	LYPD4
ENSMUSG00000086550	
ENSMUSG00000093577	
ENSMUSG00000103583	
ENSMUSG00000055416	
ENSMUSG00000063954	HIST2H2AA4
ENSMUSG00000063954	HIST2H2AA3
ENSMUSG00000053977	CD8A
ENSMUSG00000108441	
ENSMUSG00000038750	
ENSMUSG00000116703	
ENSMUSG00000100785	
ENSMUSG00000101910	
ENSMUSG00000067010	
ENSMUSG00000076498	TRBC2
ENSMUSG00000076498	TRBC1
ENSMUSG00000100365	
ENSMUSG00000112799	
ENSMUSG00000034379	WDR5B
ENSMUSG00000099822	
ENSMUSG00000115418	
ENSMUSG00000031209	HEPH
ENSMUSG00000000706	BTN1A1
ENSMUSG00000006215	ZBTB17
ENSMUSG00000108792	
ENSMUSG00000003955	FAM162A
ENSMUSG00000067441	H2AFB2
ENSMUSG00000067441	H2AFB1
ENSMUSG00000067441	H2AFB3
ENSMUSG00000029015	SLC26A5
ENSMUSG00000076939	IGLV4-69
ENSMUSG00000076939	IGLV4-60
ENSMUSG00000101781	
ENSMUSG00000115141	
ENSMUSG00000073243	
ENSMUSG00000078080	OR51F1
ENSMUSG00000101271	
ENSMUSG00000080852	
ENSMUSG00000020434	C5orf52
ENSMUSG00000105160	
ENSMUSG00000081134	
ENSMUSG00000084959	
ENSMUSG00000102888	
ENSMUSG00000061959	
ENSMUSG00000076499	TRBV30
ENSMUSG00000071516	
ENSMUSG00000045165	C16orf54
ENSMUSG00000024500	PPP2R2B
ENSMUSG00000027380	ACOXL
ENSMUSG00000021982	CDADC1
ENSMUSG00000001823	HOXD12
ENSMUSG00000044286	OR5AU1
ENSMUSG00000032892	RANGRF
ENSMUSG00000061273	MMGT1
ENSMUSG00000110634	
ENSMUSG00000076923	
ENSMUSG00000111944	
ENSMUSG00000078234	KLHDC7A
ENSMUSG00000084107	
ENSMUSG00000110506	
ENSMUSG00000038569	RAD9B
ENSMUSG00000112310	
ENSMUSG00000066268	
ENSMUSG00000086523	
ENSMUSG00000099504	
ENSMUSG00000093447	
ENSMUSG00000086090	
ENSMUSG00000101522	
ENSMUSG00000095416	
ENSMUSG00000095953	
ENSMUSG00000101355	HIST1H3C
ENSMUSG00000090051	
ENSMUSG00000104715	
ENSMUSG00000030674	AC009086.2
ENSMUSG00000030674	QPRT
ENSMUSG00000080069	
ENSMUSG00000081571	
ENSMUSG00000083345	
ENSMUSG00000048062	FPR3
ENSMUSG00000085577	
ENSMUSG00000035528	NPFFR2
ENSMUSG00000093416	
ENSMUSG00000045404	KCNK13
ENSMUSG00000026810	DPM2
ENSMUSG00000110243	
ENSMUSG00000037270	KIAA1109
ENSMUSG00000100780	
ENSMUSG00000089902	
ENSMUSG00000100552	
ENSMUSG00000116263	
ENSMUSG00000104266	
ENSMUSG00000051730	METTL5
ENSMUSG00000098028	
ENSMUSG00000103908	
ENSMUSG00000006311	ETV2
ENSMUSG00000041852	TCF20
ENSMUSG00000113212	
ENSMUSG00000098682	
ENSMUSG00000083602	
ENSMUSG00000112964	
ENSMUSG00000086186	
ENSMUSG00000108650	
ENSMUSG00000099521	
ENSMUSG00000115736	
ENSMUSG00000042499	HOXD11
ENSMUSG00000101377	
ENSMUSG00000084283	
ENSMUSG00000048758	RPL29
ENSMUSG00000087217	
ENSMUSG00000027160	CCDC34
ENSMUSG00000115541	
ENSMUSG00000110623	
ENSMUSG00000081659	
ENSMUSG00000085968	
ENSMUSG00000082450	
ENSMUSG00000076940	
ENSMUSG00000110633	
ENSMUSG00000040972	IGSF21
ENSMUSG00000050368	HOXD10
ENSMUSG00000018740	SLC25A35
ENSMUSG00000084324	
ENSMUSG00000101709	
ENSMUSG00000094396	
ENSMUSG00000046854	PIP5KL1
ENSMUSG00000029130	RNF32
ENSMUSG00000082403	
ENSMUSG00000093545	
ENSMUSG00000081466	
ENSMUSG00000090249	
ENSMUSG00000026260	NDUFA10
ENSMUSG00000076924	
ENSMUSG00000084138	
ENSMUSG00000066443	
ENSMUSG00000011349	DMRTC2
ENSMUSG00000081268	
ENSMUSG00000096144	
ENSMUSG00000109556	
ENSMUSG00000028409	SMU1
ENSMUSG00000086007	
ENSMUSG00000018347	ZNF18
ENSMUSG00000115380	
ENSMUSG00000091450	
ENSMUSG00000038936	SCCPDH
ENSMUSG00000115008	
ENSMUSG00000086164	
ENSMUSG00000083236	
ENSMUSG00000032423	SYNCRIP
ENSMUSG00000108718	
ENSMUSG00000099985	
ENSMUSG00000040761	SPEN
ENSMUSG00000066189	CACNG3
ENSMUSG00000076925	
ENSMUSG00000109491	
ENSMUSG00000025260	HSD17B10
ENSMUSG00000099916	
ENSMUSG00000102587	
ENSMUSG00000019998	STX7
ENSMUSG00000037730	MYNN
ENSMUSG00000114279	HIST1H2BD
ENSMUSG00000103722	
ENSMUSG00000002204	NAPSA
ENSMUSG00000076926	
ENSMUSG00000083909	
ENSMUSG00000102760	
ENSMUSG00000115348	
ENSMUSG00000115130	
ENSMUSG00000084334	
ENSMUSG00000080076	
ENSMUSG00000027424	MGME1
ENSMUSG00000024269	TPGS2
ENSMUSG00000115429	
ENSMUSG00000080891	OR51L1
ENSMUSG00000115398	
ENSMUSG00000064220	HIST2H2AA4
ENSMUSG00000064220	HIST2H2AA3
ENSMUSG00000022995	ENAH
ENSMUSG00000098322	
ENSMUSG00000102615	
ENSMUSG00000022299	SLC25A32
ENSMUSG00000022299	AC012213.5
ENSMUSG00000115194	
ENSMUSG00000093769	HIST2H3A
ENSMUSG00000055675	KBTBD11
ENSMUSG00000115579	
ENSMUSG00000053360	
ENSMUSG00000100199	
ENSMUSG00000021981	CAB39L
ENSMUSG00000005983	C16orf90
ENSMUSG00000021848	OTX2
ENSMUSG00000093553	
ENSMUSG00000021499	CATSPER3
ENSMUSG00000081424	
ENSMUSG00000070392	
ENSMUSG00000091572	
ENSMUSG00000110717	
ENSMUSG00000035239	NEU3
ENSMUSG00000029869	EPHB6
ENSMUSG00000100579	
ENSMUSG00000052372	IL1RAPL1
ENSMUSG00000040289	HEY1
ENSMUSG00000104422	
ENSMUSG00000029032	ARHGEF16
ENSMUSG00000094217	
ENSMUSG00000102495	
ENSMUSG00000090688	
ENSMUSG00000026154	SDHAF4
ENSMUSG00000043319	
ENSMUSG00000083031	
ENSMUSG00000103254	
ENSMUSG00000032067	PTS
ENSMUSG00000020888	DVL2
ENSMUSG00000069041	SLC25A31
ENSMUSG00000086077	
ENSMUSG00000084297	
ENSMUSG00000110826	
ENSMUSG00000084029	
ENSMUSG00000111232	
ENSMUSG00000082341	
ENSMUSG00000115174	
ENSMUSG00000089908	
ENSMUSG00000100209	
ENSMUSG00000026289	ATG16L1
ENSMUSG00000103481	
ENSMUSG00000082436	
ENSMUSG00000116765	
ENSMUSG00000097399	
ENSMUSG00000083421	
ENSMUSG00000014232	CLUAP1
ENSMUSG00000033632	KIAA1328
ENSMUSG00000052909	
ENSMUSG00000030386	ZNF606
ENSMUSG00000046846	SPESP1
ENSMUSG00000090627	
ENSMUSG00000083779	
ENSMUSG00000019362	C19orf53
ENSMUSG00000036707	CAB39
ENSMUSG00000047757	FANCB
ENSMUSG00000069208	
ENSMUSG00000044306	
ENSMUSG00000054737	ZNF182
ENSMUSG00000105931	
ENSMUSG00000035517	TDRD7
ENSMUSG00000116598	
ENSMUSG00000038777	SEMA6C
ENSMUSG00000096052	
ENSMUSG00000026667	UHMK1
ENSMUSG00000060176	KIF27
ENSMUSG00000028729	EBNA1BP2
ENSMUSG00000105273	
ENSMUSG00000090861	
ENSMUSG00000060244	ALYREF
ENSMUSG00000087462	
ENSMUSG00000106267	
ENSMUSG00000091206	
ENSMUSG00000091993	
ENSMUSG00000078925	
ENSMUSG00000021877	ARF4
ENSMUSG00000095802	
ENSMUSG00000027894	SLC6A17
ENSMUSG00000046798	CLDN12
ENSMUSG00000094426	OR5P2
ENSMUSG00000069893	
ENSMUSG00000116646	
ENSMUSG00000108015	
ENSMUSG00000089975	
ENSMUSG00000113019	
ENSMUSG00000111517	OR4A8
ENSMUSG00000111517	OR4A5
ENSMUSG00000108654	
ENSMUSG00000028786	TMEM54
ENSMUSG00000098058	
ENSMUSG00000078922	
ENSMUSG00000113345	
ENSMUSG00000043635	ADAMTS3
ENSMUSG00000085711	
ENSMUSG00000082714	
ENSMUSG00000034154	INO80
ENSMUSG00000109308	
ENSMUSG00000111302	
ENSMUSG00000071773	
ENSMUSG00000113627	
ENSMUSG00000109332	
ENSMUSG00000103837	
ENSMUSG00000038618	RASSF7
ENSMUSG00000082810	
ENSMUSG00000034211	MRPS17
ENSMUSG00000034211	AC092647.5
ENSMUSG00000101698	
ENSMUSG00000084262	
ENSMUSG00000083393	
ENSMUSG00000108558	
ENSMUSG00000110384	
ENSMUSG00000031299	PDHA1
ENSMUSG00000097638	
ENSMUSG00000110367	
ENSMUSG00000073530	PAPPA2
ENSMUSG00000061322	DNAI1
ENSMUSG00000078921	
ENSMUSG00000102971	
ENSMUSG00000083579	
ENSMUSG00000102330	
ENSMUSG00000100448	AL121578.2
ENSMUSG00000082708	
ENSMUSG00000098000	
ENSMUSG00000036030	PRTG
ENSMUSG00000100057	
ENSMUSG00000055942	
ENSMUSG00000039789	ZNF597
ENSMUSG00000071398	
ENSMUSG00000057457	PHEX
ENSMUSG00000100194	TGIF2LX
ENSMUSG00000100194	TGIF2LY
ENSMUSG00000082116	
ENSMUSG00000093507	
ENSMUSG00000075229	CCDC58
ENSMUSG00000094365	
ENSMUSG00000113884	
ENSMUSG00000083178	
ENSMUSG00000067455	
ENSMUSG00000113539	
ENSMUSG00000101592	
ENSMUSG00000101865	
ENSMUSG00000078920	
ENSMUSG00000097177	
ENSMUSG00000022237	ANKRD33B
ENSMUSG00000100133	TGIF2LX
ENSMUSG00000100133	TGIF2LY
ENSMUSG00000091405	
ENSMUSG00000095657	
ENSMUSG00000025821	ZNF282
