mouse_ID	rat_ID	orthotype	OMAgroup
ENSMUSG00000036578	ENSRNOG00000021067	1:1	686107
ENSMUSG00000036570	ENSRNOG00000021079	1:1	782107
ENSMUSG00000036560	ENSRNOG00000021087	1:1	765413
ENSMUSG00000057092	ENSRNOG00000021095	1:1	772936
ENSMUSG00000001249	ENSRNOG00000021097	1:1	552065
ENSMUSG00000019194	ENSRNOG00000021102	1:1	782113
ENSMUSG00000001248	ENSRNOG00000021106	1:1	651353
ENSMUSG00000062556	ENSRNOG00000030828	n:1	
ENSMUSG00000078754	ENSRNOG00000023314	n:1	
ENSMUSG00000095257	ENSRNOG00000030828	n:1	
ENSMUSG00000094053	ENSRNOG00000023314	n:1	
ENSMUSG00000078759	ENSRNOG00000030828	n:1	309103
ENSMUSG00000099581	ENSRNOG00000030828	n:1	
ENSMUSG00000099729	ENSRNOG00000023314	n:1	
ENSMUSG00000097982	ENSRNOG00000023314	n:1	
ENSMUSG00000101520	ENSRNOG00000030828	n:1	
ENSMUSG00000078757	ENSRNOG00000030828	n:1	
ENSMUSG00000101232	ENSRNOG00000030828	n:1	
ENSMUSG00000099898	ENSRNOG00000030828	n:1	
ENSMUSG00000100058	ENSRNOG00000023314	n:1	
ENSMUSG00000096467	ENSRNOG00000023314	n:1	
ENSMUSG00000095232	ENSRNOG00000030828	n:1	
ENSMUSG00000094305	ENSRNOG00000023314	n:1	
ENSMUSG00000094978	ENSRNOG00000030828	n:1	
ENSMUSG00000099900	ENSRNOG00000023314	n:1	
ENSMUSG00000046438	ENSRNOG00000023314	n:1	
ENSMUSG00000078753	ENSRNOG00000030828	n:1	
ENSMUSG00000066584	ENSRNOG00000023314	n:1	
ENSMUSG00000036459	ENSRNOG00000023296	1:1	
ENSMUSG00000052997	ENSRNOG00000021113	1:1	825357
ENSMUSG00000002635	ENSRNOG00000021119	1:1	855515
ENSMUSG00000036427	ENSRNOG00000023150	1:1	744093
ENSMUSG00000066571	ENSRNOG00000021129	1:1	785655
ENSMUSG00000066568	ENSRNOG00000021133	1:1	547574
ENSMUSG00000030499	ENSRNOG00000021137	1:1	836747
ENSMUSG00000060402	ENSRNOG00000022919	1:1	724607
ENSMUSG00000056216	ENSRNOG00000021144	1:1	795932
ENSMUSG00000034957	ENSRNOG00000010918	1:1	742566
ENSMUSG00000030495	ENSRNOG00000010938	1:1	756795
ENSMUSG00000001802	ENSRNOG00000011451	1:1	824619
ENSMUSG00000063808	ENSRNOG00000011584	1:1	832174
ENSMUSG00000030494	ENSRNOG00000011885	1:1	792214
ENSMUSG00000030493	ENSRNOG00000022393	1:1	814857
ENSMUSG00000023072	ENSRNOG00000012140	1:1	550757
ENSMUSG00000030492	ENSRNOG00000012344	1:1	756779
ENSMUSG00000030491	ENSRNOG00000012719	1:1	811805
ENSMUSG00000034875	ENSRNOG00000059386	1:1	
ENSMUSG00000056043	ENSRNOG00000012877	1:1	802313
ENSMUSG00000030417	ENSRNOG00000050827	1:1	859362
ENSMUSG00000043671	ENSRNOG00000021573	1:1	719028
ENSMUSG00000021217	ENSRNOG00000013938	1:1	794544
ENSMUSG00000043456	ENSRNOG00000014163	1:1	790393
ENSMUSG00000030421	ENSRNOG00000014463	1:1	765415
ENSMUSG00000002068	ENSRNOG00000014786	1:1	850610
ENSMUSG00000054676	ENSRNOG00000014966	1:1	805338
ENSMUSG00000074170	ENSRNOG00000027724	1:1	754789
ENSMUSG00000030423	ENSRNOG00000027646	1:1	495262
ENSMUSG00000060565	ENSRNOG00000027370	1:1	269228
ENSMUSG00000053742	ENSRNOG00000027102	n:1	731644
ENSMUSG00000039257	ENSRNOG00000017456	1:1	804739
ENSMUSG00000091692	ENSRNOG00000027112	1:1	268635
ENSMUSG00000048312	ENSRNOG00000027102	n:1	
ENSMUSG00000072259	ENSRNOG00000027102	n:1	
ENSMUSG00000074165	ENSRNOG00000014380	1:1	714573
ENSMUSG00000092032	ENSRNOG00000043280	n:1	
ENSMUSG00000090619	ENSRNOG00000043280	n:1	641531
ENSMUSG00000090967	ENSRNOG00000043280	n:1	
ENSMUSG00000012640	ENSRNOG00000024056	1:1	267418
ENSMUSG00000039013	ENSRNOG00000021474	1:1	557267
ENSMUSG00000030468	ENSRNOG00000037339	1:1	555058
ENSMUSG00000093639	ENSRNOG00000017681	1:1	730509
ENSMUSG00000004612	ENSRNOG00000017749	1:1	730514
ENSMUSG00000038973	ENSRNOG00000037333	1:1	725306
ENSMUSG00000004610	ENSRNOG00000017851	n:1	744060
ENSMUSG00000107482	ENSRNOG00000017851	n:1	
ENSMUSG00000070604	ENSRNOG00000023411	1:1	776386
ENSMUSG00000013367	ENSRNOG00000017918	1:1	550835
ENSMUSG00000013353	ENSRNOG00000032990	1:1	271983
ENSMUSG00000004609	ENSRNOG00000037331	1:1	558500
ENSMUSG00000056592	ENSRNOG00000023233	1:1	714572
ENSMUSG00000030469	ENSRNOG00000033729	1:1	267724
ENSMUSG00000055102	ENSRNOG00000030160	1:1	270498
ENSMUSG00000030472	ENSRNOG00000022701	1:1	272276
ENSMUSG00000030474	ENSRNOG00000022640	1:1	
ENSMUSG00000038888	ENSRNOG00000018334	1:1	808125
ENSMUSG00000044737	ENSRNOG00000033706	1:1	558359
ENSMUSG00000054046	ENSRNOG00000022353	1:1	552951
ENSMUSG00000044430	ENSRNOG00000034012	1:1	561775
ENSMUSG00000067616	ENSRNOG00000018742	1:1	559716
ENSMUSG00000030693	ENSRNOG00000030281	1:1	610829
ENSMUSG00000047884	ENSRNOG00000022313	1:1	564259
ENSMUSG00000064023	ENSRNOG00000018580	1:1	554299
ENSMUSG00000030713	ENSRNOG00000018664	1:1	557259
ENSMUSG00000050063	ENSRNOG00000031927	1:1	556641
ENSMUSG00000074155	ENSRNOG00000018831	1:1	554186
ENSMUSG00000006948	ENSRNOG00000018864	1:1	560407
ENSMUSG00000055193	ENSRNOG00000049445	1:m	
ENSMUSG00000055193	ENSRNOG00000033805	1:m	560883
ENSMUSG00000063133	ENSRNOG00000047662	n:m	
ENSMUSG00000063133	ENSRNOG00000049279	n:m	
ENSMUSG00000063133	ENSRNOG00000055072	n:m	
ENSMUSG00000063133	ENSRNOG00000046297	n:m	
ENSMUSG00000063133	ENSRNOG00000048630	n:m	
ENSMUSG00000063133	ENSRNOG00000029237	n:m	569760
ENSMUSG00000063133	ENSRNOG00000048901	n:m	
ENSMUSG00000063133	ENSRNOG00000032857	n:m	
ENSMUSG00000063133	ENSRNOG00000033414	n:m	
ENSMUSG00000059042	ENSRNOG00000047662	n:m	
ENSMUSG00000059042	ENSRNOG00000049279	n:m	
ENSMUSG00000059042	ENSRNOG00000055072	n:m	
ENSMUSG00000059042	ENSRNOG00000046297	n:m	612728
ENSMUSG00000059042	ENSRNOG00000048630	n:m	
ENSMUSG00000059042	ENSRNOG00000029237	n:m	
ENSMUSG00000059042	ENSRNOG00000048901	n:m	
ENSMUSG00000059042	ENSRNOG00000032857	n:m	
ENSMUSG00000059042	ENSRNOG00000033414	n:m	
ENSMUSG00000044485	ENSRNOG00000047662	n:m	
ENSMUSG00000044485	ENSRNOG00000049279	n:m	
ENSMUSG00000044485	ENSRNOG00000055072	n:m	613398
ENSMUSG00000044485	ENSRNOG00000046297	n:m	
ENSMUSG00000044485	ENSRNOG00000048630	n:m	
ENSMUSG00000044485	ENSRNOG00000029237	n:m	
ENSMUSG00000044485	ENSRNOG00000048901	n:m	
ENSMUSG00000044485	ENSRNOG00000032857	n:m	
ENSMUSG00000044485	ENSRNOG00000033414	n:m	
ENSMUSG00000053719	ENSRNOG00000047662	n:m	
ENSMUSG00000053719	ENSRNOG00000049279	n:m	
ENSMUSG00000053719	ENSRNOG00000055072	n:m	
ENSMUSG00000053719	ENSRNOG00000046297	n:m	
ENSMUSG00000053719	ENSRNOG00000048630	n:m	
ENSMUSG00000053719	ENSRNOG00000029237	n:m	
ENSMUSG00000053719	ENSRNOG00000048901	n:m	
ENSMUSG00000053719	ENSRNOG00000032857	n:m	
ENSMUSG00000053719	ENSRNOG00000033414	n:m	
ENSMUSG00000063177	ENSRNOG00000047662	n:m	
ENSMUSG00000063177	ENSRNOG00000049279	n:m	
ENSMUSG00000063177	ENSRNOG00000055072	n:m	
ENSMUSG00000063177	ENSRNOG00000046297	n:m	
ENSMUSG00000063177	ENSRNOG00000048630	n:m	
ENSMUSG00000063177	ENSRNOG00000029237	n:m	
ENSMUSG00000063177	ENSRNOG00000048901	n:m	
ENSMUSG00000063177	ENSRNOG00000032857	n:m	
ENSMUSG00000063177	ENSRNOG00000033414	n:m	
ENSMUSG00000066516	ENSRNOG00000047662	n:m	
ENSMUSG00000066516	ENSRNOG00000049279	n:m	
ENSMUSG00000066516	ENSRNOG00000055072	n:m	
ENSMUSG00000066516	ENSRNOG00000046297	n:m	
ENSMUSG00000066516	ENSRNOG00000048630	n:m	
ENSMUSG00000066516	ENSRNOG00000029237	n:m	
ENSMUSG00000066516	ENSRNOG00000048901	n:m	612597
ENSMUSG00000066516	ENSRNOG00000032857	n:m	
ENSMUSG00000066516	ENSRNOG00000033414	n:m	
ENSMUSG00000060177	ENSRNOG00000047662	n:m	
ENSMUSG00000060177	ENSRNOG00000049279	n:m	
ENSMUSG00000060177	ENSRNOG00000055072	n:m	
ENSMUSG00000060177	ENSRNOG00000046297	n:m	
ENSMUSG00000060177	ENSRNOG00000048630	n:m	
ENSMUSG00000060177	ENSRNOG00000029237	n:m	
ENSMUSG00000060177	ENSRNOG00000048901	n:m	
ENSMUSG00000060177	ENSRNOG00000032857	n:m	
ENSMUSG00000060177	ENSRNOG00000033414	n:m	613176
ENSMUSG00000063713	ENSRNOG00000047662	n:m	612890
ENSMUSG00000063713	ENSRNOG00000049279	n:m	
ENSMUSG00000063713	ENSRNOG00000055072	n:m	
ENSMUSG00000063713	ENSRNOG00000046297	n:m	
ENSMUSG00000063713	ENSRNOG00000048630	n:m	
ENSMUSG00000063713	ENSRNOG00000029237	n:m	
ENSMUSG00000063713	ENSRNOG00000048901	n:m	
ENSMUSG00000063713	ENSRNOG00000032857	n:m	
ENSMUSG00000063713	ENSRNOG00000033414	n:m	
ENSMUSG00000066515	ENSRNOG00000047662	n:m	
ENSMUSG00000066515	ENSRNOG00000049279	n:m	612411
ENSMUSG00000066515	ENSRNOG00000055072	n:m	
ENSMUSG00000066515	ENSRNOG00000046297	n:m	
ENSMUSG00000066515	ENSRNOG00000048630	n:m	
ENSMUSG00000066515	ENSRNOG00000029237	n:m	
ENSMUSG00000066515	ENSRNOG00000048901	n:m	
ENSMUSG00000066515	ENSRNOG00000032857	n:m	
ENSMUSG00000066515	ENSRNOG00000033414	n:m	
ENSMUSG00000066513	ENSRNOG00000047662	n:m	
ENSMUSG00000066513	ENSRNOG00000049279	n:m	
ENSMUSG00000066513	ENSRNOG00000055072	n:m	
ENSMUSG00000066513	ENSRNOG00000046297	n:m	
ENSMUSG00000066513	ENSRNOG00000048630	n:m	
ENSMUSG00000066513	ENSRNOG00000029237	n:m	
ENSMUSG00000066513	ENSRNOG00000048901	n:m	
ENSMUSG00000066513	ENSRNOG00000032857	n:m	
ENSMUSG00000066513	ENSRNOG00000033414	n:m	
ENSMUSG00000066512	ENSRNOG00000047662	n:m	
ENSMUSG00000066512	ENSRNOG00000049279	n:m	
ENSMUSG00000066512	ENSRNOG00000055072	n:m	
ENSMUSG00000066512	ENSRNOG00000046297	n:m	
ENSMUSG00000066512	ENSRNOG00000048630	n:m	
ENSMUSG00000066512	ENSRNOG00000029237	n:m	
ENSMUSG00000066512	ENSRNOG00000048901	n:m	
ENSMUSG00000066512	ENSRNOG00000032857	n:m	610924
ENSMUSG00000066512	ENSRNOG00000033414	n:m	
ENSMUSG00000063903	ENSRNOG00000047662	n:m	
ENSMUSG00000063903	ENSRNOG00000049279	n:m	
ENSMUSG00000063903	ENSRNOG00000055072	n:m	
ENSMUSG00000063903	ENSRNOG00000046297	n:m	
ENSMUSG00000063903	ENSRNOG00000048630	n:m	559315
ENSMUSG00000063903	ENSRNOG00000029237	n:m	
ENSMUSG00000063903	ENSRNOG00000048901	n:m	
ENSMUSG00000063903	ENSRNOG00000032857	n:m	
ENSMUSG00000063903	ENSRNOG00000033414	n:m	
ENSMUSG00000045411	ENSRNOG00000019132	1:1	700167
ENSMUSG00000012777	ENSRNOG00000021659	1:1	789715
ENSMUSG00000004473	ENSRNOG00000019138	1:1	764774
ENSMUSG00000038738	ENSRNOG00000019207	1:1	553132
ENSMUSG00000030731	ENSRNOG00000019318	1:1	822721
ENSMUSG00000047085	ENSRNOG00000019418	1:1	553012
ENSMUSG00000038704	ENSRNOG00000019424	1:1	826904
ENSMUSG00000038695	ENSRNOG00000019442	1:1	681355
ENSMUSG00000008140	ENSRNOG00000019532	1:1	857495
ENSMUSG00000051113	ENSRNOG00000031739	1:1	748466
ENSMUSG00000038670	ENSRNOG00000019627	1:1	554639
ENSMUSG00000008193	ENSRNOG00000019660	1:1	721140
ENSMUSG00000038644	ENSRNOG00000019681	1:1	761185
ENSMUSG00000060601	ENSRNOG00000019812	1:1	791417
ENSMUSG00000002204	ENSRNOG00000019854	1:1	698882
ENSMUSG00000062785	ENSRNOG00000019959	1:1	710856
ENSMUSG00000030739	ENSRNOG00000020014	1:1	557486
ENSMUSG00000066500	ENSRNOG00000047254	1:1	780265
ENSMUSG00000048012	ENSRNOG00000026572	1:1	777985
ENSMUSG00000002205	ENSRNOG00000026517	1:1	551414
ENSMUSG00000038539	ENSRNOG00000020060	1:1	712446
ENSMUSG00000109511	ENSRNOG00000048733	1:1	547543
ENSMUSG00000074141	ENSRNOG00000020148	1:1	538655
ENSMUSG00000038520	ENSRNOG00000020191	1:1	548344
ENSMUSG00000011096	ENSRNOG00000020289	1:1	809187
ENSMUSG00000002963	ENSRNOG00000020318	1:1	774477
ENSMUSG00000038502	ENSRNOG00000020358	1:1	744935
ENSMUSG00000002968	ENSRNOG00000020363	1:1	549174
ENSMUSG00000011658	ENSRNOG00000053084	1:1	804523
ENSMUSG00000060279	ENSRNOG00000026243	1:1	515687
ENSMUSG00000059891	ENSRNOG00000020443	1:1	747788
ENSMUSG00000007783	ENSRNOG00000026163	1:1	775322
ENSMUSG00000109324	ENSRNOG00000026109	1:m	749106
ENSMUSG00000109324	ENSRNOG00000004090	1:m	
ENSMUSG00000003190	ENSRNOG00000020486	1:1	744947
ENSMUSG00000003184	ENSRNOG00000043388	1:1	813305
ENSMUSG00000038406	ENSRNOG00000056946	1:1	553271
ENSMUSG00000038387	ENSRNOG00000037247	1:1	522206
ENSMUSG00000046574	ENSRNOG00000059408	1:1	556404
ENSMUSG00000007837	ENSRNOG00000020517	1:1	811597
ENSMUSG00000003421	ENSRNOG00000020543	1:1	766645
ENSMUSG00000019539	ENSRNOG00000043007	1:1	551020
ENSMUSG00000003420	ENSRNOG00000020583	1:1	787752
ENSMUSG00000003429	ENSRNOG00000020595	1:1	861092
ENSMUSG00000074129	ENSRNOG00000020618	1:1	860780
ENSMUSG00000110206	ENSRNOG00000056212	1:1	789893
ENSMUSG00000007833	ENSRNOG00000020623	1:1	661737
ENSMUSG00000003423	ENSRNOG00000020634	1:1	642022
ENSMUSG00000070570	ENSRNOG00000020650	1:1	
ENSMUSG00000095276	ENSRNOG00000047401	1:1	557141
ENSMUSG00000038300	ENSRNOG00000020681	1:1	303016
ENSMUSG00000038292	ENSRNOG00000025378	1:1	786256
ENSMUSG00000030792	ENSRNOG00000020686	1:1	308342
ENSMUSG00000030796	ENSRNOG00000020695	1:1	810719
ENSMUSG00000030798	ENSRNOG00000020699	1:1	791494
ENSMUSG00000094152	ENSRNOG00000025220	1:1	267155
ENSMUSG00000070568	ENSRNOG00000037219	1:1	788781
ENSMUSG00000038260	ENSRNOG00000020714	1:1	800775
ENSMUSG00000038239	ENSRNOG00000020719	1:1	556243
ENSMUSG00000003863	ENSRNOG00000020731	1:1	552236
ENSMUSG00000003872	ENSRNOG00000020746	1:1	830615
ENSMUSG00000063511	ENSRNOG00000020763	1:1	547669
ENSMUSG00000038201	ENSRNOG00000020779	1:1	710863
ENSMUSG00000074121	ENSRNOG00000020783	1:1	263828
ENSMUSG00000100916	ENSRNOG00000047040	1:1	781674
ENSMUSG00000003868	ENSRNOG00000020793	1:1	862825
ENSMUSG00000003865	ENSRNOG00000020812	1:1	860573
ENSMUSG00000050708	ENSRNOG00000029082	n:m	
ENSMUSG00000050708	ENSRNOG00000031540	n:m	
ENSMUSG00000050708	ENSRNOG00000031506	n:m	
ENSMUSG00000050708	ENSRNOG00000033776	n:m	860920
ENSMUSG00000050708	ENSRNOG00000004662	n:m	
ENSMUSG00000050708	ENSRNOG00000034150	n:m	
ENSMUSG00000003873	ENSRNOG00000020876	1:1	810402
ENSMUSG00000011382	ENSRNOG00000020883	1:1	737318
ENSMUSG00000023467	ENSRNOG00000020927	1:1	804160
ENSMUSG00000030824	ENSRNOG00000020889	1:1	659223
ENSMUSG00000040435	ENSRNOG00000020938	1:1	267526
ENSMUSG00000040428	ENSRNOG00000020942	1:1	774865
ENSMUSG00000030825	ENSRNOG00000020949	1:1	508563
ENSMUSG00000030826	ENSRNOG00000020956	1:1	862868
ENSMUSG00000030827	ENSRNOG00000020990	1:1	803332
ENSMUSG00000008461	ENSRNOG00000020995	1:1	637022
ENSMUSG00000064158	ENSRNOG00000024678	1:1	804609
ENSMUSG00000044562	ENSRNOG00000021004	1:1	794918
ENSMUSG00000042918	ENSRNOG00000024580	1:1	794961
ENSMUSG00000055978	ENSRNOG00000021011	1:1	637023
ENSMUSG00000040364	ENSRNOG00000021014	1:1	
ENSMUSG00000070564	ENSRNOG00000021016	1:1	746057
ENSMUSG00000003273	ENSRNOG00000021017	1:1	638892
ENSMUSG00000059824	ENSRNOG00000021027	1:1	652115
ENSMUSG00000057342	ENSRNOG00000021032	1:1	710720
ENSMUSG00000059070	ENSRNOG00000021035	1:1	864827
ENSMUSG00000054161	ENSRNOG00000021039	1:1	804161
ENSMUSG00000070563	ENSRNOG00000021037	1:1	810046
ENSMUSG00000003271	ENSRNOG00000021046	1:1	787082
ENSMUSG00000003269	ENSRNOG00000021051	1:1	813434
ENSMUSG00000058743	ENSRNOG00000021056	1:1	824418
ENSMUSG00000053801	ENSRNOG00000021058	1:1	640934
ENSMUSG00000002771	ENSRNOG00000021063	1:1	770497
ENSMUSG00000002778	ENSRNOG00000021082	1:1	776676
ENSMUSG00000040231	ENSRNOG00000021093	1:1	776904
ENSMUSG00000002781	ENSRNOG00000021096	1:1	692659
ENSMUSG00000040212	ENSRNOG00000021104	1:1	787722
ENSMUSG00000040189	ENSRNOG00000021109	1:1	776397
ENSMUSG00000030834	ENSRNOG00000028781	1:1	552199
ENSMUSG00000030835	ENSRNOG00000021118	1:1	671240
ENSMUSG00000096146	ENSRNOG00000021128	1:1	824410
ENSMUSG00000030838	ENSRNOG00000021149	1:1	834656
ENSMUSG00000009471	ENSRNOG00000011306	1:1	822860
ENSMUSG00000058975	ENSRNOG00000055401	1:1	710843
ENSMUSG00000030839	ENSRNOG00000011488	1:1	547637
ENSMUSG00000040046	ENSRNOG00000011672	1:1	816687
ENSMUSG00000006763	ENSRNOG00000011895	1:1	830483
ENSMUSG00000014418	ENSRNOG00000055531	1:1	761632
ENSMUSG00000006599	ENSRNOG00000012360	1:1	846134
ENSMUSG00000063229	ENSRNOG00000013009	1:1	847392
ENSMUSG00000030851	ENSRNOG00000013103	1:1	847396
ENSMUSG00000014402	ENSRNOG00000013381	1:1	547345
ENSMUSG00000043262	ENSRNOG00000013624	1:1	799989
ENSMUSG00000056509	ENSRNOG00000058252	1:1	260767
ENSMUSG00000049516	ENSRNOG00000050806	1:1	548600
ENSMUSG00000010307	ENSRNOG00000013663	1:1	507469
ENSMUSG00000030854	ENSRNOG00000013981	1:1	529783
ENSMUSG00000052303	ENSRNOG00000014227	n:1	
ENSMUSG00000074111	ENSRNOG00000014227	n:1	544311
ENSMUSG00000050650	ENSRNOG00000014227	n:1	
ENSMUSG00000093973	ENSRNOG00000014227	n:1	
ENSMUSG00000096719	ENSRNOG00000014227	n:1	
ENSMUSG00000070552	ENSRNOG00000014242	1:1	
ENSMUSG00000070550	ENSRNOG00000033021	1:m	544327
ENSMUSG00000070550	ENSRNOG00000022703	1:m	
ENSMUSG00000050870	ENSRNOG00000045635	1:1	518906
ENSMUSG00000070547	ENSRNOG00000033665	n:m	
ENSMUSG00000070547	ENSRNOG00000022729	n:m	
ENSMUSG00000070547	ENSRNOG00000028982	n:m	544320
ENSMUSG00000074109	ENSRNOG00000033665	n:m	544317
ENSMUSG00000074109	ENSRNOG00000022729	n:m	
ENSMUSG00000074109	ENSRNOG00000028982	n:m	
ENSMUSG00000050425	ENSRNOG00000037156	1:1	280063
ENSMUSG00000070546	ENSRNOG00000014266	1:1	544326
ENSMUSG00000030471	ENSRNOG00000014277	1:1	752807
ENSMUSG00000030470	ENSRNOG00000014327	1:1	547672
ENSMUSG00000046179	ENSRNOG00000022537	1:1	842713
ENSMUSG00000052512	ENSRNOG00000014530	1:1	552753
ENSMUSG00000030507	ENSRNOG00000014706	1:1	797235
ENSMUSG00000039745	ENSRNOG00000022189	1:1	758636
ENSMUSG00000030505	ENSRNOG00000014829	1:1	749103
ENSMUSG00000039728	ENSRNOG00000031662	1:1	788736
ENSMUSG00000055409	ENSRNOG00000015675	1:1	556762
ENSMUSG00000084234	ENSRNOG00000045720	1:1	847142
ENSMUSG00000055489	ENSRNOG00000015972	1:1	796221
ENSMUSG00000030500	ENSRNOG00000016147	1:1	547524
ENSMUSG00000092118	ENSRNOG00000023968	1:1	304522
ENSMUSG00000030498	ENSRNOG00000016717	1:1	855367
ENSMUSG00000074093	ENSRNOG00000037137	1:1	831265
ENSMUSG00000094445	ENSRNOG00000049297	1:1	260764
ENSMUSG00000033790	ENSRNOG00000011480	1:1	834254
ENSMUSG00000030447	ENSRNOG00000011945	1:1	719149
ENSMUSG00000030452	ENSRNOG00000012690	1:1	523044
ENSMUSG00000047037	ENSRNOG00000042702	1:1	523050
ENSMUSG00000030451	ENSRNOG00000013718	1:1	844631
ENSMUSG00000030450	ENSRNOG00000014465	1:1	549460
ENSMUSG00000055026	ENSRNOG00000014862	1:1	637292
ENSMUSG00000055078	ENSRNOG00000010803	1:1	637259
ENSMUSG00000033676	ENSRNOG00000060599	1:1	637247
ENSMUSG00000025324	ENSRNOG00000056228	1:1	523659
ENSMUSG00000025326	ENSRNOG00000015734	1:1	829577
ENSMUSG00000000948	ENSRNOG00000054391	1:m	302721
ENSMUSG00000000948	ENSRNOG00000022595	1:m	
ENSMUSG00000102252	ENSRNOG00000059764	1:1	549211
ENSMUSG00000033585	ENSRNOG00000010146	1:1	271323
ENSMUSG00000056972	ENSRNOG00000010158	1:1	266309
ENSMUSG00000070527	ENSRNOG00000010172	1:1	755474
ENSMUSG00000070526	ENSRNOG00000024429	n:1	727412
ENSMUSG00000109344	ENSRNOG00000036743	n:m	
ENSMUSG00000109344	ENSRNOG00000038520	n:m	566977
ENSMUSG00000109344	ENSRNOG00000024700	n:m	
ENSMUSG00000030525	ENSRNOG00000010853	1:1	637269
ENSMUSG00000033510	ENSRNOG00000015503	1:1	812850
ENSMUSG00000030523	ENSRNOG00000015829	1:1	800774
ENSMUSG00000030522	ENSRNOG00000016090	1:1	496539
ENSMUSG00000033458	ENSRNOG00000023985	1:1	839283
ENSMUSG00000030521	ENSRNOG00000016266	1:1	547388
ENSMUSG00000033429	ENSRNOG00000016327	1:1	838457
ENSMUSG00000030519	ENSRNOG00000016358	1:1	823575
ENSMUSG00000030518	ENSRNOG00000023496	1:1	823576
ENSMUSG00000070520	ENSRNOG00000055506	n:1	658921
ENSMUSG00000030516	ENSRNOG00000011077	1:1	
ENSMUSG00000030515	ENSRNOG00000024460	1:1	
ENSMUSG00000078681	ENSRNOG00000011290	1:1	524560
ENSMUSG00000030513	ENSRNOG00000011526	1:1	553043
ENSMUSG00000030512	ENSRNOG00000011932	1:1	547080
ENSMUSG00000075701	ENSRNOG00000012576	1:1	769137
ENSMUSG00000032640	ENSRNOG00000012698	1:1	810360
ENSMUSG00000015134	ENSRNOG00000052070	1:1	661727
ENSMUSG00000030509	ENSRNOG00000013795	1:1	551955
ENSMUSG00000053091	ENSRNOG00000042776	1:1	759962
ENSMUSG00000030510	ENSRNOG00000013823	1:1	529244
ENSMUSG00000058145	ENSRNOG00000037080	1:1	551186
ENSMUSG00000043831	ENSRNOG00000050624	1:1	826328
ENSMUSG00000030557	ENSRNOG00000047756	1:1	551512
ENSMUSG00000030556	ENSRNOG00000023274	1:1	550123
ENSMUSG00000030555	ENSRNOG00000013877	1:1	552324
ENSMUSG00000005533	ENSRNOG00000014187	1:1	833173
ENSMUSG00000074071	ENSRNOG00000022822	1:1	810795
ENSMUSG00000042659	ENSRNOG00000010775	1:1	507583
ENSMUSG00000030551	ENSRNOG00000010308	1:1	730608
ENSMUSG00000032776	ENSRNOG00000009932	1:1	641964
ENSMUSG00000070509	ENSRNOG00000012874	1:1	762646
ENSMUSG00000078671	ENSRNOG00000012716	1:1	549230
ENSMUSG00000078670	ENSRNOG00000012369	1:1	751517
ENSMUSG00000025790	ENSRNOG00000032798	1:1	551258
ENSMUSG00000066406	ENSRNOG00000010964	1:1	782633
ENSMUSG00000055652	ENSRNOG00000010959	1:1	753905
ENSMUSG00000025754	ENSRNOG00000022610	1:1	801361
ENSMUSG00000059146	ENSRNOG00000018674	1:1	782138
ENSMUSG00000030612	ENSRNOG00000018547	1:1	796277
ENSMUSG00000030611	ENSRNOG00000018531	1:1	829409
ENSMUSG00000030610	ENSRNOG00000018515	1:1	547390
ENSMUSG00000030609	ENSRNOG00000018421	1:1	842203
ENSMUSG00000039236	ENSRNOG00000054561	1:1	842198
ENSMUSG00000030607	ENSRNOG00000028992	1:1	551883
ENSMUSG00000030606	ENSRNOG00000022321	1:1	270404
ENSMUSG00000030605	ENSRNOG00000017510	1:1	803933
ENSMUSG00000039202	ENSRNOG00000017120	1:1	792029
ENSMUSG00000039194	ENSRNOG00000016897	1:1	530531
ENSMUSG00000039187	ENSRNOG00000016689	1:1	814567
ENSMUSG00000039176	ENSRNOG00000032293	1:1	829273
ENSMUSG00000030549	ENSRNOG00000015526	1:1	507400
ENSMUSG00000046591	ENSRNOG00000015520	1:1	809050
ENSMUSG00000050382	ENSRNOG00000026857	1:1	551187
ENSMUSG00000030546	ENSRNOG00000015086	1:1	812112
ENSMUSG00000030545	ENSRNOG00000015003	1:1	728608
ENSMUSG00000039099	ENSRNOG00000026514	1:1	829396
ENSMUSG00000030544	ENSRNOG00000014951	1:1	725385
ENSMUSG00000030543	ENSRNOG00000014925	1:1	730719
ENSMUSG00000039062	ENSRNOG00000014610	1:1	797499
ENSMUSG00000063801	ENSRNOG00000043141	1:1	839323
ENSMUSG00000039043	ENSRNOG00000014589	1:1	516338
ENSMUSG00000048897	ENSRNOG00000014278	1:1	775962
ENSMUSG00000030541	ENSRNOG00000013949	1:1	
ENSMUSG00000030539	ENSRNOG00000025167	1:1	837140
ENSMUSG00000030538	ENSRNOG00000033498	1:1	548332
ENSMUSG00000045467	ENSRNOG00000056362	1:1	494611
ENSMUSG00000047084	ENSRNOG00000013553	1:1	817939
ENSMUSG00000030534	ENSRNOG00000013149	1:1	657010
ENSMUSG00000038930	ENSRNOG00000042059	1:1	812938
ENSMUSG00000038943	ENSRNOG00000013057	1:1	734926
ENSMUSG00000030533	ENSRNOG00000012357	1:1	816628
ENSMUSG00000030532	ENSRNOG00000012236	1:1	679068
ENSMUSG00000038886	ENSRNOG00000012055	1:1	836649
ENSMUSG00000053158	ENSRNOG00000011683	1:1	808733
ENSMUSG00000030530	ENSRNOG00000011352	1:1	550732
