mouse_ID	zebrafish_ID	orthotype	OMAgroup
ENSMUSG00000071302	ENSDARG00000087674	n:m	
ENSMUSG00000071302	ENSDARG00000071097	n:m	
ENSMUSG00000071302	ENSDARG00000089953	n:m	
ENSMUSG00000071302	ENSDARG00000091243	n:m	
ENSMUSG00000071302	ENSDARG00000099890	n:m	
ENSMUSG00000071302	ENSDARG00000105056	n:m	
ENSMUSG00000071302	ENSDARG00000107426	n:m	
ENSMUSG00000071302	ENSDARG00000100883	n:m	
ENSMUSG00000071302	ENSDARG00000100468	n:m	
ENSMUSG00000071302	ENSDARG00000099721	n:m	
ENSMUSG00000071302	ENSDARG00000098800	n:m	
ENSMUSG00000071302	ENSDARG00000071790	n:m	
ENSMUSG00000071302	ENSDARG00000101533	n:m	
ENSMUSG00000071302	ENSDARG00000103827	n:m	
ENSMUSG00000071302	ENSDARG00000100192	n:m	
ENSMUSG00000071302	ENSDARG00000091896	n:m	
ENSMUSG00000071302	ENSDARG00000086831	n:m	
ENSMUSG00000071302	ENSDARG00000098122	n:m	
ENSMUSG00000071302	ENSDARG00000103450	n:m	
ENSMUSG00000071302	ENSDARG00000091679	n:m	
ENSMUSG00000071302	ENSDARG00000100803	n:m	
ENSMUSG00000071302	ENSDARG00000076807	n:m	
ENSMUSG00000071302	ENSDARG00000102150	n:m	
ENSMUSG00000071302	ENSDARG00000097521	n:m	
ENSMUSG00000071302	ENSDARG00000097842	n:m	
ENSMUSG00000071302	ENSDARG00000069796	n:m	
ENSMUSG00000071302	ENSDARG00000104281	n:m	
ENSMUSG00000071302	ENSDARG00000101782	n:m	
ENSMUSG00000071302	ENSDARG00000106744	n:m	
ENSMUSG00000071302	ENSDARG00000108687	n:m	
ENSMUSG00000071302	ENSDARG00000104074	n:m	
ENSMUSG00000071302	ENSDARG00000101103	n:m	
ENSMUSG00000071302	ENSDARG00000106172	n:m	
ENSMUSG00000071302	ENSDARG00000107025	n:m	
ENSMUSG00000071302	ENSDARG00000107931	n:m	
ENSMUSG00000071302	ENSDARG00000094484	n:m	
ENSMUSG00000071302	ENSDARG00000086182	n:m	
ENSMUSG00000071302	ENSDARG00000101223	n:m	
ENSMUSG00000071302	ENSDARG00000100074	n:m	
ENSMUSG00000071302	ENSDARG00000087070	n:m	
ENSMUSG00000071302	ENSDARG00000093665	n:m	
ENSMUSG00000071302	ENSDARG00000098166	n:m	
ENSMUSG00000071302	ENSDARG00000106936	n:m	
ENSMUSG00000071302	ENSDARG00000101960	n:m	
ENSMUSG00000071302	ENSDARG00000101851	n:m	
ENSMUSG00000071302	ENSDARG00000098071	n:m	
ENSMUSG00000071302	ENSDARG00000099697	n:m	
ENSMUSG00000071302	ENSDARG00000103346	n:m	
ENSMUSG00000071302	ENSDARG00000091808	n:m	
ENSMUSG00000071302	ENSDARG00000098796	n:m	
ENSMUSG00000071302	ENSDARG00000100123	n:m	
ENSMUSG00000071302	ENSDARG00000108138	n:m	
ENSMUSG00000071302	ENSDARG00000109137	n:m	
ENSMUSG00000071302	ENSDARG00000087562	n:m	
ENSMUSG00000071302	ENSDARG00000093478	n:m	
ENSMUSG00000071302	ENSDARG00000093424	n:m	
ENSMUSG00000071302	ENSDARG00000101853	n:m	
ENSMUSG00000071302	ENSDARG00000102735	n:m	
ENSMUSG00000071302	ENSDARG00000104160	n:m	
ENSMUSG00000071302	ENSDARG00000102994	n:m	
ENSMUSG00000071302	ENSDARG00000098839	n:m	
ENSMUSG00000071302	ENSDARG00000102635	n:m	
ENSMUSG00000071302	ENSDARG00000098371	n:m	
ENSMUSG00000071302	ENSDARG00000103031	n:m	592754
ENSMUSG00000071302	ENSDARG00000103397	n:m	
ENSMUSG00000071302	ENSDARG00000102289	n:m	
ENSMUSG00000071302	ENSDARG00000101137	n:m	
ENSMUSG00000071302	ENSDARG00000102131	n:m	
ENSMUSG00000071302	ENSDARG00000102439	n:m	
ENSMUSG00000071302	ENSDARG00000078728	n:m	
ENSMUSG00000071302	ENSDARG00000091648	n:m	
ENSMUSG00000071302	ENSDARG00000099242	n:m	
ENSMUSG00000071302	ENSDARG00000104504	n:m	
ENSMUSG00000071302	ENSDARG00000091878	n:m	
ENSMUSG00000071302	ENSDARG00000102268	n:m	
ENSMUSG00000071302	ENSDARG00000099119	n:m	
ENSMUSG00000071302	ENSDARG00000098892	n:m	
ENSMUSG00000071302	ENSDARG00000099277	n:m	
ENSMUSG00000071302	ENSDARG00000103239	n:m	
ENSMUSG00000071302	ENSDARG00000108677	n:m	
ENSMUSG00000071302	ENSDARG00000099760	n:m	
ENSMUSG00000071302	ENSDARG00000100471	n:m	
ENSMUSG00000071302	ENSDARG00000102311	n:m	
ENSMUSG00000071302	ENSDARG00000101147	n:m	
ENSMUSG00000071302	ENSDARG00000101978	n:m	
ENSMUSG00000071302	ENSDARG00000093254	n:m	
ENSMUSG00000071302	ENSDARG00000103865	n:m	
ENSMUSG00000071302	ENSDARG00000073708	n:m	
ENSMUSG00000071302	ENSDARG00000101883	n:m	
ENSMUSG00000071302	ENSDARG00000102480	n:m	
ENSMUSG00000071302	ENSDARG00000098464	n:m	
ENSMUSG00000071302	ENSDARG00000099610	n:m	
ENSMUSG00000071302	ENSDARG00000101821	n:m	
ENSMUSG00000071302	ENSDARG00000107779	n:m	
ENSMUSG00000071302	ENSDARG00000101692	n:m	
ENSMUSG00000071302	ENSDARG00000099017	n:m	
ENSMUSG00000071302	ENSDARG00000098693	n:m	
ENSMUSG00000071302	ENSDARG00000099731	n:m	
ENSMUSG00000071302	ENSDARG00000100328	n:m	
ENSMUSG00000071302	ENSDARG00000102177	n:m	
ENSMUSG00000071302	ENSDARG00000103437	n:m	
ENSMUSG00000071302	ENSDARG00000103174	n:m	
ENSMUSG00000071302	ENSDARG00000100701	n:m	
ENSMUSG00000071302	ENSDARG00000107106	n:m	
ENSMUSG00000071302	ENSDARG00000098248	n:m	
ENSMUSG00000071302	ENSDARG00000102665	n:m	
ENSMUSG00000025899	ENSDARG00000060256	1:1	537162
ENSMUSG00000025898	ENSDARG00000091760	1:1	658790
ENSMUSG00000041624	ENSDARG00000093185	1:1	
ENSMUSG00000025894	ENSDARG00000037501	1:1	740672
ENSMUSG00000025893	ENSDARG00000060512	1:1	774019
ENSMUSG00000041124	ENSDARG00000018040	1:1	752276
ENSMUSG00000025892	ENSDARG00000037496	1:1	770489
ENSMUSG00000025888	ENSDARG00000008165	n:m	
ENSMUSG00000025888	ENSDARG00000052039	n:m	
ENSMUSG00000025888	ENSDARG00000094433	n:m	
ENSMUSG00000025887	ENSDARG00000008165	n:m	
ENSMUSG00000025887	ENSDARG00000052039	n:m	
ENSMUSG00000025887	ENSDARG00000094433	n:m	
ENSMUSG00000032006	ENSDARG00000077677	1:1	769130
ENSMUSG00000032002	ENSDARG00000100363	1:1	840562
ENSMUSG00000050578	ENSDARG00000100794	1:1	829938
ENSMUSG00000005800	ENSDARG00000108401	1:1	
ENSMUSG00000057367	ENSDARG00000044619	n:1	848674
ENSMUSG00000032000	ENSDARG00000044619	n:1	
ENSMUSG00000053110	ENSDARG00000068401	1:1	855219
ENSMUSG00000053070	ENSDARG00000000349	1:1	793674
ENSMUSG00000040729	ENSDARG00000068398	1:1	544045
ENSMUSG00000031997	ENSDARG00000067730	1:m	
ENSMUSG00000031997	ENSDARG00000056625	1:m	549063
ENSMUSG00000050730	ENSDARG00000056619	1:1	
ENSMUSG00000039488	ENSDARG00000021584	1:1	552179
ENSMUSG00000079084	ENSDARG00000014966	1:1	822983
ENSMUSG00000031918	ENSDARG00000004616	1:1	496535
ENSMUSG00000031922	ENSDARG00000067668	1:1	812925
ENSMUSG00000037808	ENSDARG00000012432	1:1	853906
ENSMUSG00000032009	ENSDARG00000015822	1:1	785597
ENSMUSG00000037419	ENSDARG00000101892	1:1	
ENSMUSG00000004096	ENSDARG00000013382	1:1	547084
ENSMUSG00000031931	ENSDARG00000023508	1:1	549020
ENSMUSG00000031928	ENSDARG00000105014	1:1	665578
ENSMUSG00000031932	ENSDARG00000058120	1:1	
ENSMUSG00000031934	ENSDARG00000025285	1:1	787478
ENSMUSG00000031937	ENSDARG00000079795	1:1	
ENSMUSG00000031938	ENSDARG00000100254	1:1	769005
ENSMUSG00000058173	ENSDARG00000097824	1:1	828414
ENSMUSG00000043885	ENSDARG00000039661	1:1	548274
ENSMUSG00000050901	ENSDARG00000086493	1:1	657360
ENSMUSG00000074505	ENSDARG00000033840	1:1	265965
ENSMUSG00000001774	ENSDARG00000017067	1:1	767501
ENSMUSG00000074500	ENSDARG00000103047	1:m	
ENSMUSG00000074500	ENSDARG00000092617	1:m	
ENSMUSG00000074500	ENSDARG00000098281	1:m	
ENSMUSG00000074500	ENSDARG00000089875	1:m	
ENSMUSG00000074500	ENSDARG00000100257	1:m	
ENSMUSG00000074500	ENSDARG00000100001	1:m	
ENSMUSG00000032171	ENSDARG00000101915	n:1	860745
ENSMUSG00000032172	ENSDARG00000077847	1:1	796779
ENSMUSG00000053773	ENSDARG00000105060	1:m	
ENSMUSG00000053773	ENSDARG00000028048	1:m	508666
ENSMUSG00000038884	ENSDARG00000052176	1:1	772149
ENSMUSG00000004100	ENSDARG00000022232	1:1	796316
ENSMUSG00000070319	ENSDARG00000016889	1:1	864682
ENSMUSG00000004099	ENSDARG00000030756	1:1	823651
ENSMUSG00000043895	ENSDARG00000036548	1:1	798166
ENSMUSG00000003299	ENSDARG00000058824	1:1	852907
ENSMUSG00000037405	ENSDARG00000076144	n:1	
ENSMUSG00000111497	ENSDARG00000052617	1:1	809053
ENSMUSG00000032175	ENSDARG00000020326	1:1	818560
ENSMUSG00000003308	ENSDARG00000074634	1:1	551130
ENSMUSG00000045087	ENSDARG00000040526	1:m	
ENSMUSG00000045087	ENSDARG00000052192	1:m	757763
ENSMUSG00000002820	ENSDARG00000043548	1:m	833912
ENSMUSG00000002820	ENSDARG00000088145	1:m	
ENSMUSG00000035047	ENSDARG00000075380	1:1	547188
ENSMUSG00000096472	ENSDARG00000094176	1:1	551725
ENSMUSG00000003309	ENSDARG00000096454	1:1	531857
ENSMUSG00000057193	ENSDARG00000037059	1:1	765205
ENSMUSG00000032178	ENSDARG00000058660	1:1	805317
ENSMUSG00000002825	ENSDARG00000043105	1:1	859725
ENSMUSG00000033335	ENSDARG00000103054	1:m	
ENSMUSG00000033335	ENSDARG00000069937	1:m	811182
ENSMUSG00000032180	ENSDARG00000017255	1:1	498660
ENSMUSG00000032185	ENSDARG00000018698	1:1	749104
ENSMUSG00000048429	ENSDARG00000037909	1:1	762555
ENSMUSG00000032187	ENSDARG00000077226	1:1	547306
ENSMUSG00000032193	ENSDARG00000029476	1:1	549544
ENSMUSG00000074476	ENSDARG00000093622	1:1	792988
ENSMUSG00000032194	ENSDARG00000018393	1:1	767579
ENSMUSG00000019066	ENSDARG00000018107	n:m	522171
ENSMUSG00000019066	ENSDARG00000042803	n:m	
ENSMUSG00000019066	ENSDARG00000101534	n:m	
ENSMUSG00000040883	ENSDARG00000100677	1:1	703454
ENSMUSG00000040563	ENSDARG00000101478	1:m	495345
ENSMUSG00000040563	ENSDARG00000044600	1:m	
ENSMUSG00000006235	ENSDARG00000090834	1:1	
ENSMUSG00000040146	ENSDARG00000071213	1:1	731506
ENSMUSG00000039632	ENSDARG00000062978	1:1	776395
ENSMUSG00000003402	ENSDARG00000004470	1:1	827942
ENSMUSG00000003410	ENSDARG00000014420	1:1	551062
ENSMUSG00000038895	ENSDARG00000093469	1:1	830060
ENSMUSG00000066839	ENSDARG00000062834	1:1	853333
ENSMUSG00000001349	ENSDARG00000102398	1:1	542533
ENSMUSG00000013822	ENSDARG00000099453	1:1	675312
ENSMUSG00000001348	ENSDARG00000019763	1:1	491181
ENSMUSG00000010607	ENSDARG00000045773	1:1	303546
ENSMUSG00000066829	ENSDARG00000097551	n:m	
ENSMUSG00000066829	ENSDARG00000095708	n:m	
ENSMUSG00000066829	ENSDARG00000099718	n:m	
ENSMUSG00000066829	ENSDARG00000076134	n:m	
ENSMUSG00000066829	ENSDARG00000087674	n:m	
ENSMUSG00000066829	ENSDARG00000071097	n:m	
ENSMUSG00000066829	ENSDARG00000089953	n:m	
ENSMUSG00000066829	ENSDARG00000091243	n:m	
ENSMUSG00000066829	ENSDARG00000099890	n:m	
ENSMUSG00000066829	ENSDARG00000105056	n:m	
ENSMUSG00000066829	ENSDARG00000107426	n:m	
ENSMUSG00000066829	ENSDARG00000100883	n:m	
ENSMUSG00000066829	ENSDARG00000100468	n:m	
ENSMUSG00000066829	ENSDARG00000099721	n:m	
ENSMUSG00000066829	ENSDARG00000098800	n:m	
ENSMUSG00000066829	ENSDARG00000071790	n:m	
ENSMUSG00000066829	ENSDARG00000101533	n:m	
ENSMUSG00000066829	ENSDARG00000103827	n:m	
ENSMUSG00000066829	ENSDARG00000100192	n:m	
ENSMUSG00000066829	ENSDARG00000091896	n:m	
ENSMUSG00000066829	ENSDARG00000086831	n:m	
ENSMUSG00000066829	ENSDARG00000098122	n:m	
ENSMUSG00000066829	ENSDARG00000103450	n:m	
ENSMUSG00000066829	ENSDARG00000091679	n:m	
ENSMUSG00000066829	ENSDARG00000100803	n:m	
ENSMUSG00000066829	ENSDARG00000076807	n:m	
ENSMUSG00000066829	ENSDARG00000102150	n:m	
ENSMUSG00000066829	ENSDARG00000097521	n:m	
ENSMUSG00000066829	ENSDARG00000097842	n:m	
ENSMUSG00000066829	ENSDARG00000069796	n:m	
ENSMUSG00000066829	ENSDARG00000104281	n:m	
ENSMUSG00000066829	ENSDARG00000101782	n:m	
ENSMUSG00000066829	ENSDARG00000106744	n:m	
ENSMUSG00000066829	ENSDARG00000108687	n:m	
ENSMUSG00000066829	ENSDARG00000104074	n:m	
ENSMUSG00000066829	ENSDARG00000101103	n:m	
ENSMUSG00000066829	ENSDARG00000106172	n:m	
ENSMUSG00000066829	ENSDARG00000107025	n:m	
ENSMUSG00000066829	ENSDARG00000107931	n:m	
ENSMUSG00000066829	ENSDARG00000094484	n:m	
ENSMUSG00000066829	ENSDARG00000086182	n:m	
ENSMUSG00000066829	ENSDARG00000101223	n:m	
ENSMUSG00000066829	ENSDARG00000100074	n:m	
ENSMUSG00000066829	ENSDARG00000087070	n:m	
ENSMUSG00000066829	ENSDARG00000093665	n:m	
ENSMUSG00000066829	ENSDARG00000098166	n:m	
ENSMUSG00000066829	ENSDARG00000106936	n:m	
ENSMUSG00000066829	ENSDARG00000101960	n:m	
ENSMUSG00000066829	ENSDARG00000101851	n:m	
ENSMUSG00000066829	ENSDARG00000098071	n:m	
ENSMUSG00000066829	ENSDARG00000099697	n:m	
ENSMUSG00000066829	ENSDARG00000103346	n:m	
ENSMUSG00000066829	ENSDARG00000091808	n:m	
ENSMUSG00000066829	ENSDARG00000098796	n:m	
ENSMUSG00000066829	ENSDARG00000100123	n:m	
ENSMUSG00000066829	ENSDARG00000108138	n:m	
ENSMUSG00000066829	ENSDARG00000109137	n:m	
ENSMUSG00000066829	ENSDARG00000087562	n:m	
ENSMUSG00000066829	ENSDARG00000093478	n:m	
ENSMUSG00000066829	ENSDARG00000093424	n:m	
ENSMUSG00000066829	ENSDARG00000101853	n:m	
ENSMUSG00000066829	ENSDARG00000102735	n:m	
ENSMUSG00000066829	ENSDARG00000104160	n:m	
ENSMUSG00000066829	ENSDARG00000102994	n:m	
ENSMUSG00000066829	ENSDARG00000098839	n:m	
ENSMUSG00000066829	ENSDARG00000102635	n:m	
ENSMUSG00000066829	ENSDARG00000098371	n:m	
ENSMUSG00000066829	ENSDARG00000103031	n:m	
ENSMUSG00000066829	ENSDARG00000103397	n:m	
ENSMUSG00000066829	ENSDARG00000102289	n:m	
ENSMUSG00000066829	ENSDARG00000101137	n:m	
ENSMUSG00000066829	ENSDARG00000102131	n:m	
ENSMUSG00000066829	ENSDARG00000102439	n:m	
ENSMUSG00000066829	ENSDARG00000078728	n:m	
ENSMUSG00000066829	ENSDARG00000091648	n:m	
ENSMUSG00000066829	ENSDARG00000099242	n:m	
ENSMUSG00000066829	ENSDARG00000104504	n:m	
ENSMUSG00000066829	ENSDARG00000091878	n:m	
ENSMUSG00000066829	ENSDARG00000102268	n:m	
ENSMUSG00000066829	ENSDARG00000099119	n:m	
ENSMUSG00000066829	ENSDARG00000098892	n:m	
ENSMUSG00000066829	ENSDARG00000099277	n:m	
ENSMUSG00000066829	ENSDARG00000103239	n:m	
ENSMUSG00000066829	ENSDARG00000108677	n:m	
ENSMUSG00000066829	ENSDARG00000099760	n:m	
ENSMUSG00000066829	ENSDARG00000100471	n:m	
ENSMUSG00000066829	ENSDARG00000102311	n:m	
ENSMUSG00000066829	ENSDARG00000101147	n:m	
ENSMUSG00000066829	ENSDARG00000101978	n:m	
ENSMUSG00000066829	ENSDARG00000093254	n:m	
ENSMUSG00000066829	ENSDARG00000103865	n:m	
ENSMUSG00000066829	ENSDARG00000073708	n:m	
ENSMUSG00000066829	ENSDARG00000101883	n:m	
ENSMUSG00000066829	ENSDARG00000102480	n:m	
ENSMUSG00000066829	ENSDARG00000098464	n:m	
ENSMUSG00000066829	ENSDARG00000099610	n:m	
ENSMUSG00000066829	ENSDARG00000101821	n:m	
ENSMUSG00000066829	ENSDARG00000107779	n:m	
ENSMUSG00000066829	ENSDARG00000101692	n:m	
ENSMUSG00000066829	ENSDARG00000099017	n:m	
ENSMUSG00000066829	ENSDARG00000098693	n:m	
ENSMUSG00000066829	ENSDARG00000099731	n:m	
ENSMUSG00000066829	ENSDARG00000100328	n:m	
ENSMUSG00000066829	ENSDARG00000102177	n:m	
ENSMUSG00000066829	ENSDARG00000103437	n:m	
ENSMUSG00000066829	ENSDARG00000103174	n:m	
ENSMUSG00000066829	ENSDARG00000100701	n:m	
ENSMUSG00000066829	ENSDARG00000107106	n:m	
ENSMUSG00000066829	ENSDARG00000098248	n:m	
ENSMUSG00000066829	ENSDARG00000102665	n:m	
ENSMUSG00000036777	ENSDARG00000060917	1:1	783147
ENSMUSG00000032239	ENSDARG00000098942	1:1	553261
ENSMUSG00000036411	ENSDARG00000057227	1:1	812557
ENSMUSG00000035919	ENSDARG00000079217	1:1	857871
ENSMUSG00000031963	ENSDARG00000101980	1:1	267171
ENSMUSG00000043067	ENSDARG00000069995	1:1	719029
ENSMUSG00000031965	ENSDARG00000005150	1:1	815842
ENSMUSG00000008429	ENSDARG00000021033	1:1	
ENSMUSG00000001833	ENSDARG00000052673	1:1	839012
ENSMUSG00000036611	ENSDARG00000071116	1:1	807323
ENSMUSG00000045994	ENSDARG00000040547	1:1	822661
ENSMUSG00000036395	ENSDARG00000034941	1:1	835404
ENSMUSG00000031969	ENSDARG00000042658	1:1	832459
ENSMUSG00000035443	ENSDARG00000042659	1:1	798012
ENSMUSG00000031988	ENSDARG00000055433	1:1	862136
ENSMUSG00000035024	ENSDARG00000034773	1:1	824628
ENSMUSG00000031990	ENSDARG00000061794	1:1	764777
ENSMUSG00000062257	ENSDARG00000013005	n:1	
ENSMUSG00000059974	ENSDARG00000013005	n:1	
ENSMUSG00000031993	ENSDARG00000079931	1:1	795181
ENSMUSG00000033453	ENSDARG00000033544	1:m	548896
ENSMUSG00000033453	ENSDARG00000029124	1:m	
ENSMUSG00000031994	ENSDARG00000058252	1:m	
ENSMUSG00000031994	ENSDARG00000007709	1:m	551574
ENSMUSG00000047412	ENSDARG00000061110	1:1	553040
ENSMUSG00000031995	ENSDARG00000061173	1:1	552644
ENSMUSG00000031996	ENSDARG00000054864	1:1	854886
ENSMUSG00000042496	ENSDARG00000104251	1:1	550031
ENSMUSG00000042185	ENSDARG00000091512	1:1	845439
ENSMUSG00000041737	ENSDARG00000056239	1:1	
ENSMUSG00000032033	ENSDARG00000041098	1:1	836342
ENSMUSG00000041444	ENSDARG00000074184	1:1	828786
ENSMUSG00000032034	ENSDARG00000058985	n:m	
ENSMUSG00000032034	ENSDARG00000060259	n:m	
ENSMUSG00000032034	ENSDARG00000061014	n:m	
ENSMUSG00000041248	ENSDARG00000002666	1:m	824411
ENSMUSG00000041248	ENSDARG00000088484	1:m	
ENSMUSG00000041248	ENSDARG00000090635	1:m	
ENSMUSG00000041248	ENSDARG00000090866	1:m	
ENSMUSG00000016087	ENSDARG00000054632	1:1	693588
ENSMUSG00000032035	ENSDARG00000024431	1:1	
ENSMUSG00000032036	ENSDARG00000075806	1:1	
ENSMUSG00000032038	ENSDARG00000041006	1:1	735039
ENSMUSG00000032040	ENSDARG00000009862	1:1	834723
ENSMUSG00000032041	ENSDARG00000074371	1:1	826140
ENSMUSG00000032042	ENSDARG00000061124	1:1	547212
ENSMUSG00000039048	ENSDARG00000099705	1:1	852566
ENSMUSG00000050471	ENSDARG00000078983	1:1	762118
ENSMUSG00000032044	ENSDARG00000012674	1:1	854564
ENSMUSG00000038119	ENSDARG00000061328	1:1	769110
ENSMUSG00000098590	ENSDARG00000103023	1:1	568739
ENSMUSG00000032103	ENSDARG00000028976	1:1	
ENSMUSG00000032113	ENSDARG00000104765	1:1	548186
ENSMUSG00000032116	ENSDARG00000104953	1:1	736260
ENSMUSG00000062762	ENSDARG00000053840	1:1	757683
ENSMUSG00000032118	ENSDARG00000023174	1:1	848498
ENSMUSG00000035934	ENSDARG00000055349	1:1	850820
ENSMUSG00000032121	ENSDARG00000027129	1:1	827852
ENSMUSG00000032122	ENSDARG00000023394	1:1	546923
ENSMUSG00000032125	ENSDARG00000009387	1:1	822912
ENSMUSG00000042138	ENSDARG00000079474	1:1	831159
ENSMUSG00000001946	ENSDARG00000077039	1:m	
ENSMUSG00000001946	ENSDARG00000076639	1:m	840524
ENSMUSG00000001942	ENSDARG00000040527	1:1	753439
ENSMUSG00000011114	ENSDARG00000074996	1:1	719321
ENSMUSG00000011118	ENSDARG00000004627	1:1	333107
ENSMUSG00000049334	ENSDARG00000041030	1:1	
ENSMUSG00000023186	ENSDARG00000073905	n:m	
ENSMUSG00000023186	ENSDARG00000097889	n:m	
ENSMUSG00000023186	ENSDARG00000010183	n:m	711408
ENSMUSG00000095322	ENSDARG00000094326	1:1	
ENSMUSG00000038112	ENSDARG00000073905	n:m	
ENSMUSG00000038112	ENSDARG00000097889	n:m	
ENSMUSG00000038112	ENSDARG00000010183	n:m	
ENSMUSG00000049281	ENSDARG00000062359	1:1	769101
ENSMUSG00000040111	ENSDARG00000074258	1:1	651355
ENSMUSG00000032024	ENSDARG00000003145	1:1	
ENSMUSG00000015656	ENSDARG00000068992	1:1	547231
ENSMUSG00000054360	ENSDARG00000068976	1:1	835540
ENSMUSG00000032023	ENSDARG00000068982	1:1	811036
ENSMUSG00000032021	ENSDARG00000089327	1:1	840539
ENSMUSG00000032020	ENSDARG00000061243	1:1	850797
ENSMUSG00000049313	ENSDARG00000013892	1:1	549548
ENSMUSG00000032018	ENSDARG00000044642	1:1	648215
ENSMUSG00000037705	ENSDARG00000059558	1:1	266030
ENSMUSG00000037287	ENSDARG00000002682	1:1	855856
ENSMUSG00000032017	ENSDARG00000026753	1:1	770487
ENSMUSG00000059495	ENSDARG00000030532	1:m	728849
ENSMUSG00000059495	ENSDARG00000100913	1:m	
ENSMUSG00000048503	ENSDARG00000024920	1:m	802950
ENSMUSG00000048503	ENSDARG00000035163	1:m	
ENSMUSG00000032015	ENSDARG00000052387	1:1	830611
ENSMUSG00000032014	ENSDARG00000075851	1:1	802818
ENSMUSG00000032012	ENSDARG00000086034	1:1	753245
ENSMUSG00000111409	ENSDARG00000074074	n:1	265893
ENSMUSG00000032010	ENSDARG00000020107	1:1	549914
ENSMUSG00000053128	ENSDARG00000074074	n:1	
ENSMUSG00000034739	ENSDARG00000087814	1:1	
ENSMUSG00000079592	ENSDARG00000056134	1:1	812941
ENSMUSG00000032135	ENSDARG00000005368	1:m	
ENSMUSG00000032135	ENSDARG00000089643	1:m	552435
ENSMUSG00000034342	ENSDARG00000009958	1:1	827824
ENSMUSG00000070306	ENSDARG00000077161	1:1	
ENSMUSG00000032105	ENSDARG00000040568	1:m	
ENSMUSG00000032105	ENSDARG00000055656	1:m	771139
ENSMUSG00000032109	ENSDARG00000073724	1:1	799523
ENSMUSG00000032131	ENSDARG00000078068	1:m	
ENSMUSG00000032131	ENSDARG00000061047	1:m	547468
ENSMUSG00000032119	ENSDARG00000004851	1:1	651324
ENSMUSG00000032120	ENSDARG00000061066	1:1	849912
ENSMUSG00000032123	ENSDARG00000061061	1:1	854037
ENSMUSG00000049932	ENSDARG00000068995	n:m	
ENSMUSG00000049932	ENSDARG00000051770	n:m	
ENSMUSG00000049932	ENSDARG00000051775	n:m	
ENSMUSG00000049932	ENSDARG00000068928	n:m	
ENSMUSG00000049932	ENSDARG00000086304	n:m	
ENSMUSG00000049932	ENSDARG00000070265	n:m	
ENSMUSG00000049932	ENSDARG00000075379	n:m	
ENSMUSG00000049932	ENSDARG00000090182	n:m	
ENSMUSG00000049932	ENSDARG00000074937	n:m	
ENSMUSG00000049932	ENSDARG00000051732	n:m	
ENSMUSG00000049932	ENSDARG00000051736	n:m	
ENSMUSG00000049932	ENSDARG00000051734	n:m	
ENSMUSG00000049932	ENSDARG00000070286	n:m	
ENSMUSG00000049932	ENSDARG00000070280	n:m	
ENSMUSG00000049932	ENSDARG00000086604	n:m	
ENSMUSG00000049932	ENSDARG00000029406	n:m	
ENSMUSG00000049932	ENSDARG00000088686	n:m	
ENSMUSG00000049932	ENSDARG00000105314	n:m	
ENSMUSG00000049932	ENSDARG00000099123	n:m	
ENSMUSG00000049932	ENSDARG00000100906	n:m	862338
ENSMUSG00000049932	ENSDARG00000100279	n:m	
ENSMUSG00000049932	ENSDARG00000105400	n:m	
ENSMUSG00000049932	ENSDARG00000086552	n:m	
ENSMUSG00000049932	ENSDARG00000100024	n:m	
ENSMUSG00000049932	ENSDARG00000105478	n:m	
ENSMUSG00000049932	ENSDARG00000105366	n:m	
ENSMUSG00000049932	ENSDARG00000098595	n:m	
ENSMUSG00000049932	ENSDARG00000103015	n:m	
ENSMUSG00000049932	ENSDARG00000105444	n:m	
ENSMUSG00000049932	ENSDARG00000075220	n:m	
ENSMUSG00000049932	ENSDARG00000074260	n:m	
ENSMUSG00000049932	ENSDARG00000091205	n:m	
ENSMUSG00000032126	ENSDARG00000055991	1:1	
ENSMUSG00000032127	ENSDARG00000036338	1:1	843531
ENSMUSG00000032115	ENSDARG00000013670	1:1	547120
ENSMUSG00000032114	ENSDARG00000038106	1:1	547078
ENSMUSG00000032112	ENSDARG00000027418	1:1	263873
ENSMUSG00000009927	ENSDARG00000041811	1:1	782199
ENSMUSG00000043923	ENSDARG00000059606	1:1	825945
ENSMUSG00000063382	ENSDARG00000055054	1:1	555728
ENSMUSG00000047880	ENSDARG00000010514	1:1	657361
ENSMUSG00000032097	ENSDARG00000061338	1:1	546945
ENSMUSG00000032098	ENSDARG00000077911	1:1	
ENSMUSG00000048537	ENSDARG00000079378	1:1	851522
ENSMUSG00000032096	ENSDARG00000031214	1:m	
ENSMUSG00000032096	ENSDARG00000002792	1:m	515981
ENSMUSG00000002031	ENSDARG00000011240	1:1	802788
ENSMUSG00000039438	ENSDARG00000011693	1:1	709392
ENSMUSG00000038717	ENSDARG00000011841	n:1	831358
ENSMUSG00000059890	ENSDARG00000040571	1:1	530855
ENSMUSG00000070305	ENSDARG00000101913	1:1	830836
ENSMUSG00000070304	ENSDARG00000101713	1:1	790143
ENSMUSG00000046480	ENSDARG00000099031	1:m	766728
ENSMUSG00000046480	ENSDARG00000060319	1:m	
ENSMUSG00000032091	ENSDARG00000103117	1:1	826326
ENSMUSG00000037129	ENSDARG00000100969	1:1	
ENSMUSG00000066705	ENSDARG00000100971	1:1	812374
ENSMUSG00000042790	ENSDARG00000094018	1:1	830703
ENSMUSG00000035382	ENSDARG00000069968	1:1	551922
