rat_ID	rat_bis_ID	orthotype	OMAgroup
ENSRNOG00000019674	ENSRNOG00000019674	1:1	
ENSRNOG00000009889	ENSRNOG00000009889	1:1	
ENSRNOG00000022727	ENSRNOG00000022727	1:1	
ENSRNOG00000003879	ENSRNOG00000003879	1:1	
ENSRNOG00000015417	ENSRNOG00000015417	1:1	
ENSRNOG00000006393	ENSRNOG00000006393	1:1	
ENSRNOG00000038489	ENSRNOG00000038489	1:1	
ENSRNOG00000028292	ENSRNOG00000028292	1:1	
ENSRNOG00000030391	ENSRNOG00000030391	1:1	
ENSRNOG00000008451	ENSRNOG00000008451	1:1	
ENSRNOG00000019047	ENSRNOG00000019047	1:1	
ENSRNOG00000003821	ENSRNOG00000003821	1:1	
ENSRNOG00000031769	ENSRNOG00000031769	1:1	
ENSRNOG00000023210	ENSRNOG00000023210	1:1	
ENSRNOG00000053047	ENSRNOG00000053047	1:1	
ENSRNOG00000002546	ENSRNOG00000002546	1:1	
ENSRNOG00000045524	ENSRNOG00000045524	1:1	
ENSRNOG00000039297	ENSRNOG00000039297	1:1	
ENSRNOG00000011093	ENSRNOG00000011093	1:1	
ENSRNOG00000031643	ENSRNOG00000031643	1:1	
ENSRNOG00000002610	ENSRNOG00000002610	1:1	
ENSRNOG00000002563	ENSRNOG00000002563	1:1	
ENSRNOG00000004640	ENSRNOG00000004640	1:1	
ENSRNOG00000046112	ENSRNOG00000046112	1:1	
ENSRNOG00000032574	ENSRNOG00000032574	1:1	
ENSRNOG00000018829	ENSRNOG00000018829	1:1	
ENSRNOG00000016541	ENSRNOG00000016541	1:1	
ENSRNOG00000015439	ENSRNOG00000015439	1:1	
ENSRNOG00000007629	ENSRNOG00000007629	1:1	
ENSRNOG00000040205	ENSRNOG00000040205	1:1	
ENSRNOG00000020300	ENSRNOG00000020300	1:1	
ENSRNOG00000000521	ENSRNOG00000000521	1:1	
ENSRNOG00000017621	ENSRNOG00000017621	1:1	
ENSRNOG00000012004	ENSRNOG00000012004	1:1	
ENSRNOG00000006400	ENSRNOG00000006400	1:1	
ENSRNOG00000002536	ENSRNOG00000002536	1:1	
ENSRNOG00000004820	ENSRNOG00000004820	1:1	
ENSRNOG00000009811	ENSRNOG00000009811	1:1	
ENSRNOG00000009823	ENSRNOG00000009823	1:1	
ENSRNOG00000007241	ENSRNOG00000007241	1:1	
ENSRNOG00000061814	ENSRNOG00000061814	1:1	
ENSRNOG00000001979	ENSRNOG00000001979	1:1	
ENSRNOG00000014665	ENSRNOG00000014665	1:1	
ENSRNOG00000042419	ENSRNOG00000042419	1:1	
ENSRNOG00000019933	ENSRNOG00000019933	1:1	
ENSRNOG00000047089	ENSRNOG00000047089	1:1	
ENSRNOG00000029095	ENSRNOG00000029095	1:1	
ENSRNOG00000045924	ENSRNOG00000045924	1:1	
ENSRNOG00000008106	ENSRNOG00000008106	1:1	
ENSRNOG00000047394	ENSRNOG00000047394	1:1	
ENSRNOG00000017635	ENSRNOG00000017635	1:1	
ENSRNOG00000021166	ENSRNOG00000021166	1:1	
ENSRNOG00000023910	ENSRNOG00000023910	1:1	
ENSRNOG00000009506	ENSRNOG00000009506	1:1	
ENSRNOG00000033217	ENSRNOG00000033217	1:1	
ENSRNOG00000061231	ENSRNOG00000061231	1:1	
ENSRNOG00000036876	ENSRNOG00000036876	1:1	
ENSRNOG00000039417	ENSRNOG00000039417	1:1	
ENSRNOG00000026316	ENSRNOG00000026316	1:1	
ENSRNOG00000015701	ENSRNOG00000015701	1:1	
ENSRNOG00000001713	ENSRNOG00000001713	1:1	
ENSRNOG00000001065	ENSRNOG00000001065	1:1	
ENSRNOG00000018105	ENSRNOG00000018105	1:1	
ENSRNOG00000019824	ENSRNOG00000019824	1:1	
ENSRNOG00000011052	ENSRNOG00000011052	1:1	
ENSRNOG00000030630	ENSRNOG00000030630	1:1	
ENSRNOG00000001228	ENSRNOG00000001228	1:1	
ENSRNOG00000009761	ENSRNOG00000009761	1:1	
ENSRNOG00000019282	ENSRNOG00000019282	1:1	
ENSRNOG00000016123	ENSRNOG00000016123	1:1	
ENSRNOG00000022392	ENSRNOG00000022392	1:1	
ENSRNOG00000021824	ENSRNOG00000021824	1:1	
ENSRNOG00000004364	ENSRNOG00000004364	1:1	
ENSRNOG00000000581	ENSRNOG00000000581	1:1	
ENSRNOG00000050849	ENSRNOG00000050849	1:1	
ENSRNOG00000008605	ENSRNOG00000008605	1:1	
ENSRNOG00000029785	ENSRNOG00000029785	1:1	
ENSRNOG00000006766	ENSRNOG00000006766	1:1	
ENSRNOG00000037247	ENSRNOG00000037247	1:1	
ENSRNOG00000028946	ENSRNOG00000028946	1:1	
ENSRNOG00000016239	ENSRNOG00000016239	1:1	
ENSRNOG00000003403	ENSRNOG00000003403	1:1	
ENSRNOG00000003151	ENSRNOG00000003151	1:1	
ENSRNOG00000002748	ENSRNOG00000002748	1:1	
ENSRNOG00000008108	ENSRNOG00000008108	1:1	
ENSRNOG00000021161	ENSRNOG00000021161	1:1	
ENSRNOG00000023803	ENSRNOG00000023803	1:1	
ENSRNOG00000016551	ENSRNOG00000016551	1:1	
ENSRNOG00000001349	ENSRNOG00000001349	1:1	
ENSRNOG00000019737	ENSRNOG00000019737	1:1	
ENSRNOG00000009814	ENSRNOG00000009814	1:1	
ENSRNOG00000014565	ENSRNOG00000014565	1:1	
ENSRNOG00000006865	ENSRNOG00000006865	1:1	
ENSRNOG00000001766	ENSRNOG00000001766	1:1	
ENSRNOG00000006052	ENSRNOG00000006052	1:1	
ENSRNOG00000008572	ENSRNOG00000008572	1:1	
ENSRNOG00000003359	ENSRNOG00000003359	1:1	
ENSRNOG00000008851	ENSRNOG00000008851	1:1	
ENSRNOG00000009568	ENSRNOG00000009568	1:1	
ENSRNOG00000012002	ENSRNOG00000012002	1:1	
ENSRNOG00000001559	ENSRNOG00000001559	1:1	
ENSRNOG00000014485	ENSRNOG00000014485	1:1	
ENSRNOG00000027194	ENSRNOG00000027194	1:1	
ENSRNOG00000003131	ENSRNOG00000003131	1:1	
ENSRNOG00000038176	ENSRNOG00000038176	1:1	
ENSRNOG00000000718	ENSRNOG00000000718	1:1	
ENSRNOG00000058677	ENSRNOG00000058677	1:1	
ENSRNOG00000010165	ENSRNOG00000010165	1:1	
ENSRNOG00000011853	ENSRNOG00000011853	1:1	
ENSRNOG00000047506	ENSRNOG00000047506	1:1	
ENSRNOG00000020667	ENSRNOG00000020667	1:1	
ENSRNOG00000011148	ENSRNOG00000011148	1:1	
ENSRNOG00000029336	ENSRNOG00000029336	1:1	
ENSRNOG00000010712	ENSRNOG00000010712	1:1	
ENSRNOG00000016700	ENSRNOG00000016700	1:1	
ENSRNOG00000058908	ENSRNOG00000058908	1:1	
ENSRNOG00000018414	ENSRNOG00000018414	1:1	
ENSRNOG00000015583	ENSRNOG00000015583	1:1	
ENSRNOG00000006868	ENSRNOG00000006868	1:1	
ENSRNOG00000003307	ENSRNOG00000003307	1:1	
ENSRNOG00000001171	ENSRNOG00000001171	1:1	
ENSRNOG00000016012	ENSRNOG00000016012	1:1	
ENSRNOG00000013090	ENSRNOG00000013090	1:1	
ENSRNOG00000020140	ENSRNOG00000020140	1:1	
ENSRNOG00000003971	ENSRNOG00000003971	1:1	
ENSRNOG00000032690	ENSRNOG00000032690	1:1	
ENSRNOG00000010453	ENSRNOG00000010453	1:1	
ENSRNOG00000057056	ENSRNOG00000057056	1:1	
ENSRNOG00000048891	ENSRNOG00000048891	1:1	
ENSRNOG00000033844	ENSRNOG00000033844	1:1	
ENSRNOG00000004219	ENSRNOG00000004219	1:1	
ENSRNOG00000008850	ENSRNOG00000008850	1:1	
ENSRNOG00000007160	ENSRNOG00000007160	1:1	
ENSRNOG00000028834	ENSRNOG00000028834	1:1	
ENSRNOG00000000815	ENSRNOG00000000815	1:1	
ENSRNOG00000018345	ENSRNOG00000018345	1:1	
ENSRNOG00000022615	ENSRNOG00000022615	1:1	
ENSRNOG00000004807	ENSRNOG00000004807	1:1	
ENSRNOG00000018033	ENSRNOG00000018033	1:1	
ENSRNOG00000018090	ENSRNOG00000018090	1:1	
ENSRNOG00000021131	ENSRNOG00000021131	1:1	
ENSRNOG00000010171	ENSRNOG00000010171	1:1	
ENSRNOG00000061582	ENSRNOG00000061582	1:1	
ENSRNOG00000054446	ENSRNOG00000054446	1:1	
ENSRNOG00000004110	ENSRNOG00000004110	1:1	
ENSRNOG00000003853	ENSRNOG00000003853	1:1	
ENSRNOG00000006130	ENSRNOG00000006130	1:1	
ENSRNOG00000000999	ENSRNOG00000000999	1:1	
ENSRNOG00000018686	ENSRNOG00000018686	1:1	
ENSRNOG00000052275	ENSRNOG00000052275	1:1	
ENSRNOG00000017871	ENSRNOG00000017871	1:1	
ENSRNOG00000024025	ENSRNOG00000024025	1:1	
ENSRNOG00000011317	ENSRNOG00000011317	1:1	
ENSRNOG00000002997	ENSRNOG00000002997	1:1	
ENSRNOG00000028323	ENSRNOG00000028323	1:1	
ENSRNOG00000055277	ENSRNOG00000055277	1:1	
ENSRNOG00000016145	ENSRNOG00000016145	1:1	
ENSRNOG00000004873	ENSRNOG00000004873	1:1	
ENSRNOG00000031824	ENSRNOG00000031824	1:1	
ENSRNOG00000046585	ENSRNOG00000046585	1:1	
ENSRNOG00000000474	ENSRNOG00000000474	1:1	
ENSRNOG00000030266	ENSRNOG00000030266	1:1	
ENSRNOG00000018232	ENSRNOG00000018232	1:1	
ENSRNOG00000000501	ENSRNOG00000000501	1:1	
ENSRNOG00000020486	ENSRNOG00000020486	1:1	
ENSRNOG00000001877	ENSRNOG00000001877	1:1	
ENSRNOG00000007842	ENSRNOG00000007842	1:1	
ENSRNOG00000019525	ENSRNOG00000019525	1:1	
ENSRNOG00000021118	ENSRNOG00000021118	1:1	
ENSRNOG00000020464	ENSRNOG00000020464	1:1	
ENSRNOG00000010184	ENSRNOG00000010184	1:1	
ENSRNOG00000005310	ENSRNOG00000005310	1:1	
ENSRNOG00000005386	ENSRNOG00000005386	1:1	
ENSRNOG00000008411	ENSRNOG00000008411	1:1	
ENSRNOG00000013892	ENSRNOG00000013892	1:1	
ENSRNOG00000027039	ENSRNOG00000027039	1:1	
ENSRNOG00000016923	ENSRNOG00000016923	1:1	
ENSRNOG00000039985	ENSRNOG00000039985	1:1	
ENSRNOG00000001377	ENSRNOG00000001377	1:1	
ENSRNOG00000024647	ENSRNOG00000024647	1:1	
ENSRNOG00000019222	ENSRNOG00000019222	1:1	
ENSRNOG00000018107	ENSRNOG00000018107	1:1	
ENSRNOG00000029667	ENSRNOG00000029667	1:1	
ENSRNOG00000014875	ENSRNOG00000014875	1:1	
ENSRNOG00000016690	ENSRNOG00000016690	1:1	
ENSRNOG00000016963	ENSRNOG00000016963	1:1	
ENSRNOG00000009001	ENSRNOG00000009001	1:1	
ENSRNOG00000014614	ENSRNOG00000014614	1:1	
ENSRNOG00000000413	ENSRNOG00000000413	1:1	
ENSRNOG00000015192	ENSRNOG00000015192	1:1	
ENSRNOG00000021890	ENSRNOG00000021890	1:1	
ENSRNOG00000001627	ENSRNOG00000001627	1:1	
ENSRNOG00000021719	ENSRNOG00000021719	1:1	
ENSRNOG00000009536	ENSRNOG00000009536	1:1	
ENSRNOG00000004629	ENSRNOG00000004629	1:1	
ENSRNOG00000018765	ENSRNOG00000018765	1:1	
ENSRNOG00000029549	ENSRNOG00000029549	1:1	
ENSRNOG00000023816	ENSRNOG00000023816	1:1	
ENSRNOG00000002874	ENSRNOG00000002874	1:1	
ENSRNOG00000019179	ENSRNOG00000019179	1:1	
ENSRNOG00000010915	ENSRNOG00000010915	1:1	
ENSRNOG00000055305	ENSRNOG00000055305	1:1	
ENSRNOG00000012488	ENSRNOG00000012488	1:1	
ENSRNOG00000018179	ENSRNOG00000018179	1:1	
ENSRNOG00000052513	ENSRNOG00000052513	1:1	
ENSRNOG00000011294	ENSRNOG00000011294	1:1	
ENSRNOG00000008212	ENSRNOG00000008212	1:1	
ENSRNOG00000000902	ENSRNOG00000000902	1:1	
ENSRNOG00000020526	ENSRNOG00000020526	1:1	
ENSRNOG00000022523	ENSRNOG00000022523	1:1	
ENSRNOG00000008680	ENSRNOG00000008680	1:1	
ENSRNOG00000003611	ENSRNOG00000003611	1:1	
ENSRNOG00000026542	ENSRNOG00000026542	1:1	
ENSRNOG00000012808	ENSRNOG00000012808	1:1	
ENSRNOG00000025695	ENSRNOG00000025695	1:1	
ENSRNOG00000009236	ENSRNOG00000009236	1:1	
ENSRNOG00000029549	ENSRNOG00000029549	1:1	
ENSRNOG00000019760	ENSRNOG00000019760	1:1	
ENSRNOG00000012184	ENSRNOG00000012184	1:1	
ENSRNOG00000012486	ENSRNOG00000012486	1:1	
ENSRNOG00000027867	ENSRNOG00000027867	1:1	
ENSRNOG00000000177	ENSRNOG00000000177	1:1	
ENSRNOG00000003276	ENSRNOG00000003276	1:1	
ENSRNOG00000031479	ENSRNOG00000031479	1:1	
ENSRNOG00000013717	ENSRNOG00000013717	1:1	
ENSRNOG00000025994	ENSRNOG00000025994	1:1	
ENSRNOG00000022289	ENSRNOG00000022289	1:1	
ENSRNOG00000052038	ENSRNOG00000052038	1:1	
ENSRNOG00000007545	ENSRNOG00000007545	1:1	
ENSRNOG00000017866	ENSRNOG00000017866	1:1	
ENSRNOG00000006440	ENSRNOG00000006440	1:1	
ENSRNOG00000045892	ENSRNOG00000045892	1:1	
ENSRNOG00000010584	ENSRNOG00000010584	1:1	
ENSRNOG00000004401	ENSRNOG00000004401	1:1	
ENSRNOG00000053691	ENSRNOG00000053691	1:1	
ENSRNOG00000021222	ENSRNOG00000021222	1:1	
ENSRNOG00000013481	ENSRNOG00000013481	1:1	
ENSRNOG00000009658	ENSRNOG00000009658	1:1	
ENSRNOG00000015409	ENSRNOG00000015409	1:1	
ENSRNOG00000009347	ENSRNOG00000009347	1:1	
ENSRNOG00000000246	ENSRNOG00000000246	1:1	
ENSRNOG00000009103	ENSRNOG00000009103	1:1	
ENSRNOG00000017093	ENSRNOG00000017093	1:1	
ENSRNOG00000055647	ENSRNOG00000055647	1:1	
ENSRNOG00000019491	ENSRNOG00000019491	1:1	
ENSRNOG00000027730	ENSRNOG00000027730	1:1	
ENSRNOG00000011502	ENSRNOG00000011502	1:1	
ENSRNOG00000055525	ENSRNOG00000055525	1:1	
ENSRNOG00000027891	ENSRNOG00000027891	1:1	
ENSRNOG00000028461	ENSRNOG00000028461	1:1	
ENSRNOG00000008663	ENSRNOG00000008663	1:1	
ENSRNOG00000019085	ENSRNOG00000019085	1:1	
ENSRNOG00000000576	ENSRNOG00000000576	1:1	
ENSRNOG00000017226	ENSRNOG00000017226	1:1	
ENSRNOG00000000557	ENSRNOG00000000557	1:1	
ENSRNOG00000003596	ENSRNOG00000003596	1:1	
ENSRNOG00000059480	ENSRNOG00000059480	1:1	
ENSRNOG00000005045	ENSRNOG00000005045	1:1	
ENSRNOG00000009605	ENSRNOG00000009605	1:1	
ENSRNOG00000010834	ENSRNOG00000010834	1:1	
ENSRNOG00000015077	ENSRNOG00000015077	1:1	
ENSRNOG00000021004	ENSRNOG00000021004	1:1	
ENSRNOG00000030920	ENSRNOG00000030920	1:1	
ENSRNOG00000012920	ENSRNOG00000012920	1:1	
ENSRNOG00000020204	ENSRNOG00000020204	1:1	
ENSRNOG00000017481	ENSRNOG00000017481	1:1	
ENSRNOG00000021866	ENSRNOG00000021866	1:1	
ENSRNOG00000017723	ENSRNOG00000017723	1:1	
ENSRNOG00000014833	ENSRNOG00000014833	1:1	
ENSRNOG00000020016	ENSRNOG00000020016	1:1	
ENSRNOG00000046472	ENSRNOG00000046472	1:1	
ENSRNOG00000005884	ENSRNOG00000005884	1:1	
ENSRNOG00000007432	ENSRNOG00000007432	1:1	
ENSRNOG00000013216	ENSRNOG00000013216	1:1	
ENSRNOG00000012073	ENSRNOG00000012073	1:1	
ENSRNOG00000025701	ENSRNOG00000025701	1:1	
ENSRNOG00000012603	ENSRNOG00000012603	1:1	
ENSRNOG00000037483	ENSRNOG00000037483	1:1	
ENSRNOG00000001331	ENSRNOG00000001331	1:1	
ENSRNOG00000004660	ENSRNOG00000004660	1:1	
ENSRNOG00000045637	ENSRNOG00000045637	1:1	
ENSRNOG00000054775	ENSRNOG00000054775	1:1	
ENSRNOG00000012273	ENSRNOG00000012273	1:1	
ENSRNOG00000050200	ENSRNOG00000050200	1:1	
ENSRNOG00000016630	ENSRNOG00000016630	1:1	
ENSRNOG00000012414	ENSRNOG00000012414	1:1	
ENSRNOG00000019442	ENSRNOG00000019442	1:1	
ENSRNOG00000004494	ENSRNOG00000004494	1:1	
ENSRNOG00000003964	ENSRNOG00000003964	1:1	
ENSRNOG00000026616	ENSRNOG00000026616	1:1	
ENSRNOG00000009754	ENSRNOG00000009754	1:1	
ENSRNOG00000024066	ENSRNOG00000024066	1:1	
ENSRNOG00000054863	ENSRNOG00000054863	1:1	
ENSRNOG00000031851	ENSRNOG00000031851	1:1	
ENSRNOG00000030314	ENSRNOG00000030314	1:1	
ENSRNOG00000048924	ENSRNOG00000048924	1:1	
ENSRNOG00000003942	ENSRNOG00000003942	1:1	
ENSRNOG00000026828	ENSRNOG00000026828	1:1	
ENSRNOG00000024601	ENSRNOG00000024601	1:1	
ENSRNOG00000009664	ENSRNOG00000009664	1:1	
ENSRNOG00000015699	ENSRNOG00000015699	1:1	
ENSRNOG00000018288	ENSRNOG00000018288	1:1	
ENSRNOG00000009495	ENSRNOG00000009495	1:1	
ENSRNOG00000011014	ENSRNOG00000011014	1:1	
ENSRNOG00000000975	ENSRNOG00000000975	1:1	
ENSRNOG00000025909	ENSRNOG00000025909	1:1	
ENSRNOG00000037198	ENSRNOG00000037198	1:1	
ENSRNOG00000018998	ENSRNOG00000018998	1:1	
ENSRNOG00000018319	ENSRNOG00000018319	1:1	
ENSRNOG00000019450	ENSRNOG00000019450	1:1	
ENSRNOG00000031232	ENSRNOG00000031232	1:1	
ENSRNOG00000028411	ENSRNOG00000028411	1:1	
ENSRNOG00000017219	ENSRNOG00000017219	1:1	
ENSRNOG00000045775	ENSRNOG00000045775	1:1	
ENSRNOG00000020848	ENSRNOG00000020848	1:1	
ENSRNOG00000026048	ENSRNOG00000026048	1:1	
ENSRNOG00000015886	ENSRNOG00000015886	1:1	
ENSRNOG00000012709	ENSRNOG00000012709	1:1	
ENSRNOG00000010890	ENSRNOG00000010890	1:1	
ENSRNOG00000036798	ENSRNOG00000036798	1:1	
ENSRNOG00000000464	ENSRNOG00000000464	1:1	
ENSRNOG00000018884	ENSRNOG00000018884	1:1	
ENSRNOG00000019501	ENSRNOG00000019501	1:1	
ENSRNOG00000002191	ENSRNOG00000002191	1:1	
ENSRNOG00000014762	ENSRNOG00000014762	1:1	
ENSRNOG00000002914	ENSRNOG00000002914	1:1	
ENSRNOG00000018909	ENSRNOG00000018909	1:1	
ENSRNOG00000021771	ENSRNOG00000021771	1:1	
ENSRNOG00000001450	ENSRNOG00000001450	1:1	
ENSRNOG00000017251	ENSRNOG00000017251	1:1	
ENSRNOG00000016722	ENSRNOG00000016722	1:1	
ENSRNOG00000003578	ENSRNOG00000003578	1:1	
ENSRNOG00000020004	ENSRNOG00000020004	1:1	
ENSRNOG00000010350	ENSRNOG00000010350	1:1	
ENSRNOG00000053430	ENSRNOG00000053430	1:1	
ENSRNOG00000001114	ENSRNOG00000001114	1:1	
ENSRNOG00000047171	ENSRNOG00000047171	1:1	
ENSRNOG00000018946	ENSRNOG00000018946	1:1	
ENSRNOG00000056038	ENSRNOG00000056038	1:1	
ENSRNOG00000007496	ENSRNOG00000007496	1:1	
ENSRNOG00000011373	ENSRNOG00000011373	1:1	
ENSRNOG00000019319	ENSRNOG00000019319	1:1	
ENSRNOG00000025892	ENSRNOG00000025892	1:1	
ENSRNOG00000058386	ENSRNOG00000058386	1:1	
ENSRNOG00000025497	ENSRNOG00000025497	1:1	
ENSRNOG00000026548	ENSRNOG00000026548	1:1	
ENSRNOG00000050741	ENSRNOG00000050741	1:1	
ENSRNOG00000001086	ENSRNOG00000001086	1:1	
ENSRNOG00000003712	ENSRNOG00000003712	1:1	
ENSRNOG00000003562	ENSRNOG00000003562	1:1	
ENSRNOG00000011295	ENSRNOG00000011295	1:1	
ENSRNOG00000010975	ENSRNOG00000010975	1:1	
ENSRNOG00000000465	ENSRNOG00000000465	1:1	
ENSRNOG00000017040	ENSRNOG00000017040	1:1	
ENSRNOG00000017714	ENSRNOG00000017714	1:1	
ENSRNOG00000003954	ENSRNOG00000003954	1:1	
ENSRNOG00000029784	ENSRNOG00000029784	1:1	
ENSRNOG00000019802	ENSRNOG00000019802	1:1	
ENSRNOG00000043006	ENSRNOG00000043006	1:1	
ENSRNOG00000018683	ENSRNOG00000018683	1:1	
ENSRNOG00000018040	ENSRNOG00000018040	1:1	
ENSRNOG00000033522	ENSRNOG00000033522	1:1	
ENSRNOG00000019400	ENSRNOG00000019400	1:1	
ENSRNOG00000004212	ENSRNOG00000004212	1:1	
ENSRNOG00000054080	ENSRNOG00000054080	1:1	
ENSRNOG00000036658	ENSRNOG00000036658	1:1	
ENSRNOG00000016670	ENSRNOG00000016670	1:1	
ENSRNOG00000008305	ENSRNOG00000008305	1:1	
ENSRNOG00000014293	ENSRNOG00000014293	1:1	
ENSRNOG00000007591	ENSRNOG00000007591	1:1	
ENSRNOG00000006508	ENSRNOG00000006508	1:1	
ENSRNOG00000009343	ENSRNOG00000009343	1:1	
ENSRNOG00000011560	ENSRNOG00000011560	1:1	
ENSRNOG00000009333	ENSRNOG00000009333	1:1	
ENSRNOG00000037085	ENSRNOG00000037085	1:1	
ENSRNOG00000019959	ENSRNOG00000019959	1:1	
ENSRNOG00000030021	ENSRNOG00000030021	1:1	
ENSRNOG00000002935	ENSRNOG00000002935	1:1	
ENSRNOG00000009297	ENSRNOG00000009297	1:1	
ENSRNOG00000008620	ENSRNOG00000008620	1:1	
ENSRNOG00000032152	ENSRNOG00000032152	1:1	
ENSRNOG00000010815	ENSRNOG00000010815	1:1	
ENSRNOG00000016475	ENSRNOG00000016475	1:1	
ENSRNOG00000001448	ENSRNOG00000001448	1:1	
ENSRNOG00000005856	ENSRNOG00000005856	1:1	
ENSRNOG00000004257	ENSRNOG00000004257	1:1	
ENSRNOG00000053923	ENSRNOG00000053923	1:1	
ENSRNOG00000018673	ENSRNOG00000018673	1:1	
ENSRNOG00000018164	ENSRNOG00000018164	1:1	
ENSRNOG00000012558	ENSRNOG00000012558	1:1	
ENSRNOG00000000172	ENSRNOG00000000172	1:1	
ENSRNOG00000056371	ENSRNOG00000056371	1:1	
ENSRNOG00000038012	ENSRNOG00000038012	1:1	
ENSRNOG00000020904	ENSRNOG00000020904	1:1	
ENSRNOG00000014886	ENSRNOG00000014886	1:1	
ENSRNOG00000004512	ENSRNOG00000004512	1:1	
ENSRNOG00000042980	ENSRNOG00000042980	1:1	
ENSRNOG00000014903	ENSRNOG00000014903	1:1	
ENSRNOG00000002759	ENSRNOG00000002759	1:1	
ENSRNOG00000019971	ENSRNOG00000019971	1:1	
ENSRNOG00000008517	ENSRNOG00000008517	1:1	
ENSRNOG00000020165	ENSRNOG00000020165	1:1	
ENSRNOG00000018410	ENSRNOG00000018410	1:1	
ENSRNOG00000010303	ENSRNOG00000010303	1:1	
ENSRNOG00000007304	ENSRNOG00000007304	1:1	
ENSRNOG00000003723	ENSRNOG00000003723	1:1	
ENSRNOG00000059834	ENSRNOG00000059834	1:1	
ENSRNOG00000017583	ENSRNOG00000017583	1:1	
ENSRNOG00000006705	ENSRNOG00000006705	1:1	
ENSRNOG00000056216	ENSRNOG00000056216	1:1	
ENSRNOG00000011912	ENSRNOG00000011912	1:1	
ENSRNOG00000002021	ENSRNOG00000002021	1:1	
ENSRNOG00000001355	ENSRNOG00000001355	1:1	
ENSRNOG00000015474	ENSRNOG00000015474	1:1	
ENSRNOG00000020388	ENSRNOG00000020388	1:1	
ENSRNOG00000011994	ENSRNOG00000011994	1:1	
ENSRNOG00000013553	ENSRNOG00000013553	1:1	
ENSRNOG00000018505	ENSRNOG00000018505	1:1	
ENSRNOG00000010100	ENSRNOG00000010100	1:1	
ENSRNOG00000001040	ENSRNOG00000001040	1:1	
ENSRNOG00000018718	ENSRNOG00000018718	1:1	
ENSRNOG00000049056	ENSRNOG00000049056	1:1	
ENSRNOG00000048433	ENSRNOG00000048433	1:1	
ENSRNOG00000026212	ENSRNOG00000026212	1:1	
ENSRNOG00000046128	ENSRNOG00000046128	1:1	
ENSRNOG00000056756	ENSRNOG00000056756	1:1	
ENSRNOG00000014969	ENSRNOG00000014969	1:1	
ENSRNOG00000012654	ENSRNOG00000012654	1:1	
ENSRNOG00000020596	ENSRNOG00000020596	1:1	
ENSRNOG00000007033	ENSRNOG00000007033	1:1	
ENSRNOG00000013603	ENSRNOG00000013603	1:1	
ENSRNOG00000046871	ENSRNOG00000046871	1:1	
ENSRNOG00000003014	ENSRNOG00000003014	1:1	
ENSRNOG00000054560	ENSRNOG00000054560	1:1	
ENSRNOG00000008519	ENSRNOG00000008519	1:1	
ENSRNOG00000049121	ENSRNOG00000049121	1:1	
ENSRNOG00000015597	ENSRNOG00000015597	1:1	
ENSRNOG00000038085	ENSRNOG00000038085	1:1	
ENSRNOG00000054400	ENSRNOG00000054400	1:1	
ENSRNOG00000018011	ENSRNOG00000018011	1:1	
ENSRNOG00000043128	ENSRNOG00000043128	1:1	
ENSRNOG00000030633	ENSRNOG00000030633	1:1	
ENSRNOG00000010319	ENSRNOG00000010319	1:1	
ENSRNOG00000008919	ENSRNOG00000008919	1:1	
ENSRNOG00000018125	ENSRNOG00000018125	1:1	
ENSRNOG00000005802	ENSRNOG00000005802	1:1	
ENSRNOG00000050298	ENSRNOG00000050298	1:1	
ENSRNOG00000014901	ENSRNOG00000014901	1:1	
ENSRNOG00000047019	ENSRNOG00000047019	1:1	
ENSRNOG00000001113	ENSRNOG00000001113	1:1	
ENSRNOG00000011895	ENSRNOG00000011895	1:1	
ENSRNOG00000023814	ENSRNOG00000023814	1:1	
ENSRNOG00000015389	ENSRNOG00000015389	1:1	
ENSRNOG00000020393	ENSRNOG00000020393	1:1	
ENSRNOG00000016273	ENSRNOG00000016273	1:1	
ENSRNOG00000012480	ENSRNOG00000012480	1:1	
ENSRNOG00000006357	ENSRNOG00000006357	1:1	
ENSRNOG00000002253	ENSRNOG00000002253	1:1	
ENSRNOG00000059224	ENSRNOG00000059224	1:1	
ENSRNOG00000019689	ENSRNOG00000019689	1:1	
ENSRNOG00000025143	ENSRNOG00000025143	1:1	
ENSRNOG00000037082	ENSRNOG00000037082	1:1	
ENSRNOG00000010154	ENSRNOG00000010154	1:1	
ENSRNOG00000004515	ENSRNOG00000004515	1:1	
ENSRNOG00000003866	ENSRNOG00000003866	1:1	
ENSRNOG00000014097	ENSRNOG00000014097	1:1	
ENSRNOG00000010008	ENSRNOG00000010008	1:1	
ENSRNOG00000006359	ENSRNOG00000006359	1:1	
ENSRNOG00000017195	ENSRNOG00000017195	1:1	
ENSRNOG00000011976	ENSRNOG00000011976	1:1	
ENSRNOG00000016219	ENSRNOG00000016219	1:1	
ENSRNOG00000037514	ENSRNOG00000037514	1:1	
ENSRNOG00000013324	ENSRNOG00000013324	1:1	
ENSRNOG00000015645	ENSRNOG00000015645	1:1	
ENSRNOG00000048509	ENSRNOG00000048509	1:1	
ENSRNOG00000009673	ENSRNOG00000009673	1:1	
ENSRNOG00000028872	ENSRNOG00000028872	1:1	
ENSRNOG00000051232	ENSRNOG00000051232	1:1	
ENSRNOG00000016748	ENSRNOG00000016748	1:1	
ENSRNOG00000042427	ENSRNOG00000042427	1:1	
ENSRNOG00000045799	ENSRNOG00000045799	1:1	
