rat_ID	baboon_ID	orthotype	OMAgroup
ENSRNOG00000000221	ENSPANG00000000986	1:1	548786
ENSRNOG00000004085	ENSPANG00000011831	1:1	853941
ENSRNOG00000025554	ENSPANG00000025942	1:1	785974
ENSRNOG00000004104	ENSPANG00000021914	1:m	555693
ENSRNOG00000004104	ENSPANG00000008923	1:m	
ENSRNOG00000032919	ENSPANG00000011081	1:1	555054
ENSRNOG00000004135	ENSPANG00000019678	1:1	838764
ENSRNOG00000060356	ENSPANG00000021940	1:1	551958
ENSRNOG00000032027	ENSPANG00000006137	1:1	640844
ENSRNOG00000004320	ENSPANG00000006291	1:1	824235
ENSRNOG00000004344	ENSPANG00000008748	1:1	514618
ENSRNOG00000060337	ENSPANG00000012918	1:1	844404
ENSRNOG00000004540	ENSPANG00000001258	1:1	551170
ENSRNOG00000004743	ENSPANG00000015568	1:1	796766
ENSRNOG00000004757	ENSPANG00000008599	1:1	303422
ENSRNOG00000004760	ENSPANG00000015569	1:1	490195
ENSRNOG00000004837	ENSPANG00000019413	1:1	550988
ENSRNOG00000005149	ENSPANG00000013761	1:1	693067
ENSRNOG00000006010	ENSPANG00000015570	1:1	788733
ENSRNOG00000006244	ENSPANG00000012919	1:1	847986
ENSRNOG00000006311	ENSPANG00000008750	1:1	270219
ENSRNOG00000006336	ENSPANG00000009908	1:1	551294
ENSRNOG00000006319	ENSPANG00000005162	1:1	270747
ENSRNOG00000006620	ENSPANG00000005627	1:1	270980
ENSRNOG00000006715	ENSPANG00000012920	1:1	792275
ENSRNOG00000049115	ENSPANG00000012690	1:1	792271
ENSRNOG00000012618	ENSPANG00000002796	1:1	
ENSRNOG00000030345	ENSPANG00000018451	n:1	866142
ENSRNOG00000010637	ENSPANG00000008920	1:1	551573
ENSRNOG00000013368	ENSPANG00000015928	1:1	767394
ENSRNOG00000012942	ENSPANG00000004656	1:1	
ENSRNOG00000058626	ENSPANG00000010237	1:1	702804
ENSRNOG00000047369	ENSPANG00000009850	n:1	
ENSRNOG00000031833	ENSPANG00000009850	n:1	
ENSRNOG00000042111	ENSPANG00000009850	n:1	
ENSRNOG00000022499	ENSPANG00000005201	1:1	846097
ENSRNOG00000050885	ENSPANG00000009850	n:1	787075
ENSRNOG00000040195	ENSPANG00000009850	n:1	
ENSRNOG00000011269	ENSPANG00000007106	1:1	787084
ENSRNOG00000046515	ENSPANG00000010446	1:1	805304
ENSRNOG00000050325	ENSPANG00000001106	1:1	657417
ENSRNOG00000046254	ENSPANG00000000239	1:1	657322
ENSRNOG00000050430	ENSPANG00000007768	1:1	844351
ENSRNOG00000055524	ENSPANG00000005035	1:1	552932
ENSRNOG00000046128	ENSPANG00000022720	1:1	665271
ENSRNOG00000046834	ENSPANG00000023926	1:1	655841
ENSRNOG00000047730	ENSPANG00000000881	1:1	808779
ENSRNOG00000051015	ENSPANG00000000880	1:1	308543
ENSRNOG00000048061	ENSPANG00000010904	1:1	807998
ENSRNOG00000047505	ENSPANG00000010735	1:1	696203
ENSRNOG00000046050	ENSPANG00000004918	1:1	814641
ENSRNOG00000047322	ENSPANG00000003084	1:1	759939
ENSRNOG00000047781	ENSPANG00000008553	1:1	498040
ENSRNOG00000047628	ENSPANG00000000103	1:1	550163
ENSRNOG00000047134	ENSPANG00000000102	1:1	847380
ENSRNOG00000049171	ENSPANG00000005036	1:1	
ENSRNOG00000047089	ENSPANG00000008106	1:1	500859
ENSRNOG00000047052	ENSPANG00000003085	1:1	647678
ENSRNOG00000047368	ENSPANG00000006330	1:1	758813
ENSRNOG00000048736	ENSPANG00000015038	1:1	549932
ENSRNOG00000045947	ENSPANG00000009518	1:1	547961
ENSRNOG00000045846	ENSPANG00000012105	1:1	782550
ENSRNOG00000047295	ENSPANG00000007769	1:1	753254
ENSRNOG00000050381	ENSPANG00000015039	1:1	
ENSRNOG00000048651	ENSPANG00000010856	1:1	730701
ENSRNOG00000048320	ENSPANG00000003098	1:1	774575
ENSRNOG00000048897	ENSPANG00000013227	1:1	778522
ENSRNOG00000048818	ENSPANG00000019478	1:1	728935
ENSRNOG00000046502	ENSPANG00000010631	1:1	846405
ENSRNOG00000033473	ENSPANG00000009506	n:1	833281
ENSRNOG00000050543	ENSPANG00000007770	1:1	554269
ENSRNOG00000049511	ENSPANG00000007004	1:1	549354
ENSRNOG00000048875	ENSPANG00000006277	1:1	
ENSRNOG00000047247	ENSPANG00000009753	1:1	553182
ENSRNOG00000049221	ENSPANG00000011049	1:1	685579
ENSRNOG00000021159	ENSPANG00000009875	n:1	
ENSRNOG00000048411	ENSPANG00000004919	1:1	776440
ENSRNOG00000048834	ENSPANG00000020753	1:1	793687
ENSRNOG00000050646	ENSPANG00000011845	1:1	832937
ENSRNOG00000050748	ENSPANG00000007771	1:1	763678
ENSRNOG00000046883	ENSPANG00000021811	1:1	516298
ENSRNOG00000045999	ENSPANG00000004920	1:1	822561
ENSRNOG00000045998	ENSPANG00000014342	1:1	837135
ENSRNOG00000049918	ENSPANG00000017162	1:1	551360
ENSRNOG00000047860	ENSPANG00000019798	1:1	830832
ENSRNOG00000047046	ENSPANG00000018994	1:1	553779
ENSRNOG00000049142	ENSPANG00000023956	1:1	551279
ENSRNOG00000048509	ENSPANG00000014343	1:1	807392
ENSRNOG00000046479	ENSPANG00000022953	1:1	551853
ENSRNOG00000049683	ENSPANG00000014012	1:1	531382
ENSRNOG00000048282	ENSPANG00000008881	1:1	808275
ENSRNOG00000047306	ENSPANG00000012127	1:1	
ENSRNOG00000050318	ENSPANG00000019255	1:1	816192
ENSRNOG00000049983	ENSPANG00000011888	1:1	808039
ENSRNOG00000047456	ENSPANG00000009046	n:1	817162
ENSRNOG00000045605	ENSPANG00000015131	1:1	547039
ENSRNOG00000023474	ENSPANG00000015077	1:1	271333
ENSRNOG00000011321	ENSPANG00000008251	1:1	810148
ENSRNOG00000011453	ENSPANG00000006312	1:1	549312
ENSRNOG00000053945	ENSPANG00000019060	1:1	551741
ENSRNOG00000011784	ENSPANG00000017007	1:1	
ENSRNOG00000011803	ENSPANG00000016028	1:1	797936
ENSRNOG00000046601	ENSPANG00000019059	1:1	835913
ENSRNOG00000050521	ENSPANG00000025499	1:1	852154
ENSRNOG00000012303	ENSPANG00000007121	1:1	790189
ENSRNOG00000012679	ENSPANG00000000624	1:1	638671
ENSRNOG00000012702	ENSPANG00000009714	1:1	845597
ENSRNOG00000013578	ENSPANG00000017006	1:1	804165
ENSRNOG00000013554	ENSPANG00000009452	1:1	751520
ENSRNOG00000022859	ENSPANG00000015746	1:1	736941
ENSRNOG00000022804	ENSPANG00000018703	1:1	835283
ENSRNOG00000014987	ENSPANG00000021605	1:1	790932
ENSRNOG00000014666	ENSPANG00000009713	1:1	803001
ENSRNOG00000014492	ENSPANG00000001300	1:1	698889
ENSRNOG00000014328	ENSPANG00000017337	1:1	751482
ENSRNOG00000014180	ENSPANG00000017338	1:1	735081
ENSRNOG00000046316	ENSPANG00000017339	1:1	738307
ENSRNOG00000013866	ENSPANG00000018044	1:1	556023
ENSRNOG00000013852	ENSPANG00000021506	1:1	671296
ENSRNOG00000049121	ENSPANG00000007619	1:1	852838
ENSRNOG00000050258	ENSPANG00000022611	1:1	752874
ENSRNOG00000015249	ENSPANG00000016963	1:1	515973
ENSRNOG00000015297	ENSPANG00000007119	1:1	266404
ENSRNOG00000015402	ENSPANG00000018702	1:1	554931
ENSRNOG00000015623	ENSPANG00000017336	1:1	
ENSRNOG00000022609	ENSPANG00000024034	1:1	665949
ENSRNOG00000015813	ENSPANG00000011151	1:1	774425
ENSRNOG00000016229	ENSPANG00000009449	1:1	835203
ENSRNOG00000048623	ENSPANG00000022693	n:1	
ENSRNOG00000048291	ENSPANG00000025697	1:1	495491
ENSRNOG00000016269	ENSPANG00000008439	1:1	851038
ENSRNOG00000016315	ENSPANG00000022346	1:1	818276
ENSRNOG00000016349	ENSPANG00000022693	n:1	537191
ENSRNOG00000016655	ENSPANG00000024222	1:1	848788
ENSRNOG00000016849	ENSPANG00000000811	1:1	674994
ENSRNOG00000017144	ENSPANG00000019151	1:1	807416
ENSRNOG00000017495	ENSPANG00000009990	1:1	547848
ENSRNOG00000017836	ENSPANG00000025140	1:1	547757
ENSRNOG00000017857	ENSPANG00000020449	1:1	810302
ENSRNOG00000018057	ENSPANG00000022610	1:1	865816
ENSRNOG00000018168	ENSPANG00000007016	1:1	554733
ENSRNOG00000039976	ENSPANG00000015745	1:1	
ENSRNOG00000018232	ENSPANG00000006410	1:1	825936
ENSRNOG00000018372	ENSPANG00000023069	1:1	810301
ENSRNOG00000048199	ENSPANG00000008041	n:1	829070
ENSRNOG00000046142	ENSPANG00000015477	1:1	773336
ENSRNOG00000045544	ENSPANG00000005404	n:1	
ENSRNOG00000018397	ENSPANG00000020870	1:1	752584
ENSRNOG00000018416	ENSPANG00000021604	1:1	555095
ENSRNOG00000018420	ENSPANG00000024486	1:1	549085
ENSRNOG00000018613	ENSPANG00000007156	1:1	549141
ENSRNOG00000018741	ENSPANG00000008158	1:1	551323
ENSRNOG00000018863	ENSPANG00000015995	1:1	547423
ENSRNOG00000018949	ENSPANG00000023628	1:1	552123
ENSRNOG00000018980	ENSPANG00000024775	1:1	816886
ENSRNOG00000039856	ENSPANG00000005641	1:1	826179
ENSRNOG00000018998	ENSPANG00000023627	1:1	795212
ENSRNOG00000019079	ENSPANG00000009025	1:1	858072
ENSRNOG00000019085	ENSPANG00000004080	1:1	813699
ENSRNOG00000019195	ENSPANG00000016473	1:1	861144
ENSRNOG00000019332	ENSPANG00000023626	1:1	826468
ENSRNOG00000022934	ENSPANG00000022300	n:m	
ENSRNOG00000022934	ENSPANG00000009549	n:m	
ENSRNOG00000022934	ENSPANG00000008839	n:m	
ENSRNOG00000019463	ENSPANG00000020360	1:1	762840
ENSRNOG00000019511	ENSPANG00000006967	1:1	836401
ENSRNOG00000019598	ENSPANG00000004079	1:1	269579
ENSRNOG00000019734	ENSPANG00000015098	1:1	810798
ENSRNOG00000019743	ENSPANG00000023571	1:1	495707
ENSRNOG00000019752	ENSPANG00000023625	1:1	712028
ENSRNOG00000019834	ENSPANG00000000442	1:1	824986
ENSRNOG00000019900	ENSPANG00000007014	1:1	665211
ENSRNOG00000019907	ENSPANG00000022206	1:1	549738
ENSRNOG00000019958	ENSPANG00000017776	1:1	825584
ENSRNOG00000019961	ENSPANG00000017777	1:1	805725
ENSRNOG00000025808	ENSPANG00000004773	1:1	781703
ENSRNOG00000019975	ENSPANG00000018654	1:1	789829
ENSRNOG00000020153	ENSPANG00000022344	1:1	
ENSRNOG00000020193	ENSPANG00000006186	1:1	816661
ENSRNOG00000010174	ENSPANG00000000926	1:1	814578
ENSRNOG00000010232	ENSPANG00000008268	1:1	814577
ENSRNOG00000010350	ENSPANG00000000545	1:1	847511
ENSRNOG00000010519	ENSPANG00000009400	1:1	819008
ENSRNOG00000010592	ENSPANG00000009399	1:1	498008
ENSRNOG00000025693	ENSPANG00000005761	1:1	826193
ENSRNOG00000025691	ENSPANG00000016922	1:1	698239
ENSRNOG00000046426	ENSPANG00000016796	1:1	551019
ENSRNOG00000011022	ENSPANG00000005760	1:1	744888
ENSRNOG00000011154	ENSPANG00000008646	1:1	266197
ENSRNOG00000050669	ENSPANG00000021028	n:1	
ENSRNOG00000047890	ENSPANG00000017212	1:1	549673
ENSRNOG00000048365	ENSPANG00000004280	1:1	865435
ENSRNOG00000049575	ENSPANG00000024515	1:1	549750
ENSRNOG00000050660	ENSPANG00000020210	1:1	813180
ENSRNOG00000011517	ENSPANG00000026236	1:1	780244
ENSRNOG00000011987	ENSPANG00000026002	1:1	551280
ENSRNOG00000025603	ENSPANG00000000476	1:1	657398
ENSRNOG00000012535	ENSPANG00000000477	1:1	657409
ENSRNOG00000012689	ENSPANG00000023898	1:1	
ENSRNOG00000012708	ENSPANG00000005252	1:1	801895
ENSRNOG00000050843	ENSPANG00000013802	1:1	862451
ENSRNOG00000056226	ENSPANG00000009023	1:1	781681
ENSRNOG00000050990	ENSPANG00000011089	1:1	804169
ENSRNOG00000048967	ENSPANG00000003453	1:1	725403
ENSRNOG00000050121	ENSPANG00000006260	1:1	507396
ENSRNOG00000013225	ENSPANG00000008643	1:1	550205
ENSRNOG00000013600	ENSPANG00000003184	1:1	865921
ENSRNOG00000013612	ENSPANG00000005250	1:1	551310
ENSRNOG00000039651	ENSPANG00000008642	1:1	
ENSRNOG00000039650	ENSPANG00000015184	1:1	265152
ENSRNOG00000039640	ENSPANG00000006857	1:1	306847
ENSRNOG00000011823	ENSPANG00000026000	1:1	808750
ENSRNOG00000012467	ENSPANG00000000806	1:1	825283
ENSRNOG00000012509	ENSPANG00000011221	1:1	825282
ENSRNOG00000012543	ENSPANG00000017188	1:1	780754
ENSRNOG00000012830	ENSPANG00000005625	1:1	771020
ENSRNOG00000042729	ENSPANG00000020492	1:1	657200
ENSRNOG00000013046	ENSPANG00000005247	1:1	529246
ENSRNOG00000013238	ENSPANG00000006311	1:1	527778
ENSRNOG00000033402	ENSPANG00000018766	n:m	
ENSRNOG00000033402	ENSPANG00000017005	n:m	
ENSRNOG00000033402	ENSPANG00000019277	n:m	
ENSRNOG00000028595	ENSPANG00000019057	n:m	686144
ENSRNOG00000028595	ENSPANG00000024450	n:m	
ENSRNOG00000052878	ENSPANG00000019057	n:m	
ENSRNOG00000052878	ENSPANG00000024450	n:m	
ENSRNOG00000013781	ENSPANG00000019581	1:1	710849
ENSRNOG00000011000	ENSPANG00000024245	1:1	549029
ENSRNOG00000014142	ENSPANG00000019582	1:1	711702
ENSRNOG00000046852	ENSPANG00000021732	1:1	822660
ENSRNOG00000049127	ENSPANG00000009986	1:1	550892
ENSRNOG00000028087	ENSPANG00000024246	1:1	494277
ENSRNOG00000013587	ENSPANG00000000816	1:1	855169
ENSRNOG00000012920	ENSPANG00000021650	1:1	550894
ENSRNOG00000012759	ENSPANG00000015947	1:1	554432
ENSRNOG00000012178	ENSPANG00000023065	1:1	861606
ENSRNOG00000011756	ENSPANG00000024773	1:1	753856
ENSRNOG00000011771	ENSPANG00000017328	1:1	783945
ENSRNOG00000012205	ENSPANG00000007660	1:1	791561
ENSRNOG00000050004	ENSPANG00000011665	n:1	776425
ENSRNOG00000013285	ENSPANG00000022510	1:1	850585
ENSRNOG00000013234	ENSPANG00000016701	1:1	824490
ENSRNOG00000012207	ENSPANG00000016027	1:1	550953
ENSRNOG00000052376	ENSPANG00000011220	1:1	804611
ENSRNOG00000012718	ENSPANG00000011259	1:1	266448
ENSRNOG00000012709	ENSPANG00000015808	1:1	822412
ENSRNOG00000012629	ENSPANG00000017772	1:1	522126
ENSRNOG00000012486	ENSPANG00000021142	1:1	831189
ENSRNOG00000012284	ENSPANG00000021881	1:1	
ENSRNOG00000013415	ENSPANG00000026409	1:1	529779
ENSRNOG00000023858	ENSPANG00000026407	1:1	
ENSRNOG00000023603	ENSPANG00000002787	1:1	761104
ENSRNOG00000023467	ENSPANG00000009900	1:1	276368
ENSRNOG00000014162	ENSPANG00000008996	1:1	829899
ENSRNOG00000014516	ENSPANG00000009847	1:1	812134
ENSRNOG00000014901	ENSPANG00000015943	1:1	689150
ENSRNOG00000015366	ENSPANG00000023239	1:1	849856
ENSRNOG00000015382	ENSPANG00000012565	1:1	778514
ENSRNOG00000015417	ENSPANG00000002442	1:1	765386
ENSRNOG00000024201	ENSPANG00000025369	1:1	778040
ENSRNOG00000015699	ENSPANG00000025496	1:1	797359
ENSRNOG00000015886	ENSPANG00000005065	1:1	524202
ENSRNOG00000016151	ENSPANG00000025528	1:1	554051
ENSRNOG00000023995	ENSPANG00000006852	1:1	550459
ENSRNOG00000016254	ENSPANG00000009098	1:1	837138
ENSRNOG00000016660	ENSPANG00000023382	n:m	516570
ENSRNOG00000016660	ENSPANG00000017398	n:m	
ENSRNOG00000016789	ENSPANG00000005064	1:1	784117
ENSRNOG00000017265	ENSPANG00000010035	1:1	515599
ENSRNOG00000051950	ENSPANG00000015022	1:1	
ENSRNOG00000017660	ENSPANG00000000829	1:1	858192
ENSRNOG00000018102	ENSPANG00000024384	1:1	817214
ENSRNOG00000018276	ENSPANG00000012837	1:1	802197
ENSRNOG00000018366	ENSPANG00000016023	1:1	792964
ENSRNOG00000058681	ENSPANG00000011794	1:1	551923
ENSRNOG00000018464	ENSPANG00000007442	1:1	704651
ENSRNOG00000018467	ENSPANG00000016224	1:1	769735
ENSRNOG00000050591	ENSPANG00000022686	n:1	747784
ENSRNOG00000048571	ENSPANG00000022686	n:1	
ENSRNOG00000018593	ENSPANG00000020436	1:1	839473
ENSRNOG00000023356	ENSPANG00000021269	n:1	551770
ENSRNOG00000018623	ENSPANG00000012694	1:1	861138
ENSRNOG00000018830	ENSPANG00000018693	1:1	799517
ENSRNOG00000023312	ENSPANG00000016950	1:1	497853
ENSRNOG00000012815	ENSPANG00000019542	1:1	724612
ENSRNOG00000038979	ENSPANG00000024717	1:1	777279
ENSRNOG00000013286	ENSPANG00000008589	1:m	848301
ENSRNOG00000013286	ENSPANG00000013030	1:m	
ENSRNOG00000013408	ENSPANG00000000546	1:1	730540
ENSRNOG00000013508	ENSPANG00000019446	n:m	
ENSRNOG00000013508	ENSPANG00000016189	n:m	
ENSRNOG00000013508	ENSPANG00000009828	n:m	804033
ENSRNOG00000013583	ENSPANG00000022369	1:1	530262
ENSRNOG00000023220	ENSPANG00000023665	1:1	844778
ENSRNOG00000013946	ENSPANG00000024716	1:1	714172
ENSRNOG00000013991	ENSPANG00000008057	1:1	802372
ENSRNOG00000058243	ENSPANG00000008935	1:1	782553
ENSRNOG00000014013	ENSPANG00000016468	1:1	549208
ENSRNOG00000014378	ENSPANG00000008628	1:1	842406
ENSRNOG00000014504	ENSPANG00000008056	1:1	810539
ENSRNOG00000014683	ENSPANG00000016467	1:1	810538
ENSRNOG00000014835	ENSPANG00000008055	1:1	799727
ENSRNOG00000015027	ENSPANG00000025952	1:1	810540
ENSRNOG00000054218	ENSPANG00000007109	1:1	825722
ENSRNOG00000015306	ENSPANG00000019901	1:1	552918
ENSRNOG00000015567	ENSPANG00000024442	1:1	550655
ENSRNOG00000023129	ENSPANG00000022366	1:1	549394
ENSRNOG00000028945	ENSPANG00000005754	1:1	307626
ENSRNOG00000016201	ENSPANG00000012691	1:1	
ENSRNOG00000016446	ENSPANG00000015616	1:1	763525
ENSRNOG00000024562	ENSPANG00000025951	1:1	742371
ENSRNOG00000016447	ENSPANG00000007441	1:1	851332
ENSRNOG00000016866	ENSPANG00000009851	1:1	
ENSRNOG00000017155	ENSPANG00000024243	1:1	833508
ENSRNOG00000023576	ENSPANG00000008237	1:1	807187
ENSRNOG00000011194	ENSPANG00000015881	1:1	531069
ENSRNOG00000011591	ENSPANG00000004347	1:1	802225
ENSRNOG00000011658	ENSPANG00000015207	1:1	824645
ENSRNOG00000011740	ENSPANG00000018248	1:1	815545
ENSRNOG00000022894	ENSPANG00000007230	1:1	650599
ENSRNOG00000022812	ENSPANG00000007563	1:1	813128
ENSRNOG00000022762	ENSPANG00000008110	1:1	802224
ENSRNOG00000003242	ENSPANG00000013330	1:1	660087
ENSRNOG00000003736	ENSPANG00000009769	1:1	549278
ENSRNOG00000003825	ENSPANG00000000758	1:1	834514
ENSRNOG00000049995	ENSPANG00000015486	n:1	
ENSRNOG00000003872	ENSPANG00000015486	n:1	
ENSRNOG00000003942	ENSPANG00000006513	1:1	657256
ENSRNOG00000003991	ENSPANG00000018915	1:1	308851
ENSRNOG00000004001	ENSPANG00000019726	1:1	804775
ENSRNOG00000004076	ENSPANG00000019865	1:1	785245
ENSRNOG00000021294	ENSPANG00000017761	1:1	830963
ENSRNOG00000038738	ENSPANG00000009634	1:1	776452
ENSRNOG00000028557	ENSPANG00000005726	1:1	546894
ENSRNOG00000012375	ENSPANG00000016015	1:1	816534
ENSRNOG00000012663	ENSPANG00000016016	1:1	548776
ENSRNOG00000012924	ENSPANG00000011490	1:1	803175
ENSRNOG00000012959	ENSPANG00000022046	1:1	782617
ENSRNOG00000056246	ENSPANG00000026372	1:1	
ENSRNOG00000014079	ENSPANG00000022795	1:1	310027
ENSRNOG00000048152	ENSPANG00000012602	1:1	549309
ENSRNOG00000015416	ENSPANG00000017691	1:1	516282
ENSRNOG00000025895	ENSPANG00000017693	1:1	823004
ENSRNOG00000016623	ENSPANG00000017694	1:1	738404
ENSRNOG00000011677	ENSPANG00000024555	1:1	789361
ENSRNOG00000060984	ENSPANG00000012148	1:1	529435
ENSRNOG00000012502	ENSPANG00000021873	1:1	549505
ENSRNOG00000013257	ENSPANG00000004283	1:1	828787
ENSRNOG00000013318	ENSPANG00000012442	1:1	554550
ENSRNOG00000002091	ENSPANG00000004621	1:1	822243
ENSRNOG00000013388	ENSPANG00000004620	1:1	853468
ENSRNOG00000032740	ENSPANG00000005281	1:1	650563
ENSRNOG00000013516	ENSPANG00000013417	1:1	530088
ENSRNOG00000014456	ENSPANG00000006879	1:1	864032
ENSRNOG00000014525	ENSPANG00000010359	1:1	636209
ENSRNOG00000051624	ENSPANG00000014773	1:1	
ENSRNOG00000014980	ENSPANG00000016215	1:1	755363
ENSRNOG00000055383	ENSPANG00000002642	n:m	
ENSRNOG00000055383	ENSPANG00000001043	n:m	
ENSRNOG00000015594	ENSPANG00000009899	1:1	757785
ENSRNOG00000032659	ENSPANG00000000848	1:1	767402
ENSRNOG00000010188	ENSPANG00000011212	1:1	794913
ENSRNOG00000010185	ENSPANG00000006770	1:1	835529
ENSRNOG00000010100	ENSPANG00000009235	1:1	764010
ENSRNOG00000015983	ENSPANG00000021923	1:1	848241
ENSRNOG00000050002	ENSPANG00000016544	1:1	855984
ENSRNOG00000015798	ENSPANG00000009570	1:1	552003
ENSRNOG00000016012	ENSPANG00000008482	1:1	552931
ENSRNOG00000027091	ENSPANG00000021439	1:1	796985
ENSRNOG00000027035	ENSPANG00000021922	1:1	266294
ENSRNOG00000015354	ENSPANG00000015933	1:1	790475
ENSRNOG00000014555	ENSPANG00000024540	1:1	790517
ENSRNOG00000033923	ENSPANG00000016460	1:1	790510
ENSRNOG00000013977	ENSPANG00000016459	1:1	798095
ENSRNOG00000025768	ENSPANG00000015580	1:1	548688
ENSRNOG00000013636	ENSPANG00000009683	1:1	547014
ENSRNOG00000013446	ENSPANG00000025493	1:1	846318
ENSRNOG00000025079	ENSPANG00000023886	1:1	758907
ENSRNOG00000011825	ENSPANG00000003379	n:1	840688
ENSRNOG00000012473	ENSPANG00000009268	1:1	268772
ENSRNOG00000012331	ENSPANG00000012882	1:1	827837
ENSRNOG00000024917	ENSPANG00000015084	1:1	797945
ENSRNOG00000010881	ENSPANG00000006048	1:1	838927
ENSRNOG00000010728	ENSPANG00000009089	1:1	552913
ENSRNOG00000024085	ENSPANG00000008517	1:1	723236
ENSRNOG00000010486	ENSPANG00000006047	1:1	794806
ENSRNOG00000032860	ENSPANG00000003837	n:m	
ENSRNOG00000032860	ENSPANG00000006846	n:m	
ENSRNOG00000032860	ENSPANG00000001574	n:m	699936
ENSRNOG00000023280	ENSPANG00000022091	1:1	826594
ENSRNOG00000022899	ENSPANG00000011570	1:1	
ENSRNOG00000016119	ENSPANG00000010400	1:1	641172
ENSRNOG00000022723	ENSPANG00000025945	1:1	686180
ENSRNOG00000016133	ENSPANG00000011313	1:1	862066
ENSRNOG00000016486	ENSPANG00000005211	1:1	
ENSRNOG00000022196	ENSPANG00000006512	1:1	796334
ENSRNOG00000046349	ENSPANG00000023785	n:1	
ENSRNOG00000022066	ENSPANG00000009087	1:1	811332
ENSRNOG00000017258	ENSPANG00000017467	1:1	830343
ENSRNOG00000017340	ENSPANG00000008983	1:1	857330
ENSRNOG00000017491	ENSPANG00000008982	1:1	793725
ENSRNOG00000021525	ENSPANG00000000692	1:1	791346
ENSRNOG00000017631	ENSPANG00000002439	1:1	819141
ENSRNOG00000017707	ENSPANG00000023238	1:1	549745
ENSRNOG00000014722	ENSPANG00000018186	1:1	550751
ENSRNOG00000010283	ENSPANG00000011488	1:1	785656
ENSRNOG00000054129	ENSPANG00000007100	1:1	794553
ENSRNOG00000046196	ENSPANG00000010251	1:1	306102
ENSRNOG00000031232	ENSPANG00000011487	1:1	802337
ENSRNOG00000033803	ENSPANG00000003464	n:1	851843
ENSRNOG00000024272	ENSPANG00000005753	1:1	828218
ENSRNOG00000011849	ENSPANG00000019101	1:1	756634
ENSRNOG00000024186	ENSPANG00000011248	1:1	755444
ENSRNOG00000045532	ENSPANG00000007301	1:1	
ENSRNOG00000024114	ENSPANG00000023236	1:1	266013
ENSRNOG00000012424	ENSPANG00000025872	1:1	266867
ENSRNOG00000042181	ENSPANG00000011028	1:1	754778
ENSRNOG00000012891	ENSPANG00000022792	1:1	823636
ENSRNOG00000023923	ENSPANG00000012835	1:1	843488
ENSRNOG00000012961	ENSPANG00000005240	1:1	551708
ENSRNOG00000013412	ENSPANG00000009083	1:1	847531
ENSRNOG00000014212	ENSPANG00000024440	1:1	802222
ENSRNOG00000023807	ENSPANG00000011206	1:1	695920
ENSRNOG00000014678	ENSPANG00000004676	1:1	641165
ENSRNOG00000023760	ENSPANG00000020994	1:1	808019
ENSRNOG00000014950	ENSPANG00000026445	1:1	771093
ENSRNOG00000032926	ENSPANG00000002880	1:1	256721
ENSRNOG00000014790	ENSPANG00000023828	1:1	771090
ENSRNOG00000046343	ENSPANG00000022222	1:1	781668
ENSRNOG00000015020	ENSPANG00000005239	1:1	847130
ENSRNOG00000015158	ENSPANG00000010442	1:1	696446
ENSRNOG00000015259	ENSPANG00000002436	1:1	657350
ENSRNOG00000011841	ENSPANG00000019944	1:1	813809
ENSRNOG00000028362	ENSPANG00000024759	1:1	847189
ENSRNOG00000038085	ENSPANG00000005182	1:1	861985
ENSRNOG00000028149	ENSPANG00000000746	1:1	777235
ENSRNOG00000012966	ENSPANG00000023663	1:1	832463
ENSRNOG00000013262	ENSPANG00000005181	1:1	
ENSRNOG00000013557	ENSPANG00000010250	1:1	514073
ENSRNOG00000013704	ENSPANG00000008478	1:1	863466
ENSRNOG00000027430	ENSPANG00000016694	1:1	551448
ENSRNOG00000054475	ENSPANG00000011416	1:1	555382
ENSRNOG00000027400	ENSPANG00000020760	1:1	
ENSRNOG00000014960	ENSPANG00000019723	1:1	552581
ENSRNOG00000015511	ENSPANG00000012147	1:1	744221
ENSRNOG00000014288	ENSPANG00000005725	1:1	266004
ENSRNOG00000015774	ENSPANG00000022908	1:1	823259
ENSRNOG00000055295	ENSPANG00000009641	1:1	508576
ENSRNOG00000016091	ENSPANG00000018887	1:1	808073
ENSRNOG00000016105	ENSPANG00000016342	1:1	699348
ENSRNOG00000016472	ENSPANG00000022150	1:1	733071
ENSRNOG00000016503	ENSPANG00000017812	1:1	833253
ENSRNOG00000023385	ENSPANG00000007326	n:m	
ENSRNOG00000023385	ENSPANG00000024942	n:m	
ENSRNOG00000016957	ENSPANG00000024435	1:1	811453
ENSRNOG00000017206	ENSPANG00000012145	1:1	811455
ENSRNOG00000017611	ENSPANG00000024532	1:1	308246
ENSRNOG00000014182	ENSPANG00000009910	1:1	550619
ENSRNOG00000014269	ENSPANG00000016806	1:1	
ENSRNOG00000048239	ENSPANG00000002726	1:1	
ENSRNOG00000014289	ENSPANG00000000452	1:1	
ENSRNOG00000058260	ENSPANG00000004409	1:1	748460
ENSRNOG00000014399	ENSPANG00000004935	1:1	547283
ENSRNOG00000014806	ENSPANG00000005752	1:1	662042
ENSRNOG00000014797	ENSPANG00000022974	1:1	857145
