mouse_ID	baboon_ID	orthotype	OMAgroup
ENSMUSG00000066515	ENSPANG00000012794	n:m	
ENSMUSG00000066515	ENSPANG00000004575	n:m	
ENSMUSG00000066515	ENSPANG00000004628	n:m	
ENSMUSG00000066513	ENSPANG00000012794	n:m	
ENSMUSG00000066513	ENSPANG00000004575	n:m	
ENSMUSG00000066513	ENSPANG00000004628	n:m	
ENSMUSG00000066512	ENSPANG00000012794	n:m	610924
ENSMUSG00000066512	ENSPANG00000004575	n:m	
ENSMUSG00000066512	ENSPANG00000004628	n:m	
ENSMUSG00000063903	ENSPANG00000012794	n:m	
ENSMUSG00000063903	ENSPANG00000004575	n:m	
ENSMUSG00000063903	ENSPANG00000004628	n:m	559315
ENSMUSG00000012777	ENSPANG00000010665	1:1	789715
ENSMUSG00000004473	ENSPANG00000011770	1:1	764774
ENSMUSG00000038738	ENSPANG00000004838	1:1	553132
ENSMUSG00000008028	ENSPANG00000019473	1:1	754744
ENSMUSG00000030731	ENSPANG00000004630	1:1	822721
ENSMUSG00000047085	ENSPANG00000015317	1:1	553012
ENSMUSG00000038704	ENSPANG00000008417	1:1	826904
ENSMUSG00000038695	ENSPANG00000012796	1:1	681355
ENSMUSG00000008140	ENSPANG00000009636	1:1	857495
ENSMUSG00000038670	ENSPANG00000017258	1:1	554639
ENSMUSG00000008193	ENSPANG00000014279	1:1	721140
ENSMUSG00000038644	ENSPANG00000006810	1:1	761185
ENSMUSG00000060601	ENSPANG00000012797	1:1	791417
ENSMUSG00000002204	ENSPANG00000019474	1:m	
ENSMUSG00000002204	ENSPANG00000011771	1:m	698882
ENSMUSG00000062785	ENSPANG00000014452	1:1	710856
ENSMUSG00000030739	ENSPANG00000010268	1:1	557486
ENSMUSG00000066500	ENSPANG00000026249	1:1	780265
ENSMUSG00000048012	ENSPANG00000012211	1:1	777985
ENSMUSG00000002205	ENSPANG00000016114	1:1	551414
ENSMUSG00000038539	ENSPANG00000024418	1:1	712446
ENSMUSG00000109511	ENSPANG00000004839	1:1	547543
ENSMUSG00000074141	ENSPANG00000007273	1:1	538655
ENSMUSG00000038520	ENSPANG00000006388	1:1	548344
ENSMUSG00000011096	ENSPANG00000012799	1:1	809187
ENSMUSG00000002963	ENSPANG00000014926	1:1	774477
ENSMUSG00000038502	ENSPANG00000008535	1:1	744935
ENSMUSG00000002968	ENSPANG00000015922	1:1	549174
ENSMUSG00000011658	ENSPANG00000012029	1:1	804523
ENSMUSG00000060279	ENSPANG00000012049	1:1	515687
ENSMUSG00000059891	ENSPANG00000012509	1:1	747788
ENSMUSG00000007783	ENSPANG00000019475	1:1	775322
ENSMUSG00000109324	ENSPANG00000013856	1:1	
ENSMUSG00000003190	ENSPANG00000017968	1:1	744947
ENSMUSG00000003184	ENSPANG00000014697	1:1	813305
ENSMUSG00000038406	ENSPANG00000008801	1:1	553271
ENSMUSG00000038387	ENSPANG00000015923	1:1	522206
ENSMUSG00000046574	ENSPANG00000012511	1:1	556404
ENSMUSG00000007837	ENSPANG00000017531	1:1	811597
ENSMUSG00000003421	ENSPANG00000010475	1:1	766645
ENSMUSG00000019539	ENSPANG00000002525	1:1	551020
ENSMUSG00000003420	ENSPANG00000012030	1:1	787752
ENSMUSG00000003429	ENSPANG00000012512	1:1	861092
ENSMUSG00000074129	ENSPANG00000012050	1:1	860780
ENSMUSG00000110206	ENSPANG00000008127	1:1	789893
ENSMUSG00000007833	ENSPANG00000017969	1:1	661737
ENSMUSG00000003423	ENSPANG00000017749	1:1	642022
ENSMUSG00000070570	ENSPANG00000020841	1:1	
ENSMUSG00000095276	ENSPANG00000002930	1:1	557141
ENSMUSG00000038300	ENSPANG00000017970	1:1	303016
ENSMUSG00000038292	ENSPANG00000012936	1:1	786256
ENSMUSG00000030792	ENSPANG00000023596	1:1	308342
ENSMUSG00000030796	ENSPANG00000023792	1:1	810719
ENSMUSG00000030798	ENSPANG00000013472	1:1	791494
ENSMUSG00000094152	ENSPANG00000014593	1:1	267155
ENSMUSG00000038239	ENSPANG00000012214	1:1	556243
ENSMUSG00000003863	ENSPANG00000025706	1:1	552236
ENSMUSG00000003872	ENSPANG00000002302	1:1	830615
ENSMUSG00000063511	ENSPANG00000004068	1:1	547669
ENSMUSG00000038201	ENSPANG00000010667	1:1	710863
ENSMUSG00000074121	ENSPANG00000005193	1:1	263828
ENSMUSG00000100916	ENSPANG00000009360	1:m	
ENSMUSG00000100916	ENSPANG00000011812	1:m	
ENSMUSG00000100916	ENSPANG00000008128	1:m	781674
ENSMUSG00000003868	ENSPANG00000008536	1:1	862825
ENSMUSG00000003865	ENSPANG00000014595	1:1	860573
ENSMUSG00000050708	ENSPANG00000018504	n:1	
ENSMUSG00000003873	ENSPANG00000010095	1:1	810402
ENSMUSG00000011382	ENSPANG00000020382	1:1	737318
ENSMUSG00000023467	ENSPANG00000020842	1:1	804160
ENSMUSG00000030824	ENSPANG00000016637	1:1	659223
ENSMUSG00000040435	ENSPANG00000013473	1:1	267526
ENSMUSG00000040428	ENSPANG00000016638	1:1	774865
ENSMUSG00000030826	ENSPANG00000015254	1:1	862868
ENSMUSG00000030827	ENSPANG00000008129	1:1	803332
ENSMUSG00000008461	ENSPANG00000006116	1:1	637022
ENSMUSG00000064158	ENSPANG00000012939	1:1	804609
ENSMUSG00000044562	ENSPANG00000008087	1:1	794918
ENSMUSG00000042918	ENSPANG00000022678	1:1	794961
ENSMUSG00000055978	ENSPANG00000004865	n:1	637023
ENSMUSG00000040364	ENSPANG00000004865	n:1	
ENSMUSG00000070564	ENSPANG00000013858	1:1	746057
ENSMUSG00000003273	ENSPANG00000014596	1:1	638892
ENSMUSG00000059824	ENSPANG00000015471	1:1	652115
ENSMUSG00000057342	ENSPANG00000016639	1:1	710720
ENSMUSG00000059070	ENSPANG00000000131	1:1	864827
ENSMUSG00000054161	ENSPANG00000002014	1:1	804161
ENSMUSG00000070563	ENSPANG00000016414	1:1	810046
ENSMUSG00000003271	ENSPANG00000000367	1:1	787082
ENSMUSG00000062044	ENSPANG00000012940	1:1	727415
ENSMUSG00000003269	ENSPANG00000009361	1:1	813434
ENSMUSG00000058743	ENSPANG00000020383	1:1	824418
ENSMUSG00000053801	ENSPANG00000012217	1:1	640934
ENSMUSG00000002771	ENSPANG00000019447	1:1	770497
ENSMUSG00000002778	ENSPANG00000016640	1:1	776676
ENSMUSG00000040231	ENSPANG00000010569	1:1	776904
ENSMUSG00000002781	ENSPANG00000023355	1:1	692659
ENSMUSG00000040212	ENSPANG00000009362	1:1	787722
ENSMUSG00000040189	ENSPANG00000013186	1:1	776397
ENSMUSG00000030834	ENSPANG00000006902	1:1	552199
ENSMUSG00000030835	ENSPANG00000009405	1:1	671240
ENSMUSG00000096146	ENSPANG00000016190	1:1	824410
ENSMUSG00000030838	ENSPANG00000020256	1:1	834656
ENSMUSG00000009471	ENSPANG00000011946	1:1	822860
ENSMUSG00000058975	ENSPANG00000015328	1:1	710843
ENSMUSG00000030839	ENSPANG00000025793	1:1	547637
ENSMUSG00000040046	ENSPANG00000007046	1:1	816687
ENSMUSG00000006763	ENSPANG00000006539	1:1	830483
ENSMUSG00000040026	ENSPANG00000000206	n:m	
ENSMUSG00000040026	ENSPANG00000025709	n:m	
ENSMUSG00000040017	ENSPANG00000012057	1:1	736971
ENSMUSG00000074115	ENSPANG00000000206	n:m	
ENSMUSG00000074115	ENSPANG00000025709	n:m	
ENSMUSG00000057465	ENSPANG00000000206	n:m	308554
ENSMUSG00000057465	ENSPANG00000025709	n:m	
ENSMUSG00000014418	ENSPANG00000000205	1:1	761632
ENSMUSG00000006599	ENSPANG00000002504	1:1	846134
ENSMUSG00000063229	ENSPANG00000019081	1:1	
ENSMUSG00000030851	ENSPANG00000025849	1:1	847396
ENSMUSG00000014402	ENSPANG00000005375	1:1	547345
ENSMUSG00000043262	ENSPANG00000007976	1:1	799989
ENSMUSG00000049516	ENSPANG00000007552	1:1	548600
ENSMUSG00000010307	ENSPANG00000014365	1:1	507469
ENSMUSG00000030854	ENSPANG00000019133	1:1	529783
ENSMUSG00000052303	ENSPANG00000002185	n:m	
ENSMUSG00000052303	ENSPANG00000000165	n:m	
ENSMUSG00000052303	ENSPANG00000000166	n:m	
ENSMUSG00000074111	ENSPANG00000002185	n:m	
ENSMUSG00000074111	ENSPANG00000000165	n:m	
ENSMUSG00000074111	ENSPANG00000000166	n:m	544311
ENSMUSG00000050650	ENSPANG00000002185	n:m	544314
ENSMUSG00000050650	ENSPANG00000000165	n:m	
ENSMUSG00000050650	ENSPANG00000000166	n:m	
ENSMUSG00000093973	ENSPANG00000002185	n:m	
ENSMUSG00000093973	ENSPANG00000000165	n:m	
ENSMUSG00000093973	ENSPANG00000000166	n:m	
ENSMUSG00000096719	ENSPANG00000002185	n:m	
ENSMUSG00000096719	ENSPANG00000000165	n:m	
ENSMUSG00000096719	ENSPANG00000000166	n:m	
ENSMUSG00000078698	ENSPANG00000002185	n:m	
ENSMUSG00000078698	ENSPANG00000000165	n:m	544312
ENSMUSG00000078698	ENSPANG00000000166	n:m	
ENSMUSG00000067173	ENSPANG00000002185	n:m	
ENSMUSG00000067173	ENSPANG00000000165	n:m	
ENSMUSG00000067173	ENSPANG00000000166	n:m	
ENSMUSG00000070552	ENSPANG00000002185	n:m	
ENSMUSG00000070552	ENSPANG00000000165	n:m	
ENSMUSG00000070552	ENSPANG00000000166	n:m	
ENSMUSG00000070547	ENSPANG00000002185	n:m	
ENSMUSG00000070547	ENSPANG00000000165	n:m	
ENSMUSG00000070547	ENSPANG00000000166	n:m	
ENSMUSG00000074109	ENSPANG00000002185	n:m	
ENSMUSG00000074109	ENSPANG00000000165	n:m	
ENSMUSG00000074109	ENSPANG00000000166	n:m	
ENSMUSG00000030471	ENSPANG00000026209	1:1	752807
ENSMUSG00000030470	ENSPANG00000005742	1:1	547672
ENSMUSG00000046179	ENSPANG00000005225	1:1	842713
ENSMUSG00000052512	ENSPANG00000017038	1:1	552753
ENSMUSG00000039745	ENSPANG00000016673	1:1	758636
ENSMUSG00000030505	ENSPANG00000024678	1:1	749103
ENSMUSG00000039728	ENSPANG00000021902	1:1	788736
ENSMUSG00000055489	ENSPANG00000009832	1:1	796221
ENSMUSG00000030500	ENSPANG00000015329	1:1	547524
ENSMUSG00000092118	ENSPANG00000008590	1:1	304522
ENSMUSG00000030498	ENSPANG00000025514	1:1	855367
ENSMUSG00000074093	ENSPANG00000009253	1:1	831265
ENSMUSG00000094445	ENSPANG00000007183	1:1	260764
ENSMUSG00000063297	ENSPANG00000012058	1:1	798784
ENSMUSG00000051504	ENSPANG00000015649	n:m	
ENSMUSG00000051504	ENSPANG00000010473	n:m	
ENSMUSG00000051504	ENSPANG00000018716	n:m	
ENSMUSG00000033790	ENSPANG00000020044	1:1	834254
ENSMUSG00000030447	ENSPANG00000020068	1:1	719149
ENSMUSG00000030452	ENSPANG00000020065	1:1	523044
ENSMUSG00000047037	ENSPANG00000020062	1:1	523050
ENSMUSG00000030451	ENSPANG00000020118	1:1	844631
ENSMUSG00000030450	ENSPANG00000020154	1:1	549460
ENSMUSG00000055078	ENSPANG00000020148	1:1	637259
ENSMUSG00000033676	ENSPANG00000020144	1:1	637247
ENSMUSG00000025324	ENSPANG00000015694	1:1	523659
ENSMUSG00000025326	ENSPANG00000018034	1:1	829577
ENSMUSG00000102252	ENSPANG00000020142	1:1	549211
ENSMUSG00000033585	ENSPANG00000014834	1:1	271323
ENSMUSG00000056972	ENSPANG00000020140	1:1	266309
ENSMUSG00000070527	ENSPANG00000017529	1:1	755474
ENSMUSG00000030525	ENSPANG00000019953	1:1	637269
ENSMUSG00000033510	ENSPANG00000019951	1:1	812850
ENSMUSG00000052040	ENSPANG00000019999	1:1	
ENSMUSG00000030523	ENSPANG00000020025	1:1	800774
ENSMUSG00000030522	ENSPANG00000020027	1:1	496539
ENSMUSG00000033458	ENSPANG00000020031	1:1	839283
ENSMUSG00000030521	ENSPANG00000020408	1:1	547388
ENSMUSG00000033429	ENSPANG00000018465	1:1	838457
ENSMUSG00000030519	ENSPANG00000020050	1:1	823575
ENSMUSG00000070520	ENSPANG00000007083	1:1	658921
ENSMUSG00000030515	ENSPANG00000022401	1:1	851107
ENSMUSG00000078681	ENSPANG00000022400	1:1	524560
ENSMUSG00000030513	ENSPANG00000011167	1:1	553043
ENSMUSG00000030512	ENSPANG00000020921	1:1	547080
ENSMUSG00000075701	ENSPANG00000005903	1:1	769137
ENSMUSG00000032640	ENSPANG00000011169	1:1	810360
ENSMUSG00000015134	ENSPANG00000020509	1:1	661727
ENSMUSG00000030509	ENSPANG00000022569	1:1	551955
ENSMUSG00000053091	ENSPANG00000020510	1:1	759962
ENSMUSG00000030510	ENSPANG00000018569	1:1	529244
ENSMUSG00000058145	ENSPANG00000024123	1:1	551186
ENSMUSG00000043831	ENSPANG00000026182	1:1	826328
ENSMUSG00000030557	ENSPANG00000026183	1:1	551512
ENSMUSG00000030556	ENSPANG00000021052	1:1	550123
ENSMUSG00000030555	ENSPANG00000026184	1:1	552324
ENSMUSG00000005533	ENSPANG00000021053	1:1	833173
ENSMUSG00000030553	ENSPANG00000020511	1:1	
ENSMUSG00000042659	ENSPANG00000020922	1:1	507583
ENSMUSG00000030551	ENSPANG00000023215	1:1	
ENSMUSG00000032776	ENSPANG00000023213	1:1	641964
ENSMUSG00000070509	ENSPANG00000011172	1:1	762646
ENSMUSG00000025789	ENSPANG00000021464	1:1	825088
ENSMUSG00000025790	ENSPANG00000025596	1:1	551258
ENSMUSG00000053025	ENSPANG00000014252	1:1	550968
ENSMUSG00000066406	ENSPANG00000005909	1:1	782633
ENSMUSG00000055652	ENSPANG00000005906	1:1	753905
ENSMUSG00000025754	ENSPANG00000011754	1:1	801361
ENSMUSG00000059146	ENSPANG00000000921	1:1	782138
ENSMUSG00000030612	ENSPANG00000000922	1:1	796277
ENSMUSG00000030611	ENSPANG00000011753	1:1	829409
ENSMUSG00000030610	ENSPANG00000011752	1:1	547390
ENSMUSG00000030609	ENSPANG00000005905	1:1	842203
ENSMUSG00000039236	ENSPANG00000026191	1:1	842198
ENSMUSG00000030607	ENSPANG00000025598	1:1	551883
ENSMUSG00000030606	ENSPANG00000025601	1:1	270404
ENSMUSG00000030605	ENSPANG00000026189	1:1	803933
ENSMUSG00000039202	ENSPANG00000025597	1:1	792029
ENSMUSG00000039194	ENSPANG00000011182	1:1	530531
ENSMUSG00000039187	ENSPANG00000014260	1:1	814567
ENSMUSG00000039176	ENSPANG00000014259	1:1	829273
ENSMUSG00000030549	ENSPANG00000021471	1:1	507400
ENSMUSG00000046591	ENSPANG00000011179	1:1	809050
ENSMUSG00000050382	ENSPANG00000011178	1:1	551187
ENSMUSG00000030546	ENSPANG00000014257	1:1	812112
ENSMUSG00000030545	ENSPANG00000020633	1:1	728608
ENSMUSG00000039099	ENSPANG00000021468	1:1	829396
ENSMUSG00000030543	ENSPANG00000021057	1:1	730719
ENSMUSG00000039062	ENSPANG00000021058	1:1	797499
ENSMUSG00000048897	ENSPANG00000021467	1:1	775962
ENSMUSG00000030541	ENSPANG00000011176	1:1	
ENSMUSG00000030539	ENSPANG00000011175	1:1	837140
ENSMUSG00000030538	ENSPANG00000021466	1:1	548332
ENSMUSG00000050973	ENSPANG00000007726	1:1	859586
ENSMUSG00000045467	ENSPANG00000024125	1:1	494611
ENSMUSG00000047084	ENSPANG00000024827	1:m	
ENSMUSG00000047084	ENSPANG00000021055	1:m	817939
ENSMUSG00000030534	ENSPANG00000015142	1:1	657010
ENSMUSG00000038930	ENSPANG00000023492	1:1	812938
ENSMUSG00000038943	ENSPANG00000023489	1:1	734926
ENSMUSG00000030533	ENSPANG00000021759	1:1	816628
ENSMUSG00000030532	ENSPANG00000006975	1:1	679068
ENSMUSG00000038886	ENSPANG00000022247	1:1	836649
ENSMUSG00000053158	ENSPANG00000020549	1:1	808733
ENSMUSG00000030530	ENSPANG00000020413	1:1	550732
ENSMUSG00000030528	ENSPANG00000018572	1:1	753206
ENSMUSG00000030527	ENSPANG00000014253	1:1	796968
ENSMUSG00000030536	ENSPANG00000011173	1:1	829847
ENSMUSG00000038797	ENSPANG00000000536	1:1	556156
ENSMUSG00000025722	ENSPANG00000005911	1:1	753285
ENSMUSG00000025724	ENSPANG00000011756	1:1	764473
ENSMUSG00000005621	ENSPANG00000022572	1:1	774016
ENSMUSG00000038763	ENSPANG00000022573	1:1	813811
ENSMUSG00000025726	ENSPANG00000022574	1:1	
ENSMUSG00000025584	ENSPANG00000020640	1:1	792117
ENSMUSG00000061787	ENSPANG00000018894	1:1	862161
ENSMUSG00000025586	ENSPANG00000018537	1:1	652043
ENSMUSG00000062444	ENSPANG00000000971	1:1	515689
ENSMUSG00000038663	ENSPANG00000000970	1:1	805958
ENSMUSG00000045795	ENSPANG00000011757	1:1	824970
ENSMUSG00000025813	ENSPANG00000020641	1:1	833336
ENSMUSG00000038646	ENSPANG00000020645	n:1	741318
ENSMUSG00000025102	ENSPANG00000020644	1:1	
ENSMUSG00000025103	ENSPANG00000020643	1:1	802348
ENSMUSG00000038623	ENSPANG00000020642	1:1	834675
ENSMUSG00000025104	ENSPANG00000015608	1:1	814872
ENSMUSG00000025105	ENSPANG00000015607	1:1	847302
ENSMUSG00000030638	ENSPANG00000015606	1:1	531387
ENSMUSG00000070469	ENSPANG00000015614	1:1	557157
ENSMUSG00000038570	ENSPANG00000015613	1:1	548824
ENSMUSG00000038563	ENSPANG00000015635	1:1	863715
ENSMUSG00000057706	ENSPANG00000015634	1:1	831835
ENSMUSG00000038540	ENSPANG00000015639	1:1	696917
ENSMUSG00000046027	ENSPANG00000015638	1:1	778527
ENSMUSG00000001741	ENSPANG00000015637	1:1	554380
ENSMUSG00000070462	ENSPANG00000014324	1:1	759501
ENSMUSG00000038503	ENSPANG00000015642	1:1	757610
ENSMUSG00000052353	ENSPANG00000015672	1:1	656298
ENSMUSG00000038459	ENSPANG00000015682	1:1	549651
ENSMUSG00000015709	ENSPANG00000015681	1:1	730532
ENSMUSG00000030630	ENSPANG00000015691	1:1	859968
ENSMUSG00000030629	ENSPANG00000015690	1:1	817736
ENSMUSG00000054054	ENSPANG00000019514	1:1	272332
ENSMUSG00000054498	ENSPANG00000003725	1:1	272048
ENSMUSG00000055610	ENSPANG00000007088	n:1	
ENSMUSG00000055571	ENSPANG00000007088	n:1	
ENSMUSG00000062426	ENSPANG00000007088	n:1	272112
ENSMUSG00000062878	ENSPANG00000007088	n:1	
ENSMUSG00000062042	ENSPANG00000007088	n:1	
ENSMUSG00000030562	ENSPANG00000011635	1:1	549584
ENSMUSG00000004651	ENSPANG00000014349	1:1	742599
ENSMUSG00000049583	ENSPANG00000010013	1:1	641441
ENSMUSG00000030560	ENSPANG00000006475	1:1	838568
ENSMUSG00000030559	ENSPANG00000007862	1:1	522133
ENSMUSG00000039428	ENSPANG00000016447	1:1	650602
ENSMUSG00000049791	ENSPANG00000007432	1:1	641167
ENSMUSG00000039405	ENSPANG00000001585	1:1	756432
ENSMUSG00000030621	ENSPANG00000019664	1:1	813607
ENSMUSG00000039391	ENSPANG00000011943	1:1	805939
ENSMUSG00000062797	ENSPANG00000006476	1:1	852380
ENSMUSG00000039361	ENSPANG00000019177	1:1	554429
ENSMUSG00000030617	ENSPANG00000019126	1:1	837093
ENSMUSG00000030616	ENSPANG00000010114	1:1	776384
ENSMUSG00000030615	ENSPANG00000011636	1:1	308544
ENSMUSG00000030614	ENSPANG00000014631	1:1	308541
ENSMUSG00000052572	ENSPANG00000011366	1:1	794796
ENSMUSG00000030613	ENSPANG00000018014	1:1	769775
ENSMUSG00000041328	ENSPANG00000006355	1:1	552402
ENSMUSG00000030643	ENSPANG00000003974	1:1	522113
ENSMUSG00000030641	ENSPANG00000000427	1:1	263869
ENSMUSG00000061119	ENSPANG00000000426	1:1	
ENSMUSG00000051515	ENSPANG00000020377	1:1	812121
ENSMUSG00000048078	ENSPANG00000004552	1:1	264865
ENSMUSG00000018995	ENSPANG00000025887	1:1	826484
ENSMUSG00000004508	ENSPANG00000014350	1:1	839437
ENSMUSG00000035713	ENSPANG00000006477	1:1	816232
ENSMUSG00000044952	ENSPANG00000012861	1:1	263856
ENSMUSG00000035704	ENSPANG00000014351	1:1	811979
ENSMUSG00000030647	ENSPANG00000004040	1:1	309572
ENSMUSG00000035686	ENSPANG00000002786	1:1	833507
ENSMUSG00000051727	ENSPANG00000023794	1:1	651109
ENSMUSG00000025133	ENSPANG00000016287	1:1	817231
ENSMUSG00000035642	ENSPANG00000016126	1:1	733948
ENSMUSG00000035623	ENSPANG00000017793	1:1	551558
ENSMUSG00000025439	ENSPANG00000019127	1:1	783114
ENSMUSG00000042797	ENSPANG00000014352	1:1	803542
ENSMUSG00000030774	ENSPANG00000018291	1:1	549050
ENSMUSG00000035582	ENSPANG00000011944	1:1	816894
ENSMUSG00000030761	ENSPANG00000008342	1:1	530370
ENSMUSG00000035547	ENSPANG00000010115	1:1	530171
ENSMUSG00000030760	ENSPANG00000024908	1:1	758809
ENSMUSG00000049580	ENSPANG00000018404	1:1	550536
ENSMUSG00000090958	ENSPANG00000015382	1:1	552301
ENSMUSG00000035401	ENSPANG00000007638	1:1	549617
ENSMUSG00000030753	ENSPANG00000003101	1:1	759508
ENSMUSG00000015957	ENSPANG00000014353	1:1	843685
ENSMUSG00000035354	ENSPANG00000012471	1:1	750605
ENSMUSG00000030747	ENSPANG00000005994	1:1	512273
ENSMUSG00000052396	ENSPANG00000008371	1:1	512269
ENSMUSG00000055407	ENSPANG00000014354	1:1	555829
ENSMUSG00000070436	ENSPANG00000015277	1:1	847728
ENSMUSG00000035314	ENSPANG00000011141	1:1	816895
ENSMUSG00000030744	ENSPANG00000016549	1:m	860713
ENSMUSG00000030744	ENSPANG00000016572	1:m	
ENSMUSG00000018909	ENSPANG00000011945	1:1	818437
ENSMUSG00000030737	ENSPANG00000005995	1:1	552832
ENSMUSG00000073998	ENSPANG00000018858	1:1	706335
ENSMUSG00000035239	ENSPANG00000010014	1:1	307476
ENSMUSG00000035227	ENSPANG00000011394	1:1	842368
ENSMUSG00000035211	ENSPANG00000017794	1:1	833120
ENSMUSG00000058761	ENSPANG00000005996	1:1	795281
ENSMUSG00000030732	ENSPANG00000011367	1:1	554992
ENSMUSG00000030726	ENSPANG00000014355	1:1	548035
ENSMUSG00000030725	ENSPANG00000007954	1:1	849538
ENSMUSG00000035165	ENSPANG00000002874	1:1	813027
ENSMUSG00000030729	ENSPANG00000008343	1:1	815751
ENSMUSG00000051048	ENSPANG00000009047	1:1	540072
ENSMUSG00000030718	ENSPANG00000006478	1:1	547090
ENSMUSG00000047248	ENSPANG00000017376	1:1	822607
ENSMUSG00000032942	ENSPANG00000004041	1:1	498027
ENSMUSG00000033685	ENSPANG00000011637	1:1	498011
ENSMUSG00000030708	ENSPANG00000002243	1:1	547726
ENSMUSG00000044881	ENSPANG00000007761	1:1	722962
ENSMUSG00000030706	ENSPANG00000019128	1:1	849727
ENSMUSG00000030704	ENSPANG00000014356	1:1	522098
ENSMUSG00000030701	ENSPANG00000024370	1:1	829898
ENSMUSG00000029461	ENSPANG00000006479	1:1	850468
ENSMUSG00000008318	ENSPANG00000000123	1:1	797956
ENSMUSG00000032875	ENSPANG00000000122	1:1	796330
ENSMUSG00000048779	ENSPANG00000017366	1:1	271160
ENSMUSG00000032860	ENSPANG00000008844	1:1	814020
ENSMUSG00000030691	ENSPANG00000001966	1:1	547776
ENSMUSG00000047767	ENSPANG00000008372	1:1	550478
ENSMUSG00000030688	ENSPANG00000010680	1:1	497970
ENSMUSG00000032812	ENSPANG00000007955	1:1	740931
ENSMUSG00000030653	ENSPANG00000015383	n:1	
ENSMUSG00000110195	ENSPANG00000015383	n:1	792111
ENSMUSG00000001829	ENSPANG00000007467	1:1	855710
ENSMUSG00000007946	ENSPANG00000016550	1:1	839780
ENSMUSG00000032737	ENSPANG00000002495	1:1	742421
ENSMUSG00000001827	ENSPANG00000017795	1:1	793946
ENSMUSG00000030649	ENSPANG00000013418	1:1	826182
ENSMUSG00000078630	ENSPANG00000002496	1:1	754346
ENSMUSG00000030842	ENSPANG00000021812	1:1	824601
ENSMUSG00000070427	ENSPANG00000017476	1:1	748475
ENSMUSG00000070426	ENSPANG00000005374	1:1	738196
ENSMUSG00000099481	ENSPANG00000019964	1:1	
ENSMUSG00000070424	ENSPANG00000006480	1:1	759984
ENSMUSG00000030996	ENSPANG00000014357	1:1	759987
ENSMUSG00000066279	ENSPANG00000007812	1:1	637270
ENSMUSG00000063550	ENSPANG00000004511	1:1	
ENSMUSG00000030990	ENSPANG00000024371	1:1	714255
ENSMUSG00000073982	ENSPANG00000014770	1:1	522114
ENSMUSG00000030987	ENSPANG00000002497	1:1	797883
ENSMUSG00000030978	ENSPANG00000023795	1:1	741909
ENSMUSG00000073978	ENSPANG00000015367	1:1	
ENSMUSG00000030966	ENSPANG00000016289	1:1	515033
ENSMUSG00000073971	ENSPANG00000002184	1:1	271544
ENSMUSG00000073968	ENSPANG00000004042	1:1	739916
ENSMUSG00000070423	ENSPANG00000006481	1:1	271384
ENSMUSG00000060888	ENSPANG00000007763	n:1	271902
ENSMUSG00000073965	ENSPANG00000019794	1:1	270907
ENSMUSG00000043310	ENSPANG00000024275	1:1	271403
ENSMUSG00000045824	ENSPANG00000002469	1:1	270699
ENSMUSG00000066269	ENSPANG00000012359	1:1	271943
ENSMUSG00000073962	ENSPANG00000005701	1:1	741296
ENSMUSG00000043354	ENSPANG00000011856	1:1	271741
ENSMUSG00000045792	ENSPANG00000013248	1:1	271788
ENSMUSG00000073960	ENSPANG00000007763	n:1	
ENSMUSG00000078080	ENSPANG00000007763	n:1	
ENSMUSG00000080891	ENSPANG00000010427	1:1	
ENSMUSG00000084262	ENSPANG00000009337	1:1	271839
ENSMUSG00000057461	ENSPANG00000015895	n:1	272176
ENSMUSG00000073956	ENSPANG00000003758	1:1	271765
ENSMUSG00000073955	ENSPANG00000015895	n:1	
ENSMUSG00000073954	ENSPANG00000013221	1:1	
ENSMUSG00000057321	ENSPANG00000005365	n:m	
ENSMUSG00000057321	ENSPANG00000025162	n:m	574792
ENSMUSG00000073953	ENSPANG00000008363	n:1	272020
ENSMUSG00000073952	ENSPANG00000006029	n:1	272121
ENSMUSG00000073951	ENSPANG00000006029	n:1	
ENSMUSG00000045540	ENSPANG00000014424	1:1	272451
ENSMUSG00000109951	ENSPANG00000006588	1:1	800192
ENSMUSG00000059874	ENSPANG00000008363	n:1	
ENSMUSG00000058976	ENSPANG00000005365	n:m	
ENSMUSG00000058976	ENSPANG00000025162	n:m	
ENSMUSG00000045132	ENSPANG00000002420	n:1	727467
ENSMUSG00000099687	ENSPANG00000002748	n:1	
ENSMUSG00000045780	ENSPANG00000002420	n:1	
ENSMUSG00000058662	ENSPANG00000002747	n:1	
ENSMUSG00000061626	ENSPANG00000002747	n:1	271440
ENSMUSG00000073940	ENSPANG00000008373	n:m	
ENSMUSG00000073940	ENSPANG00000004952	n:m	305252
ENSMUSG00000052305	ENSPANG00000008373	n:m	
ENSMUSG00000052305	ENSPANG00000004952	n:m	
ENSMUSG00000052187	ENSPANG00000014359	1:1	305251
ENSMUSG00000110259	ENSPANG00000002748	n:1	272325
ENSMUSG00000042219	ENSPANG00000003760	1:1	271303
ENSMUSG00000073937	ENSPANG00000008038	1:1	272552
ENSMUSG00000080751	ENSPANG00000013250	1:1	273207
ENSMUSG00000109824	ENSPANG00000019516	n:1	272604
ENSMUSG00000073932	ENSPANG00000005311	1:1	271736
ENSMUSG00000110012	ENSPANG00000019516	n:1	
ENSMUSG00000081859	ENSPANG00000004512	1:1	271724
