Transcript.ID	Gene.ID	Gene.Type
ENSDART00000099619	ENSDARG00000076713	protein_coding
ENSDART00000099639	ENSDARG00000053468	protein_coding
ENSDART00000099640	ENSDARG00000077814	protein_coding
ENSDART00000099642	ENSDARG00000093176	protein_coding
ENSDART00000099647	ENSDARG00000075181	protein_coding
ENSDART00000099648	ENSDARG00000068817	protein_coding
ENSDART00000099658	ENSDARG00000014208	protein_coding
ENSDART00000099660	ENSDARG00000068820	protein_coding
ENSDART00000099665	ENSDARG00000068822	protein_coding
ENSDART00000099672	ENSDARG00000000529	protein_coding
ENSDART00000099677	ENSDARG00000068828	protein_coding
ENSDART00000099690	ENSDARG00000023053	protein_coding
ENSDART00000099692	ENSDARG00000068833	protein_coding
ENSDART00000099701	ENSDARG00000041951	protein_coding
ENSDART00000099702	ENSDARG00000061908	protein_coding
ENSDART00000099703	ENSDARG00000068846	protein_coding
ENSDART00000099721	ENSDARG00000068851	protein_coding
ENSDART00000099723	ENSDARG00000019160	protein_coding
ENSDART00000099724	ENSDARG00000068855	protein_coding
ENSDART00000099727	ENSDARG00000068857	protein_coding
ENSDART00000099729	ENSDARG00000010400	protein_coding
ENSDART00000099732	ENSDARG00000068858	protein_coding
ENSDART00000099733	ENSDARG00000068856	protein_coding
ENSDART00000099735	ENSDARG00000031709	protein_coding
ENSDART00000099738	ENSDARG00000010400	protein_coding
ENSDART00000099744	ENSDARG00000068865	protein_coding
ENSDART00000099749	ENSDARG00000076137	protein_coding
ENSDART00000099750	ENSDARG00000068869	protein_coding
ENSDART00000099751	ENSDARG00000068870	protein_coding
ENSDART00000099754	ENSDARG00000074703	protein_coding
ENSDART00000099760	ENSDARG00000101469	protein_coding
ENSDART00000099761	ENSDARG00000068874	protein_coding
ENSDART00000099764	ENSDARG00000068876	protein_coding
ENSDART00000099781	ENSDARG00000086492	protein_coding
ENSDART00000099782	ENSDARG00000068886	protein_coding
ENSDART00000099785	ENSDARG00000011615	protein_coding
ENSDART00000099787	ENSDARG00000068888	protein_coding
ENSDART00000099789	ENSDARG00000011615	protein_coding
ENSDART00000099792	ENSDARG00000068892	protein_coding
ENSDART00000099793	ENSDARG00000068892	protein_coding
ENSDART00000099794	ENSDARG00000068893	protein_coding
ENSDART00000099799	ENSDARG00000068894	protein_coding
ENSDART00000099803	ENSDARG00000075989	protein_coding
ENSDART00000099810	ENSDARG00000068910	protein_coding
ENSDART00000099821	ENSDARG00000077673	protein_coding
ENSDART00000099832	ENSDARG00000068912	protein_coding
ENSDART00000099835	ENSDARG00000041339	protein_coding
ENSDART00000099839	ENSDARG00000068918	protein_coding
ENSDART00000099841	ENSDARG00000068919	protein_coding
ENSDART00000099846	ENSDARG00000037533	protein_coding
ENSDART00000099847	ENSDARG00000039064	protein_coding
ENSDART00000099849	ENSDARG00000041381	protein_coding
ENSDART00000099853	ENSDARG00000068923	protein_coding
ENSDART00000099856	ENSDARG00000068926	protein_coding
ENSDART00000099859	ENSDARG00000068928	protein_coding
ENSDART00000099863	ENSDARG00000073743	protein_coding
ENSDART00000099864	ENSDARG00000053817	protein_coding
ENSDART00000099866	ENSDARG00000012073	protein_coding
ENSDART00000099869	ENSDARG00000090106	protein_coding
ENSDART00000099871	ENSDARG00000041150	protein_coding
ENSDART00000099872	ENSDARG00000041150	protein_coding
ENSDART00000099880	ENSDARG00000014796	protein_coding
ENSDART00000099884	ENSDARG00000068937	protein_coding
ENSDART00000099885	ENSDARG00000068939	protein_coding
ENSDART00000099891	ENSDARG00000068940	protein_coding
ENSDART00000099895	ENSDARG00000061551	protein_coding
ENSDART00000099899	ENSDARG00000054898	protein_coding
ENSDART00000099903	ENSDARG00000078973	protein_coding
ENSDART00000099911	ENSDARG00000042972	protein_coding
ENSDART00000099912	ENSDARG00000054898	protein_coding
ENSDART00000099913	ENSDARG00000024546	protein_coding
ENSDART00000099916	ENSDARG00000025504	protein_coding
ENSDART00000099919	ENSDARG00000036147	protein_coding
ENSDART00000099934	ENSDARG00000051852	protein_coding
ENSDART00000099943	ENSDARG00000043781	protein_coding
ENSDART00000099947	ENSDARG00000054543	protein_coding
ENSDART00000099950	ENSDARG00000004706	protein_coding
ENSDART00000099956	ENSDARG00000068965	protein_coding
ENSDART00000099958	ENSDARG00000068967	protein_coding
ENSDART00000099960	ENSDARG00000068966	protein_coding
ENSDART00000099964	ENSDARG00000018065	protein_coding
ENSDART00000099972	ENSDARG00000068969	protein_coding
ENSDART00000099977	ENSDARG00000068971	protein_coding
ENSDART00000099978	ENSDARG00000068973	protein_coding
ENSDART00000099983	ENSDARG00000068976	protein_coding
ENSDART00000099984	ENSDARG00000068978	protein_coding
ENSDART00000099988	ENSDARG00000068981	protein_coding
ENSDART00000099990	ENSDARG00000068983	protein_coding
ENSDART00000099992	ENSDARG00000068982	protein_coding
ENSDART00000099993	ENSDARG00000069445	protein_coding
ENSDART00000099994	ENSDARG00000068992	protein_coding
ENSDART00000100000	ENSDARG00000068989	protein_coding
ENSDART00000100014	ENSDARG00000068993	protein_coding
ENSDART00000100022	ENSDARG00000068995	protein_coding
ENSDART00000100030	ENSDARG00000075128	protein_coding
ENSDART00000100032	ENSDARG00000013670	protein_coding
ENSDART00000100039	ENSDARG00000069003	protein_coding
ENSDART00000100042	ENSDARG00000069009	protein_coding
ENSDART00000100054	ENSDARG00000069017	protein_coding
ENSDART00000100060	ENSDARG00000039677	protein_coding
ENSDART00000100061	ENSDARG00000069013	protein_coding
ENSDART00000100063	ENSDARG00000069014	protein_coding
ENSDART00000100068	ENSDARG00000091791	protein_coding
ENSDART00000100073	ENSDARG00000063570	protein_coding
ENSDART00000100074	ENSDARG00000089262	protein_coding
ENSDART00000100075	ENSDARG00000045147	protein_coding
ENSDART00000100092	ENSDARG00000077605	protein_coding
ENSDART00000100093	ENSDARG00000108953	protein_coding
ENSDART00000100098	ENSDARG00000069026	protein_coding
ENSDART00000100100	ENSDARG00000069027	protein_coding
ENSDART00000100102	ENSDARG00000069028	protein_coding
ENSDART00000100103	ENSDARG00000069029	protein_coding
ENSDART00000100104	ENSDARG00000069030	protein_coding
ENSDART00000100110	ENSDARG00000052405	protein_coding
ENSDART00000100111	ENSDARG00000069033	protein_coding
ENSDART00000100117	ENSDARG00000041581	protein_coding
ENSDART00000100126	ENSDARG00000069037	protein_coding
ENSDART00000100131	ENSDARG00000069038	protein_coding
ENSDART00000100133	ENSDARG00000010267	protein_coding
ENSDART00000100147	ENSDARG00000035048	protein_coding
ENSDART00000100152	ENSDARG00000034273	protein_coding
ENSDART00000100156	ENSDARG00000069044	protein_coding
ENSDART00000100159	ENSDARG00000069043	protein_coding
ENSDART00000100160	ENSDARG00000069045	protein_coding
ENSDART00000100163	ENSDARG00000069046	protein_coding
ENSDART00000100166	ENSDARG00000069048	protein_coding
ENSDART00000100173	ENSDARG00000069056	protein_coding
ENSDART00000100176	ENSDARG00000086185	protein_coding
ENSDART00000100181	ENSDARG00000057586	protein_coding
ENSDART00000100183	ENSDARG00000087311	protein_coding
ENSDART00000100185	ENSDARG00000069058	protein_coding
ENSDART00000100195	ENSDARG00000090557	protein_coding
ENSDART00000100197	ENSDARG00000088745	protein_coding
ENSDART00000100199	ENSDARG00000090783	protein_coding
ENSDART00000100201	ENSDARG00000015252	protein_coding
ENSDART00000100204	ENSDARG00000004931	protein_coding
ENSDART00000100207	ENSDARG00000069065	protein_coding
ENSDART00000100214	ENSDARG00000069066	protein_coding
ENSDART00000100217	ENSDARG00000007219	protein_coding
ENSDART00000100222	ENSDARG00000069074	protein_coding
ENSDART00000100226	ENSDARG00000040674	protein_coding
ENSDART00000100240	ENSDARG00000069082	protein_coding
ENSDART00000100241	ENSDARG00000076487	protein_coding
ENSDART00000100252	ENSDARG00000099327	protein_coding
ENSDART00000100253	ENSDARG00000069089	protein_coding
ENSDART00000100254	ENSDARG00000069090	protein_coding
ENSDART00000100262	ENSDARG00000042661	protein_coding
ENSDART00000100265	ENSDARG00000061062	protein_coding
ENSDART00000100276	ENSDARG00000069099	protein_coding
ENSDART00000100277	ENSDARG00000075525	protein_coding
ENSDART00000100278	ENSDARG00000037393	protein_coding
ENSDART00000100281	ENSDARG00000055331	protein_coding
ENSDART00000100282	ENSDARG00000015790	protein_coding
ENSDART00000100286	ENSDARG00000069105	protein_coding
ENSDART00000100287	ENSDARG00000020602	protein_coding
ENSDART00000100288	ENSDARG00000069102	protein_coding
ENSDART00000100289	ENSDARG00000056479	protein_coding
ENSDART00000100290	ENSDARG00000069101	protein_coding
ENSDART00000100293	ENSDARG00000007655	protein_coding
ENSDART00000100295	ENSDARG00000069103	protein_coding
ENSDART00000100301	ENSDARG00000069109	protein_coding
ENSDART00000100307	ENSDARG00000012325	protein_coding
ENSDART00000100309	ENSDARG00000016793	protein_coding
ENSDART00000100310	ENSDARG00000069113	protein_coding
ENSDART00000100311	ENSDARG00000069111	protein_coding
ENSDART00000100321	ENSDARG00000069116	protein_coding
ENSDART00000100322	ENSDARG00000069117	protein_coding
ENSDART00000100324	ENSDARG00000069118	protein_coding
ENSDART00000100327	ENSDARG00000074671	protein_coding
ENSDART00000100328	ENSDARG00000034056	protein_coding
ENSDART00000100329	ENSDARG00000029493	protein_coding
ENSDART00000100332	ENSDARG00000062542	protein_coding
ENSDART00000100335	ENSDARG00000075179	protein_coding
ENSDART00000100342	ENSDARG00000000516	protein_coding
ENSDART00000100351	ENSDARG00000033444	protein_coding
ENSDART00000100352	ENSDARG00000034768	protein_coding
ENSDART00000100386	ENSDARG00000069133	protein_coding
ENSDART00000100396	ENSDARG00000069135	protein_coding
ENSDART00000100401	ENSDARG00000069142	protein_coding
ENSDART00000100415	ENSDARG00000069143	protein_coding
ENSDART00000100417	ENSDARG00000045465	protein_coding
ENSDART00000100420	ENSDARG00000069147	protein_coding
ENSDART00000100422	ENSDARG00000069150	protein_coding
ENSDART00000100438	ENSDARG00000069159	protein_coding
ENSDART00000100453	ENSDARG00000069169	protein_coding
ENSDART00000100458	ENSDARG00000069168	protein_coding
ENSDART00000100468	ENSDARG00000056885	protein_coding
ENSDART00000100473	ENSDARG00000013711	protein_coding
ENSDART00000100479	ENSDARG00000005894	protein_coding
ENSDART00000100482	ENSDARG00000041430	protein_coding
ENSDART00000100487	ENSDARG00000069186	protein_coding
ENSDART00000100491	ENSDARG00000002642	protein_coding
ENSDART00000100494	ENSDARG00000069189	protein_coding
ENSDART00000100497	ENSDARG00000069190	protein_coding
ENSDART00000100504	ENSDARG00000069192	protein_coding
ENSDART00000100508	ENSDARG00000069196	protein_coding
ENSDART00000100509	ENSDARG00000069197	protein_coding
ENSDART00000100512	ENSDARG00000069201	protein_coding
ENSDART00000100514	ENSDARG00000069199	protein_coding
ENSDART00000100520	ENSDARG00000069203	protein_coding
ENSDART00000100523	ENSDARG00000069205	protein_coding
ENSDART00000100524	ENSDARG00000003909	protein_coding
ENSDART00000100526	ENSDARG00000014329	protein_coding
ENSDART00000100527	ENSDARG00000079110	protein_coding
ENSDART00000100532	ENSDARG00000069208	protein_coding
ENSDART00000100536	ENSDARG00000069211	protein_coding
ENSDART00000100544	ENSDARG00000069214	protein_coding
ENSDART00000100546	ENSDARG00000069216	protein_coding
ENSDART00000100551	ENSDARG00000011983	protein_coding
ENSDART00000100557	ENSDARG00000016337	protein_coding
ENSDART00000100569	ENSDARG00000031763	protein_coding
ENSDART00000100571	ENSDARG00000070584	protein_coding
ENSDART00000100592	ENSDARG00000069242	protein_coding
ENSDART00000100596	ENSDARG00000089289	protein_coding
ENSDART00000100599	ENSDARG00000104598	protein_coding
ENSDART00000100602	ENSDARG00000074665	protein_coding
ENSDART00000100605	ENSDARG00000069241	protein_coding
ENSDART00000100606	ENSDARG00000069240	protein_coding
ENSDART00000100607	ENSDARG00000023584	protein_coding
ENSDART00000100608	ENSDARG00000069245	protein_coding
ENSDART00000100610	ENSDARG00000069245	protein_coding
ENSDART00000100611	ENSDARG00000069244	protein_coding
ENSDART00000100619	ENSDARG00000019765	protein_coding
ENSDART00000100620	ENSDARG00000069251	protein_coding
ENSDART00000100637	ENSDARG00000069252	protein_coding
ENSDART00000100639	ENSDARG00000069254	protein_coding
ENSDART00000100644	ENSDARG00000069260	protein_coding
ENSDART00000100650	ENSDARG00000069265	protein_coding
ENSDART00000100651	ENSDARG00000069262	protein_coding
ENSDART00000100653	ENSDARG00000069265	protein_coding
ENSDART00000100658	ENSDARG00000069266	protein_coding
ENSDART00000100663	ENSDARG00000069269	protein_coding
ENSDART00000100665	ENSDARG00000041140	protein_coding
ENSDART00000100667	ENSDARG00000042151	protein_coding
ENSDART00000100668	ENSDARG00000069271	protein_coding
ENSDART00000100669	ENSDARG00000069270	protein_coding
ENSDART00000100674	ENSDARG00000069274	protein_coding
ENSDART00000100681	ENSDARG00000017466	protein_coding
ENSDART00000100684	ENSDARG00000055543	protein_coding
ENSDART00000100685	ENSDARG00000055132	protein_coding
ENSDART00000100693	ENSDARG00000069292	protein_coding
ENSDART00000100696	ENSDARG00000069280	protein_coding
ENSDART00000100697	ENSDARG00000092692	protein_coding
ENSDART00000100698	ENSDARG00000069283	protein_coding
ENSDART00000100700	ENSDARG00000069289	protein_coding
ENSDART00000100706	ENSDARG00000069286	protein_coding
ENSDART00000100709	ENSDARG00000069287	protein_coding
ENSDART00000100714	ENSDARG00000069292	protein_coding
ENSDART00000100716	ENSDARG00000069290	protein_coding
ENSDART00000100717	ENSDARG00000069292	protein_coding
ENSDART00000100725	ENSDARG00000069293	protein_coding
ENSDART00000100726	ENSDARG00000069294	protein_coding
ENSDART00000100727	ENSDARG00000069298	protein_coding
ENSDART00000100728	ENSDARG00000069297	protein_coding
ENSDART00000100735	ENSDARG00000025891	protein_coding
ENSDART00000100737	ENSDARG00000088524	protein_coding
ENSDART00000100743	ENSDARG00000040991	protein_coding
ENSDART00000100744	ENSDARG00000069301	protein_coding
ENSDART00000100746	ENSDARG00000026654	protein_coding
ENSDART00000100751	ENSDARG00000069307	protein_coding
ENSDART00000100755	ENSDARG00000069311	protein_coding
ENSDART00000100756	ENSDARG00000069314	protein_coding
ENSDART00000100757	ENSDARG00000069313	protein_coding
ENSDART00000100760	ENSDARG00000041092	protein_coding
ENSDART00000100762	ENSDARG00000070995	protein_coding
ENSDART00000100772	ENSDARG00000061120	protein_coding
ENSDART00000100776	ENSDARG00000069321	protein_coding
ENSDART00000100778	ENSDARG00000041085	protein_coding
ENSDART00000100779	ENSDARG00000069326	protein_coding
ENSDART00000100780	ENSDARG00000073913	protein_coding
ENSDART00000100783	ENSDARG00000069323	protein_coding
ENSDART00000100784	ENSDARG00000090730	protein_coding
ENSDART00000100788	ENSDARG00000031203	protein_coding
ENSDART00000100791	ENSDARG00000069328	protein_coding
ENSDART00000100798	ENSDARG00000069331	protein_coding
ENSDART00000100800	ENSDARG00000074314	protein_coding
ENSDART00000100802	ENSDARG00000069333	protein_coding
ENSDART00000100808	ENSDARG00000069335	protein_coding
ENSDART00000100813	ENSDARG00000039347	protein_coding
ENSDART00000100845	ENSDARG00000058414	protein_coding
ENSDART00000100857	ENSDARG00000009482	protein_coding
ENSDART00000100867	ENSDARG00000056152	protein_coding
ENSDART00000100869	ENSDARG00000069360	protein_coding
ENSDART00000100873	ENSDARG00000069361	protein_coding
ENSDART00000100876	ENSDARG00000069362	protein_coding
ENSDART00000100877	ENSDARG00000069363	protein_coding
ENSDART00000100885	ENSDARG00000069368	protein_coding
ENSDART00000100891	ENSDARG00000094370	protein_coding
ENSDART00000100893	ENSDARG00000094370	protein_coding
ENSDART00000100897	ENSDARG00000069375	protein_coding
ENSDART00000100898	ENSDARG00000069376	protein_coding
ENSDART00000100904	ENSDARG00000069378	protein_coding
ENSDART00000100911	ENSDARG00000044514	protein_coding
ENSDART00000100918	ENSDARG00000038321	protein_coding
ENSDART00000100922	ENSDARG00000069382	protein_coding
ENSDART00000100925	ENSDARG00000069382	protein_coding
ENSDART00000100928	ENSDARG00000069383	protein_coding
ENSDART00000100931	ENSDARG00000069386	protein_coding
ENSDART00000100932	ENSDARG00000061560	protein_coding
ENSDART00000100935	ENSDARG00000014427	protein_coding
ENSDART00000100936	ENSDARG00000069388	protein_coding
ENSDART00000100937	ENSDARG00000017423	protein_coding
ENSDART00000100941	ENSDARG00000029100	protein_coding
ENSDART00000100954	ENSDARG00000038258	protein_coding
ENSDART00000100955	ENSDARG00000040901	protein_coding
ENSDART00000100967	ENSDARG00000069401	protein_coding
ENSDART00000100971	ENSDARG00000069402	protein_coding
ENSDART00000100974	ENSDARG00000006766	protein_coding
ENSDART00000100987	ENSDARG00000089388	protein_coding
ENSDART00000100989	ENSDARG00000056590	protein_coding
ENSDART00000100992	ENSDARG00000069407	protein_coding
ENSDART00000100998	ENSDARG00000015536	protein_coding
ENSDART00000100999	ENSDARG00000069408	protein_coding
ENSDART00000101000	ENSDARG00000069409	protein_coding
ENSDART00000101004	ENSDARG00000069415	protein_coding
ENSDART00000101007	ENSDARG00000069411	protein_coding
ENSDART00000101012	ENSDARG00000058946	protein_coding
ENSDART00000101014	ENSDARG00000076789	protein_coding
ENSDART00000101017	ENSDARG00000052512	protein_coding
ENSDART00000101018	ENSDARG00000009346	protein_coding
ENSDART00000101023	ENSDARG00000035095	protein_coding
ENSDART00000101026	ENSDARG00000021979	protein_coding
ENSDART00000101033	ENSDARG00000020957	protein_coding
ENSDART00000101036	ENSDARG00000069421	protein_coding
ENSDART00000101037	ENSDARG00000069422	protein_coding
ENSDART00000101038	ENSDARG00000069423	protein_coding
ENSDART00000101041	ENSDARG00000041779	protein_coding
ENSDART00000101043	ENSDARG00000003615	protein_coding
ENSDART00000101044	ENSDARG00000069425	protein_coding
ENSDART00000101045	ENSDARG00000043729	protein_coding
ENSDART00000101049	ENSDARG00000042548	protein_coding
ENSDART00000101051	ENSDARG00000069428	protein_coding
ENSDART00000101052	ENSDARG00000069431	protein_coding
